57140.7 57413.2 58717.5 59248.8 58538.4 56429.3 53378.6 50084.3 47609.8 46696.2 47620 49738.3 51879.9 52970.8 52299.8 49766.1 45769.4 41413.3 38110.3 37336.5 
-42322 -42798.8 -44118.8 -44716.5 -44163.8 -42301.6 -39552 -36571.4 -34350.5 -33585.5 -34531.5 -36586.5 -38660.9 -39747.3 -39178.2 -36858.7 -33164.3 -29130.8 -26063.8 -25330.7 
66367 66486.9 68146.8 68683.9 67493.8 64325.6 59861 55102.3 51535.7 50200.3 51438.8 54342.2 57224.6 58543.6 57292.3 53339.3 47302.6 40824 35948.7 34845.1 
55512.8 55985.6 57318.2 57895.7 57262.5 55282.3 52389.2 49262.4 46914.4 46086.8 47038.6 49148.9 51284.6 52403.4 51833.3 49476 45720.4 41606.5 38499.3 37813.9 
63566.4 63298 64256.9 64405.3 63304.4 60805.4 57392.7 53761.4 50986.7 49804.6 50484.4 52361.7 54224.2 55008 53993.5 51107.5 46761.9 42098.8 38577.4 37737.8 
44150.9 45071 46315.4 46930.7 46519.9 45010.2 42722.5 40217.8 38313.6 37662 38493.5 40300.8 42183.8 43274.3 43046.2 41406.8 38657.7 35573.6 33242.8 32762.9 
-46414.8 -46591.7 -47144.2 -47262.5 -46684.9 -45328.1 -43447.8 -41404.1 -39812.3 -39065.3 -39362.3 -40318.9 -41324.3 -41803.8 -41349.4 -39936.9 -37732.4 -35334.7 -33508.2 -33047 
-5926.54 -6536.73 -5406.83 -4755.91 -4893.95 -5900.16 -7522.73 -9302.64 -10620.6 -10930.1 -10079.1 -8443.8 -6787.88 -5782.01 -5855.04 -7083.81 -9201.8 -11578.3 -13368.4 -13728.8 
69188.7 68980.4 70321.1 70512.6 68958.6 65411 60585.6 55470.7 51600.6 49999.5 51020.9 53716.6 56371 57439.3 55889.4 51615.5 45237.2 38462.9 33382.2 32231.6 
-32970.1 -33820.4 -35206.4 -35965.9 -35722.5 -34388.6 -32277.4 -29966 -28241.4 -27768.3 -28745.2 -30697.6 -32693.2 -33878.6 -33732.5 -32146.3 -29448.2 -26410.8 -24105.9 -23631.6 
-46037.2 -46353.5 -47152.6 -47052.6 -45642.3 -42832.2 -39125.1 -35250.1 -32262.1 -30974.4 -31617.4 -33492.5 -35359.3 -36065.1 -34931.8 -31890.1 -27415.8 -22680.2 -19225.1 -18664.5 
