10163.1 29402.8 -4472.2 -32425.7 17931.2 -27249.3 -31811.2 37360.7 -28414 -31101.8 -38422.3 29810.7 -19619 -17985.7 -41524.8 -11096.2 24306 13763.8 -29107.3 -9886.52 45882.6 25790.8 -45404.6 -36093.2 13330.4 -666 -27199.9 -32431.4 -50689.3 -34564.4 42258.4 -11558.5 39452.7 14863 -20606.8 -20126.2 44454.9 -28617.1 1453.53 38813.5 -19308.3 -19620.6 25417.9 20253.8 23106.8 -39036.2 -11437.8 19176.1 49427.7 36747.8 -41000.9 21709.2 3738.32 40800.3 37443.7 -49422.4 -29736.9 24905 35705.3 
-5805.99 -16798 2554.84 18525 -10244.6 15567.7 18175.2 -21346.5 16233.4 17770.1 21951.1 -17030.8 11208.8 10276.2 23725 6340.45 -13886.3 -7862.83 16631.3 5649.96 -26213.6 -14735.6 25940.9 20621.4 -7615.54 379.212 15540.7 18529.4 28961.1 19746.8 -24144.4 6603.74 -22540 -8491.14 11773 11498.1 -25398.9 16350.6 -829.341 -22175.5 11032.4 11209.5 -14521.4 -11572 -13202.3 22302.8 6534.31 -10955.8 -28240.3 -20996.2 23425.2 -12402.4 -2135.02 -23309.6 -21392.7 28237.3 16990.7 -14230 -20399.1 
-1170.33 -3387.97 516.088 3735.94 -2066.81 3140.42 3664.61 -4304.01 3273.64 3584.07 4426.68 -3435.68 2259.95 2073.2 4783.9 1278.39 -2800.03 -1585.48 3354.76 1140.08 -5286.48 -2972.67 5232.22 4158.89 -1535.96 75.9777 3134.25 3737.28 5840.97 3982.54 -4868.92 1331.33 -4545.86 -1713.03 2375.48 2319.59 -5122.4 3298.03 -168.442 -4471.3 2224.54 2260.65 -2928.57 -2333 -2662.12 4498.35 1317.87 -2209.75 -5695.45 -4234.65 4723.86 -2500.85 -430.224 -4700.73 -4315.26 5695.44 3425.82 -2869.43 -4114.38 
5858.21 16949.5 -2577.29 -18691.6 10337.1 -15708 -18337.7 21537.3 -16380.1 -17928 -22148.3 17183.4 -11309.5 -10368.5 -23937.3 -6397.61 14009.9 7934.54 -16778.8 -5699.45 26450.4 14866.7 -26174.3 -20805.5 7684.83 -384.063 -15679.7 -18694.1 -29220 -19923.6 24360.3 -6663.42 22741.6 8567.18 -11878.9 -11601.2 25627 -16495.9 837.469 22373.5 -11129.9 -11309.4 14652.5 11676.4 13320.2 -22502.9 -6592.33 11053.6 28492.2 21182.9 -23635.3 12513.7 2154.19 23519.4 21583.5 -28489.8 -17141.5 14357.3 20583.4 
2369.13 6854.76 -1042.29 -7560.21 4179.94 -6353.3 -7416.41 8710.92 -6623.31 -7250.17 -8957.96 6948.7 -4574.09 -4193.18 -9681.77 -2587.61 5665.93 3209.17 -6785.45 -2305.65 10696.6 6012.79 -10585.9 -8415.49 3107.47 -155.341 -6341.54 -7560.87 -11816.7 -8056.84 9852.16 -2695.33 9197.28 3464.02 -4804.98 -4691.84 10364.2 -6670.64 339.198 9047.52 -4502.19 -4574.42 5925.04 4722.57 5387.25 -9099.74 -2666.97 4470.36 11523.3 8567.97 -9557.76 5061.72 871.047 9512.59 8729.55 -11520.8 -6932.73 5806.12 8323.32 
-45.3379 -129.882 19.7985 142.108 -77.9239 119.756 140.585 -164.26 124.971 136.198 169.046 -131.931 86.9678 78.8362 182.204 48.5938 -105.802 -60.861 128.145 42.6215 -202.291 -112.377 199.405 158.901 -58.8509 2.79908 120.153 142.435 221.848 152.522 -185.356 50.7941 -172.574 -64.5639 91.4215 87.7553 -196.029 126.115 -6.94603 -171.39 85.6525 86.1252 -112.131 -89.3783 -101.341 171.925 49.5421 -84.0353 -216.355 -161.816 180.947 -94.5618 -15.6521 -178.436 -164.232 217.63 131.078 -110.385 -157.348 
9315.04 26946.6 -4097.71 -29718.5 16435.6 -24974.3 -29154.6 34241.7 -26041.8 -28505 -35214.4 27319.8 -17980.1 -16485.1 -38057.4 -10170.5 22275.1 12614 -26678.1 -9061.34 42052.1 23637.4 -41612.4 -33079.1 12216.6 -610.224 -24928.2 -29721.7 -46457.2 -31677.1 38728.8 -10593.7 36157.2 13621.6 -18887.5 -18447 40742.6 -26226 1332.4 35571.3 -17696.9 -17981.2 23295.7 18563.8 21177.2 -35777.3 -10482.2 17575.2 45300.6 33678.6 -37576.7 19897.4 3426.61 37393.2 34317.7 -45295.2 -27253.3 22825.4 32724.5 
-4717.1 -13644.3 2075.26 15047.3 -8322.26 12644.7 14761.5 -17339.2 13186.6 14434 17831.3 -13833.5 9105.38 8346.8 19270.2 5150.28 -11280.3 -6386.77 13509 4588.96 -21293.5 -11968.3 21070.2 16749.2 -6186.75 308.613 12622.7 15049.8 23523.1 16040.2 -19611.7 5362.96 -18308.5 -6896.7 9562.66 9339.47 -20629.3 13279.3 -673.642 -18012.4 8959.81 9104.85 -11795.9 -9400.52 -10723.8 18115.9 5307.92 -8899.36 -22938.6 -17053.3 19028.2 -10074.1 -1735.35 -18934.7 -17376.6 22935 13800.3 -11558.7 -16571 
1064.57 3077.52 -467.333 -3393.44 1877.09 -2851 -3328.35 3909.16 -2974.62 -3255.9 -4020.97 3119.76 -2053.47 -1883.17 -4345.1 -1161.64 2543.46 1440.64 -3045.92 -1034.53 4802.42 2699.19 -4752.54 -3778.29 1395.37 -69.6276 -2847.27 -3394.43 -5304.73 -3616.43 4422.09 -1209.7 4129.79 1556.2 -2155.78 -2106.24 4652.43 -2994.44 151.36 4062.05 -2021.36 -2053.62 2660.96 2119.17 2418.41 -4084.64 -1197.43 2006.54 5173.31 3846.54 -4290.39 2272.62 390.376 4270.56 3918.38 -5171.55 -3113.06 2606.77 3737 
2810.36 8130.72 -1236.78 -8968.14 4958.89 -7536.44 -8798.3 10332.4 -7858.27 -8602.42 -10625.2 8244.41 -5426.35 -4973.38 -11485.4 -3069.06 6721.32 3806.57 -8051.35 -2734.78 12689.4 7133 -12557.6 -9982.32 3687.62 -183.656 -7522.71 -8969.82 -14018.9 -9558.69 11686.4 -3196.98 10910.3 4111.4 -5700.02 -5567.11 12294.3 -7915.3 402.484 10735 -5341.18 -5426.52 7029.01 5602.46 6391.14 -10795.5 -3163.86 5303.32 13669.9 10163.8 -11339 6003.45 1033.74 11283.1 10355.2 -13669.5 -8224.25 6887.65 9875.54 
1429.81 4134.02 -629.639 -4559.79 2521.21 -3832.32 -4472.93 5254.14 -3995.08 -4373.38 -5402.5 4193.24 -2759.44 -2529.12 -5840.18 -1561.15 3417.18 1936.07 -4093.73 -1389.79 6453.39 3626.12 -6384.47 -5075.27 1874.11 -93.4436 -3826.14 -4560.68 -7128.13 -4860.91 5941.95 -1626.35 5548.26 2089.84 -2898.22 -2831.06 6251.67 -4023.53 203.99 5459.21 -2715.51 -2759.52 3575.49 2847.58 3249.81 -5488.87 -1608.47 2696.12 6951.21 5167.45 -5766.46 3052.09 526.432 5737.73 5266.66 -6949.96 -4182.15 3502.07 5021.61 
1915.5 5545.01 -842.965 -6113.57 3381.63 -5138.85 -5998.23 7045.19 -5356.9 -5864.09 -7245.02 5621.77 -3699.35 -3391.08 -7830.79 -2091.67 4582.34 2595.16 -5488.81 -1863.39 8652.31 4863.6 -8562.36 -6806.63 2514.42 -125.398 -5129.11 -6114.33 -9557.92 -6517.6 7967.27 -2179.28 7439.91 2802.59 -3885.51 -3795.13 8382.03 -5395.02 273.374 7318.75 -3641.8 -3699.41 4793.14 3819.33 4356.23 -7361.23 -2155.78 3615.93 9321.05 6929.22 -7730.76 4093.27 705.158 7692.67 7060.15 -9320.05 -5606.45 4696.38 6732.01 
-9518.65 -27535 4187.86 30366.8 -16793.3 25517.8 29790.4 -34988.4 26610.5 29127.2 35982.6 -27917.7 18373.1 16844.8 38889.5 10392.8 -22762.2 -12890 27259.2 9259.81 -42969.7 -24153 42521.7 33803 -12483.4 623.631 25472.3 30372.1 47471.2 32369.4 -39575.3 10824.1 -36948.2 -13919.5 19299.8 18849.3 -41632.4 26799.1 -1360.3 -36349.3 18082.9 18373.8 -23804.7 -18969.3 -21639.2 36557.4 10710.7 -17958.2 -46288.3 -34415.4 38398.3 -20330.2 -3500.02 -38209 -35066.5 46283.7 27849 -23324 -33439.6 
