166960 182482 298135 -116129 -729319 256428 -628887 558712 -108738 1.21706e+06 1.20208e+06 74425.1 -433039 
6851.46 8492.89 12369.4 -5196.42 -31356.3 10912 -27125.3 23993.4 -4605.21 52024.4 51605.5 3365.83 -18469.6 
-319307 -363555 -572123 228310 1.41553e+06 -496083 1.22185e+06 -1.084e+06 210039 -2.35778e+06 -2.33194e+06 -146848 838307 
605342 684800 1.08404e+06 -430939 -2.67725e+06 938748 -2.31057e+06 2.05034e+06 -397558 4.4607e+06 4.41087e+06 277021 -1.58618e+06 
-238527 -266265 -426674 168291 1.04984e+06 -368504 905754 -804105 156137 -1.75026e+06 -1.72995e+06 -108050 622524 
819895 938425 1.46971e+06 -588332 -3.64168e+06 1.27572e+06 -3.14383e+06 2.78864e+06 -540028 6.06434e+06 5.99894e+06 378586 -2.15597e+06 
-282423 -323414 -506280 202724 1.25465e+06 -439500 1.08314e+06 -960751 186042 -2.08927e+06 -2.06677e+06 -130459 742759 
-533248 -617204 -956800 385580 2.37826e+06 -832378 2.05371e+06 -1.82098e+06 352206 -3.95838e+06 -3.91717e+06 -248351 1.40698e+06 
-13242.6 -14641.8 -23669.8 9286.45 58082.8 -20400.5 50099.6 -44489.5 8647.15 -96874.5 -95723.4 -5955.08 34463.1 
123615 140846 221504 -88434.8 -548141 192088 -473154 419760 -81326.5 912990 903011 56879.9 -324609 
134958 158386 242444 -98510.1 -605015 211517 -522633 463187 -89453.7 1.00634e+06 996324 63530.6 -357609 
