43854.8 28569.1 63543.2 48496.3 -37808.1 40551.4 -87207.4 55394.7 66389.9 10938 -27263.8 13538.2 17106 21643.4 35098.8 -39125.3 -452.586 38358.7 25658 116587 53193.1 -93537.4 13503.1 -61879.6 -57218.5 29388.9 4751.76 -127917 99645.6 -4539.61 -64631 -83245.9 -40400.4 -5463.96 132190 -22238.1 -11392.4 
-28453.2 -18533.3 -41223.8 -31463 24528.1 -26308.3 56577.6 -35937.9 -43073 -7095.12 17685.5 -8781.66 -11097.3 -14042.3 -22771.2 25384.1 293.981 -24885.4 -16644.9 -75638.7 -34510.6 60682.7 -8759.63 40144.6 37122.3 -19065.1 -3084.68 82989.7 -64648.4 2943.7 41931.1 54008.2 26211.6 3544.31 -85760.7 14425.8 7390.41 
-29163.7 -18999.5 -42257.8 -32250.2 25144.3 -26967.2 57995.9 -36839.8 -44149.7 -7273.48 18130.9 -9004.46 -11374.9 -14393.2 -23341.5 26020.8 301.239 -25508.9 -17064.4 -77533.4 -35373.9 62204.6 -8979.7 41151.5 38052.6 -19545.6 -3159.08 85069.4 -66266.6 3019.67 42981.1 55361 26867.7 3634.15 -87909.5 14791.2 7574.27 
-7271.11 -4738.42 -10538.2 -8040.86 6270.79 -6725.28 14463.3 -9188.34 -11010.5 -1812.71 4523.12 -2246.81 -2836.77 -3589.13 -5820.59 6489.73 74.6683 -6361.5 -4256.82 -19336.1 -8821 15513.6 -2240 10263.8 9488.6 -4875.22 -786.284 21214.2 -16525.8 753.642 10719.1 13806.4 6701.33 907.756 -21923.5 3690.79 1887.86 
-17634.3 -11487.6 -25551.7 -19501.3 15203.5 -16307 35068.2 -22274.5 -26696.3 -4398.22 10962.6 -5444.69 -6878.31 -8703.3 -14113.8 15734.1 181.521 -15425.2 -10316.9 -46882.8 -21389 37612.8 -5429.21 24882.7 23009 -11817.7 -1910.63 51437.5 -40070.4 1825.81 25990.6 33475.9 16246.8 2196.54 -53156.6 8942.7 4581.78 
-2956.53 -1926.43 -4283.92 -3268.75 2548.94 -2733.8 5879.44 -3733.84 -4475.21 -736.929 1838.48 -913.626 -1152.6 -1458.56 -2365.02 2637.76 31.3403 -2585.31 -1730.41 -7858.73 -3584.74 6306.13 -910.371 4171.66 3856.45 -1980.76 -319.404 8623.42 -6717.74 305.677 4355.66 5611.26 2723.46 369.209 -8910.5 1498.85 768.298 
-6803.81 -4432.56 -9857.34 -7523.49 5865.1 -6291.77 13530.2 -8595.94 -10300 -1697.02 4230.07 -2101.14 -2654.15 -3357.43 -5444.97 6069.83 70.5186 -5950.41 -3981.26 -18088.5 -8250.9 14511.3 -2095.78 9599.64 8876.91 -4558.94 -737.184 19844.7 -15458.9 705.188 10027.6 12914.5 6268.56 848.719 -20508.4 3451.69 1767.57 
4045.65 2636.09 5863.4 4474.94 -3487.43 3741.73 -8046.14 5110.29 6125.24 1009.56 -2514.47 1248.99 1579.31 1997.44 3237.59 -3609.39 -41.0769 3538.94 2366.59 10755.2 4908.79 -8629.2 1244.99 -5709 -5279.65 2710.32 438.638 -11801.9 9193.95 -417.26 -5963.39 -7679.68 -3727.08 -503.973 12195 -2050.09 -1051.65 
21783.9 14192.1 31564.7 24088.6 -18781.7 20144.5 -43320.7 27517.3 32978.3 5432.25 -13543.8 6725.28 8496.85 10750.9 17435.1 -19435.3 -224.018 19054.6 12745.3 57913.7 26421.5 -46463.3 6707.92 -30738.7 -28422.4 14598.5 2360.46 -63540.8 49497.3 -2256.27 -32105.2 -41352.4 -20070.1 -2715.52 65665.1 -11048.7 -5657.23 
17266.2 11248.3 25018.1 19095.1 -14885.4 15965.5 -34335.1 21808.5 26139.5 4306.13 -10732.9 5328.92 6734.59 8520.78 13819.9 -15403.7 -178.303 15101 10100.6 45902.2 20944 -36826.4 5316.88 -24362.8 -22527.6 11569.6 1870.81 -50362.8 39232.5 -1786.95 -25446.4 -32775.2 -15905.9 -2151.87 52046.3 -8755.53 -4486.08 
9640.16 6280.95 13970.1 10661.5 -8312.91 8914.45 -19173.3 12180.2 14594.8 2405.24 -5993.65 2976.83 3761 4758.07 7716.71 -8601.85 -99.4102 8433.98 5641.48 25632 11694.5 -20564 2968.82 -13604.3 -12580.5 6461.13 1044.94 -28123 21906.7 -998.816 -14209.3 -18301.9 -8882.46 -1202.48 29063.3 -4890.43 -2504.46 
-7748.81 -5046.96 -11226.9 -8567.8 6680.51 -7165.05 15407.1 -9786.93 -11729.2 -1932.26 4817.03 -2391.24 -3022.27 -3823.73 -6201.38 6911.91 79.6306 -6776.18 -4533.01 -20597.3 -9397.26 16525.6 -2385.35 10932.4 10108.5 -5191.51 -840.456 22599.1 -17605.6 802.209 11417.9 14708.4 7138.83 964.375 -23354 3927.81 2012.85 
