-1940.57 -7969.72 -6687.51 -3698.35 2891.74 11449.2 -3088.37 1103.62 -6947.89 -4008.39 12456 -2202.8 8670.47 -829.824 -3106.18 6448.15 -7973.41 -6317.95 6535.81 7134.62 -4452.27 3725.84 2884.04 -6366.95 4971.93 1595.88 342.562 12200.2 -1976.04 -8017.27 3972.81 2069.97 418.73 -4675.1 595.863 7080.58 -5906.75 
-1936.37 -7959.71 -6679.15 -3694.14 2889.46 11434.3 -3083.92 1101.91 -6938.79 -4003.47 12437.2 -2199.3 8658.07 -828.277 -3100.84 6438.57 -7963.02 -6310.42 6527.73 7125.55 -4446.11 3721.11 2881.12 -6357.93 4966.5 1594.69 343.157 12185.2 -1971.8 -8006.78 3966.22 2068.1 419.13 -4668.74 595.02 7070.35 -5897.76 
-13569 -55731.9 -46763.5 -25868.2 20225.4 80064.3 -21594.8 7715.54 -48581.3 -28033.4 87097.5 -15398.3 60631.3 -5805.14 -21716.5 45091.2 -55763.8 -44183.1 45709.5 49891.7 -31135.3 26058.4 20170.7 -44516.2 34771.1 11167.1 2399.21 85320.3 -13811.8 -56067.1 27773.6 14480.7 2932.72 -32695.9 4160.93 49510.7 -41305.9 
5488.08 22540.8 18913.5 10461.8 -8180.4 -32382.2 8734 -3120.72 19648.4 11338.5 -35227.9 6228.21 -24521.6 2348.35 8783.64 -18236.7 22554.2 17869.9 -18487.7 -20179 12593 -10540.3 -8158.17 18005.4 -14063.7 -4516.92 -970.63 -34508.8 5586.15 22676.5 -11234.2 -5856.29 -1186.36 13224.6 -1683.15 -20025.5 16706.8 
-11932.2 -49011.3 -41125.3 -22748.1 17786.6 70407 -18990.2 6784.81 -42723 -24653.2 76593.4 -13541.4 53318.8 -5105.02 -19097.9 39654.4 -49038.6 -38854.3 40197 43875.8 -27382.6 22915.4 17738.6 -39148.3 30577.7 9818.88 2108.08 75031.6 -12147.8 -49306.7 24424.5 12734.2 2579 -28752.7 3659.73 43538.9 -36323.5 
-11854.8 -48691.5 -40856.4 -22600.9 17671.8 69949.5 -18866.4 6739.79 -42445 -24491.6 76096 -13452.6 52971.9 -5070.87 -18974.1 39396.1 -48718.9 -38600.8 39935.4 43589.2 -27202.8 22766 17621.9 -38894.1 30379.6 9756 2095.34 74542.1 -12067.2 -48985.3 24266.6 12650 2562.42 -28564.2 3636.37 43255.6 -36088.7 
-8445.01 -34688.5 -29107.4 -16101.7 12588.6 49831.6 -13440.6 4801.11 -30238.9 -17448.5 54210.7 -9583.48 37736.3 -3613.11 -13516.3 28065.7 -34707 -27500.5 28449.8 31053.8 -19380.5 16218.1 12554.2 -27706.9 21642.2 6949.59 1492.66 53104 -8596.6 -34897.8 17286.3 9011.43 1825.91 -20349.8 2590.57 30816.2 -25709.5 
-16083.8 -66065.6 -55435.2 -30665.9 23976.5 94909 -25596.9 9146.02 -57590.8 -33232.6 103249 -18254.6 71872.9 -6882.08 -25743.9 53452.9 -66103.5 -52375.4 54184.4 59144.3 -36909.9 30890.5 23910.8 -52772.5 41219.4 13237.3 2843.72 101141 -16374.4 -66465 32924.5 17164.2 3476.16 -38757.6 4932.65 58690.4 -48965.2 
-8781.41 -36069.3 -30265.3 -16742.8 13089.6 51815.5 -13976.2 4993.71 -31442.8 -18142.7 56369 -9966.56 39239.9 -3756.64 -14054.9 29182.4 -36089.6 -28594 29581.5 32290 -20151.8 16863.9 13053.4 -28811.9 22503.5 7226.18 1551.26 55218.9 -8939.41 -36287.2 17975.7 9370.48 1897.28 -21159.3 2693.62 32042 -26733.5 
-18319.7 -75247.2 -63139.5 -34928.2 27309 108101 -29156.2 10415.8 -65594.4 -37850.9 117598 -20791.1 81861.9 -7837.86 -29322.2 60883.3 -75290.8 -59655.9 61715.2 67363.4 -42040 35183.6 27234.5 -60106.1 46949 15077 3238.13 115198 -18650.2 -75701.7 37499.6 19549.6 3960.1 -44144.8 5618.34 66847.5 -55770 
-5851.54 -24035.3 -20167.9 -11155.9 8723.67 34528.2 -9313.24 3327.18 -20952.6 -12090.3 37561.3 -6640.68 26148 -2502.58 -9365.52 19447.4 -24047.6 -19055.5 19713.4 21517.2 -13427.6 11237.3 8699.38 -19199.2 14996.1 4816.19 1034.1 36795.2 -5957.9 -24180.3 11979 6243.58 1265.67 -14100.3 1794.91 21351.8 -17814.1 
-1346.45 -5529.22 -4639.33 -2566.78 2006.41 7942.38 -2143.46 766.521 -4820.45 -2780.85 8640.19 -1527.83 6016.3 -575.531 -2153.04 4474.04 -5532.6 -4383.28 4533.89 4949.44 -3088.78 2585.12 2001.12 -4417.1 3449.73 1108.15 237.65 8463.6 -1370.42 -5563.26 2754.44 1436.72 290.106 -3244.84 412.35 4912.6 -4098.77 
-13411.9 -55088 -46224.6 -25570.6 19992.7 79139.9 -21346.2 7626.4 -48022.5 -27711 86093.9 -15220.5 59930.8 -5738.6 -21465.3 44571.3 -55119.7 -43672.4 45180.8 49317 -30776.2 25756.5 19938.2 -44003.4 34371.5 11038.9 2371.09 84335.6 -13652.7 -55421.2 27452.7 14313.4 2898.78 -32317.2 4113.21 48939.8 -40830 
9816.38 40315.9 33829.3 18714.5 -14631.3 -57918.7 15621.7 -5582.06 35145.6 20279.4 -63007.9 11139.3 -43861 4200.08 15709.7 -32619.7 40340.4 31961.3 -33065.9 -36092.2 22524.7 -18851.5 -14592.1 32203.4 -25154.3 -8079.07 -1734.79 -61723 9991.92 40561.3 -20092.7 -10476.1 -2120.72 23652.8 -3011.57 -35815.8 29882.4 
-6689.31 -27472.1 -23051.2 -12751.3 9970.56 39465.3 -10645.2 3804.05 -23948.8 -13819.8 42934.6 -7590.15 29887.8 -2861.31 -10705.4 22228.2 -27488.2 -21778.8 22530.6 24592.9 -15348.6 12845 9942.66 -21945 17140.9 5505.26 1182.8 42058.5 -6809.39 -27638.3 13691 7138.34 1446.53 -16117.4 2050.52 24406.3 -20360.5 
-11918.3 -48947.1 -41072.8 -22719.7 17763.7 70319.2 -18966.7 6777.46 -42669.7 -24620.9 76495.6 -13523.9 53251.3 -5099.65 -19072.9 39604.3 -48976.1 -38803.6 40145.2 43818.3 -27346.8 22886.7 17715.6 -39097.8 30539.7 9807.63 2106.85 74936 -12131.2 -49243.4 24393.8 12718.3 2574.69 -28715.3 3655.47 43483.7 -36278.7 
5171.97 21250.6 17830.1 9863.2 -7712.56 -30527 8231.51 -2940.52 18523.2 10689.8 -33210 5871.88 -23117.8 2212.39 8281.64 -17194 21261.9 16846.9 -17428.5 -19023.8 11873.1 -9935.81 -7690.19 16974.2 -13258.4 -4256.97 -914.66 -32532.3 5266.73 21378.1 -10590.1 -5520.59 -1120.06 12465.3 -1586.01 -18878.3 15749.8 
-9003.31 -36978.2 -31027.2 -17164.9 13420 53122.6 -14327.9 5119.22 -32234.5 -18600.5 57789 -10217.7 40228.7 -3851.05 -14408.2 29918.5 -36999 -29314.9 30328.4 33104.2 -20659.1 17290.1 13382.6 -29537.9 23071.6 7409.2 1592.2 56610.8 -9165.38 -37201.7 18426.9 9608.36 1946.66 -21693.7 2760.16 32849.2 -27407.3 
-150.753 -623.036 -523.026 -288.161 226.068 894.325 -242.156 86.6856 -542.682 -312.604 972.822 -171.187 677.367 -64.4128 -243.078 503.485 -623.872 -494.301 510.707 556.769 -347.75 291.995 224.541 -498.104 389.528 125.07 25.7639 953.078 -153.605 -626.223 310.589 161.569 32.3337 -366.003 46.1248 553.568 -460.838 
4758.61 19544.4 16399.7 9072.99 -7093.73 -28078 7572.28 -2705.73 17038.2 9832.06 -30545.2 5401.3 -21263.9 2035.5 7616.99 -15814.8 19556 15495 -16030.3 -17496.7 10918.7 -9138.77 -7074.61 15611.7 -12193.8 -3916.47 -841.814 -29922.4 4843.21 19663.8 -9740.16 -5077.98 -1028.13 11467.1 -1460.07 -17364.1 14486.4 
-9231.47 -37919.5 -31817.4 -17599.1 13761.2 54472.4 -14691.3 5249.23 -33053.4 -19072.8 59258.6 -10475.8 41250.6 -3949.23 -14776.2 30678.7 -37940.1 -30061.4 31099.6 33944.5 -21185.2 17729.8 13724.5 -30288.2 23658.6 7597.69 1631.45 58050.7 -9398.53 -38148 18896.4 9851.66 1995.88 -22244.5 2830.34 33686.9 -28104.1 
-6475.45 -26598.4 -22319.1 -12346.6 9652.8 38210.8 -10305.7 3682.85 -23187 -13380.4 41567.8 -7348.32 28937.5 -2770.88 -10365.2 21521.3 -26614.8 -21087 21814.5 23811.6 -14860.6 12436.1 9627.04 -21246.1 16596.3 5330.53 1144.38 40719.8 -6591.68 -26759.5 13254.8 6911.86 1399.56 -15604.6 1987.13 23629.3 -19713 
13341.2 54800 45983.8 25437.7 -19889.2 -78727 21232.9 -7586.58 47769.9 27565.9 -85642.6 15141.7 -59618.6 5708.84 21353.8 -44339.4 54831.7 43445.1 -44945.9 -49057.8 30615.8 -25621.9 -19833.3 43772.9 -34190.5 -10980.1 -2359.41 -83895.2 13581.4 55131.1 -27309.2 -14237.5 -2884.99 32149.1 -4091.24 -48682.9 40615.8 
