18312 -57072.8 -9136.6 104038 26103.1 84510.6 -2342.73 100287 111538 -10276.5 -22510.9 -51820.2 8570.65 77236.9 -98464.6 -2960.51 55008.4 
35025.7 -109105 -17566.4 198841 49880.8 161453 -4511.43 191653 213171 -19639.4 -42984.1 -99050.5 16418 147646 -188202 -5608.24 105104 
68905.1 -214720 -34426.6 391397 98195.6 317894 -8833.24 377271 419607 -38660.1 -84667.4 -194953 32266.5 290581 -370434 -11108.5 206928 
80083.1 -249543 -40030.2 454860 114116 369426 -10273 438442 487644 -44929.1 -98387.4 -226567 37504.8 337704 -430501 -12901.1 240475 
81.2857 -255.075 -40.3334 465.057 116.95 378.592 -10.2341 449.343 499.821 -46.5193 -101.761 -230.848 38.0855 344.578 -441.247 -13.2552 247.012 
-38453.3 119821 19228.3 -218404 -54793 -177377 4935.29 -210519 -234144 21572.5 47238.2 108789 -18010.8 -162151 206709 6191.23 -115462 
-18105.6 56432.8 9029.09 -102879 -25812.7 -83569.8 2315.06 -99169 -110294 10163.1 22262.8 51241.6 -8473.58 -76373.2 97365.2 2930.23 -54395.5 
-37592.2 117122 18822.9 -213467 -53553.3 -173351 4831.59 -205756 -228852 21085.1 46159.8 106334 -17613.4 -158495 202040 6036.05 -112846 
-42116.6 131217 21085 -239160 -59998.2 -194216 5414.28 -230520 -256396 23621.1 51716.1 119129 -19734 -177570 226357 6764.35 -126427 
1651.27 -5139.07 -830.104 9364.18 2348.85 7603.01 -212.908 9026.19 10038.9 -925.213 -2024.14 -4665.77 774.21 6955.56 -8863.44 -261.733 4948.8 
62374.3 -194335 -31220.2 354203 88860.5 287647 -8014.03 341411 379733 -34986.2 -76597.6 -176436 29223.1 262986 -335242 -10023.2 187245 
-36698.9 114363 18338.4 -208463 -52300.7 -169314 4705.77 -200938 -223487 20590.5 45093.8 103834 -17184.7 -154768 197297 5916.89 -110211 
65299.5 -203458 -32672.1 370839 93033.6 301164 -8386.55 357447 397565 -36629.7 -80199.4 -184720 30589.2 275333 -350984 -10500.1 196044 
