-73262 -60326.5 -44780.9 -33940.4 -30651.7 -35925.6 -48401.1 -64308.3 -78169 -83663.3 -77814.2 -63592.2 -48016.8 -37106 -34157.7 -40194.6 -54131.9 -71794.4 -87550.7 -92901.8 
28898.9 25150.9 20167.6 16708.9 15713.3 17594.8 21899.6 27278.7 31977.3 33968.8 32251 27709.3 22667.4 19126.2 18202.8 20284.8 25036.9 30918.4 36213.8 37968.7 
-53628.2 -44427.7 -33299.5 -25541.5 -23197.1 -26997.8 -35964 -47388.3 -57343.2 -61309.7 -57131.9 -46962 -35825.2 -28034.9 -25965.3 -30340.5 -40390.4 -53086.7 -64413 -68249.1 
-10257.1 -10084.2 -9928.68 -9806.05 -9770.92 -9847.88 -10017.4 -10232.9 -10386.6 -10429.4 -10348.2 -10218.6 -10087.6 -10004.5 -10031.9 -10180.5 -10431 -10711.7 -10887.3 -10900.5 
65562.4 54263.5 40660.2 31175 28308.2 32948.5 43899.8 57858.4 70020.6 74855.3 69735.6 57297.1 43674.8 34146.2 31607.5 36944.8 49208.3 64719.9 78550.9 83237.7 
74480.4 61838.7 46740 36219.9 33058.1 38224.4 50392.1 65913.9 79417.1 84767 79041.7 65217.6 50091.4 39515.2 36713.1 42650.8 56277.7 73520.9 88859.5 94049.6 
-59787.6 -49103 -36528.6 -27771.3 -25065 -29175.1 -39011 -51634.5 -62671.6 -66972.7 -62179.1 -50669.5 -38131.8 -29369.2 -26991.5 -31770.4 -42829.4 -56940.7 -69562.1 -73895.8 
48909.7 42222.9 34066 28382.8 26699.6 29584.5 36300.7 44842.4 52258.9 55247.9 52210.3 44777.9 36650.5 30998.3 29613.4 33020.7 40646.6 50186 58639.6 61449.6 
28720.7 24601.1 19118 15287.7 14179.5 16260.2 21025 26971.4 32133.5 34315.7 32416.6 27439.9 21901.6 18006.4 17003.3 19330.9 24618 31131.7 36949.1 38849.3 
46971.1 39559.1 30517.7 24207.3 22325.6 25490.4 32892.8 42302.1 50477.2 53764.5 50388.2 42139.6 33094.2 26779 25161.2 28836.6 37172.7 47634.9 56930.4 60040.7 
90301.2 73417.9 52791.2 38360.8 34014.2 41149.2 57970.9 79300.2 97854.9 105278 97574.5 78692 57907.3 43286 39259.9 47286.2 65924.9 89464.2 110445 117531 
