1.33518e+06 -884368 -1.77475e+06 82543.1 -278517 1.88335e+06 1.37709e+06 1.72046e+06 -2.47621e+06 -1.86178e+06 1.83648e+06 2.02413e+06 3.83354e+06 1.32292e+06 301621 -679362 -2.38359e+06 
-1.61014e+06 1.0664e+06 2.14038e+06 -99593.2 336036 -2.27165e+06 -1.66104e+06 -2.07519e+06 2.98655e+06 2.24522e+06 -2.21481e+06 -2.4411e+06 -4.6236e+06 -1.59552e+06 -363594 819174 2.87453e+06 
1.29318e+06 -856819 -1.71848e+06 79795.6 -269276 1.82276e+06 1.33271e+06 1.66509e+06 -2.39712e+06 -1.80313e+06 1.77832e+06 1.96006e+06 3.71118e+06 1.28084e+06 292550 -658276 -2.30841e+06 
1.01811e+06 -673932 -1.35399e+06 63180.7 -213134 1.43822e+06 1.05173e+06 1.31387e+06 -1.89005e+06 -1.41979e+06 1.40098e+06 1.54408e+06 2.92597e+06 1.0095e+06 229338 -517590 -1.81787e+06 
356403 -236302 -473357 21903.4 -73930.7 501573 366680 458167 -659954 -496901 489885 539964 1.02177e+06 352728 80872.5 -181589 -636089 
25034.8 -16320.6 -33702.5 1694.58 -5686.78 36605.4 26839.3 33467.4 -47578.6 -34988.8 34807.9 38336.8 73583.4 25256.7 5253.14 -12465.7 -44884.8 
1.13192e+06 -749730 -1.50459e+06 69983.2 -236139 1.59671e+06 1.1675e+06 1.45861e+06 -2.0993e+06 -1.57836e+06 1.55693e+06 1.71601e+06 3.25003e+06 1.12155e+06 255687 -575929 -2.02074e+06 
-633736 419836 842260 -39137.5 132069 -893569 -653349 -816277 1.17501e+06 883665 -871576 -960639 -1.81911e+06 -627794 -143275 322532 1.13131e+06 
342944 -227287 -455630 21126.5 -71299 483078 353184 441283 -635428 -478165 471513 519706 983778 339563 77680.8 -174637 -612135 
-356125 235920 473311 -21996.5 74224.6 -502162 -367167 -458728 660311 496572 -489785 -539834 -1.02227e+06 -352795 -80505.2 181240 635738 
-331391 219049 441232 -20741.7 69930.2 -469688 -343559 -429113 616587 462232 -456463 -503054 -954440 -329134 -74165.8 168146 591942 
-547649 362714 727994 -33873.5 114289 -772632 -564950 -705811 1.01579e+06 763654 -753309 -830276 -1.57258e+06 -542671 -123673 278624 977698 
-52201.7 34628.9 69302 -3198.67 10795.5 -73369.9 -53632 -67018.4 96577.6 72777 -71724.8 -79060.7 -149534 -51630.6 -11874.8 26617.3 93153.8 
