11353.8 4616.33 19554.8 13898.6 13907.4 -16854.6 15342.4 2997.83 -12635.3 -5155.84 7590.19 21320.6 -683.777 
8513.65 3454.04 14598.2 10356.3 10390.9 -12589.5 11458.6 2264.03 -9434.97 -3827.5 5666.8 15903.4 -487.498 
-35537 -14410.9 -60905.1 -43200.1 -43352.4 52531.1 -47811.3 -9456.68 39370.5 15962.2 -23647 -66351.6 2028.49 
-8976.44 -3629.45 -15301.7 -10829.9 -10902.6 13208.4 -12020.7 -2409.17 9896.55 3984.24 -5942.61 -16657 482.489 
-1622.01 -640.19 -2648.3 -1840.82 -1903.69 2300.71 -2093.02 -464.949 1720.61 652.027 -1031.36 -2865.04 43.7352 
-3759.96 -1522.25 -6418.54 -4544.96 -4571.41 5538.14 -5040.82 -1007.16 4151.57 1673.43 -2492.8 -6987.92 205.706 
-36141 -14667.2 -62034.8 -44028.4 -44144.9 53494.1 -48690.2 -9594.77 40093.7 16288.1 -24082.9 -67598 2097.92 
11088.4 4495.58 18997.4 13473.8 13524.5 -16386.3 14914.1 2952 -12281.9 -4976.74 7375.41 20696.5 -629.434 
16714.6 6782.5 28681.7 20355.1 20411.8 -24734.1 22512.1 4438.66 -18539 -7528.69 11134.3 31253.8 -967.561 
20896.3 8477.93 35844.6 25432.5 25511 -30912.6 28135.2 5553.48 -23167.4 -9403.64 13916.6 39054.3 -1203.72 
13282.5 5395.92 22836.4 16219.3 16245.3 -19688.4 17921 3517.18 -14756.5 -6008.01 8865.09 24892.8 -785.996 
