-66.2175 -4.84463 -27.6826 -23.8936 -70.9114 -64.2703 61.9418 -53.8714 54.4645 49.1974 53.8083 -33.9003 -15.1641 -79.7112 55.2324 28.5726 -3.66235 
-10.9828 0.173107 -4.81293 -3.22383 -10.7486 -10.0438 10.4949 -9.14912 8.76804 7.49551 9.32995 -6.09768 -2.65568 -13.0838 8.16032 4.58953 -1.35561 
1168.3 86.09 495.237 431.27 1252.47 1126.69 -1088.63 950.38 -963.584 -861.478 -956.763 599.488 275.111 1420.84 -967.732 -521.197 72.0267 
-890.431 -65.9705 -377.857 -328.748 -953.849 -858.123 828.719 -722.641 734.897 656.278 728.72 -455.62 -209.381 -1081.48 736.939 397.207 -54.0671 
-315.335 -22.9562 -133.614 -117.348 -337.566 -303.712 294.447 -255.756 260.433 231.346 258.647 -161.402 -74.5776 -383.932 260.712 141.629 -19.777 
733.546 55.0786 309.898 270.396 786.55 706.93 -683.422 595.578 -604.864 -540.359 -601.211 377.016 172.235 891.894 -607.085 -328.457 45.1546 
-335.544 -25.2633 -141.787 -123.911 -359.398 -323.286 311.933 -272.891 276.178 245.761 275.021 -172.382 -78.9386 -406.893 276.731 149.783 -19.7006 
-250.855 -17.9807 -107.332 -92.9471 -268.827 -242.202 234.879 -203.733 207.782 184.58 205.024 -128.173 -59.6406 -306.141 207.27 111.443 -15.3782 
-514.544 -37.9151 -218.368 -189.08 -550.464 -494.881 479.756 -417.765 423.924 377.882 422.059 -263.049 -120.018 -625.509 426.41 228.804 -31.3123 
-264.833 -20.3857 -111.897 -99.209 -285.155 -256.559 246.857 -216.147 219.518 196.512 218.115 -136.862 -62.59 -323.674 220.424 118.923 -15.3746 
134.131 9.1916 57.381 49.5928 145.617 130.695 -126.394 109.527 -110.675 -99.3825 -111.094 69.394 32.6117 164.015 -111.671 -60.4944 7.49545 
-31.3213 -1.41271 -13.0666 -11.9083 -34.4004 -31.4053 30.6564 -26.6899 26.8145 23.3245 26.771 -16.7194 -8.3977 -38.5022 26.4913 13.4221 -1.1028 
-75.616 -5.95735 -31.8324 -28.0297 -82.2674 -74.6274 71.0323 -62.9569 63.3426 55.6993 62.8755 -39.7389 -17.5585 -92.7522 64.2257 33.4701 -5.20224 
