-566108 642050 -569711 145251 -1.01121e+06 -57757.6 472971 
-5.208e+06 5.908e+06 -5.24272e+06 1.33506e+06 -9.30479e+06 -529534 4.35313e+06 
4.09676e+06 -4.64215e+06 4.1256e+06 -1.04714e+06 7.32438e+06 415539 -3.4261e+06 
1.8536e+06 -2.10347e+06 1.8655e+06 -475838 3.3106e+06 188873 -1.54879e+06 
-4.9972e+06 5.66259e+06 -5.03204e+06 1.27767e+06 -8.9336e+06 -507212 4.17872e+06 
