-1 -0.293981
-1 -0.328398
-1 -0.0821946
-1 -0.0749362
-1 -0.186292
-1 -0.0563251
-1 0.074311
-1 -0.875905
-1 -0.067262
-1 -0.1403
-1 -0.0940168
-1 -0.0879174
-1 -0.0418293
-1 -0.115774
-1 0.0505079
-1 0.137205
-1 0.10424
-1 -0.209168
-1 -0.203964
-1 -0.120812
-1 0.000463074
-1 -0.0795995
-1 0.0798444
-1 0.0393825
-1 0.079706
-1 0.241065
-1 -0.0770711
-1 -0.275623
-1 -0.115561
-1 -0.237459
-1 -0.160915
-1 0.0349065
-1 0.110952
-1 -0.132329
-1 -0.174833
-1 0.0632667
-1 0.101332
-1 -0.902252
-1 -0.428453
-1 -0.197897
-1 -0.209497
-1 -0.141915
-1 -0.114244
-1 -0.045719
-1 0.0241948
-1 -0.0242902
-1 0.00852475
-1 -0.398384
-1 -0.325863
-1 -0.294545
-1 -0.224234
-1 -0.234452
-1 -0.284753
-1 -0.254676
-1 -0.103806
-1 -0.231979
-1 -0.279266
-1 -0.326355
-1 -0.534011
-1 -0.382639
-1 -0.432336
-1 -0.32243
-1 -0.332156
-1 -0.220449
-1 -0.306409
-1 0.130639
-1 -0.110602
-1 -1.83308
-1 -0.357938
-1 -0.325792
-1 -0.294025
-1 -0.22079
-1 -0.185108
-1 -0.146601
-1 -0.225593
-1 -0.382836
-1 -0.259305
-1 -0.696294
-1 -0.494347
-1 -0.453694
-1 -0.373711
-1 -0.333598
-1 -0.292582
-1 -0.210145
-1 -0.366037
-1 -0.0399975
-1 -0.232682
-1 -0.745052
-1 -0.337795
-1 -0.331261
-1 -0.284657
-1 -0.277242
-1 -0.26848
-1 -0.338065
-1 -0.285799
-1 -0.231986
-1 -0.137891
-1 -1.84651
-1 -0.398456
-1 -0.314132
-1 -0.271042
-1 -0.227503
-1 -0.182735
-1 -0.0161703
-1 -0.00753887
-1 0.0832012
-1 0.0152124
-1 -0.533198
-1 -0.323364
-1 -0.276154
-1 -0.0308647
-1 -0.0665658
-1 0.0976778
-1 -0.13784
-1 0.147382
-1 0.193478
-1 0.16036
-1 -0.152849
-1 -0.147239
-1 -0.10364
-1 0.0979747
-1 -0.0619797
-1 0.137393
-1 0.136856
-1 0.337512
-1 0.339856
-1 0.423307
