693.033 479.7 -476.877 89.977 -347.201 -540.532 313.975 -178.736 41.7988 -334.201 -422.449 19.7891 -626.896 
-895.346 -618.644 614.482 -114.869 447.564 696.875 -404.831 229.26 -54.5202 431.7 543.359 -23.8975 809.334 
1065.04 735.739 -731.432 136.119 -533.47 -829.189 481.36 -272.075 66.2149 -512.377 -646.625 29.0636 -962.938 
402.947 278.381 -275.389 51.4692 -201.029 -312.066 181.351 -103.39 23.9187 -194.372 -245.075 11.8112 -364.174 
-273.571 -189.801 186.952 -34.8382 136.881 212.61 -123.677 70.1766 -16.4959 131.051 167.196 -6.86968 247.499 
-1881.34 -1301.27 1292.75 -242.519 942.504 1463.83 -850.609 482.785 -115.507 905.353 1144.07 -51.8569 1701.29 
65.8827 46.8411 -45.3649 7.99549 -33.6257 -51.1339 30.1203 -17.8077 4.78626 -31.2629 -41.1647 2.20531 -61.0505 
3851.55 2665.44 -2645.78 493.981 -1928.66 -2997.93 1743.65 -987.714 236.825 -1855.17 -2344.95 107.265 -3486.81 
-1220.5 -844.03 837.392 -157.137 611.323 948.446 -551.698 313.205 -74.1849 587.481 742.442 -34.661 1103.07 
2172.64 1502.82 -1492.59 278.845 -1088.74 -1691.54 984.47 -558.051 134.237 -1047.17 -1322.31 60.5657 -1965.9 
-1555.18 -1075.19 1067.61 -199.053 778.546 1208.92 -704.524 398.714 -94.8142 748.264 945.401 -43.6324 1406.94 
