5.89086e+06 -2.77617e+06 2.16499e+07 -5.8089e+06 -7.83753e+06 
-5.66154e+06 2.67778e+06 -2.08159e+07 5.5837e+06 7.52511e+06 
-961258 464463 -3.54335e+06 949083 1.27011e+06 
