17289.6 21759.9 21986.4 22173.5 22670.9 23147.6 23572 23800.3 23986.1 22801.9 16716.3 15408.7 15355.5 15419.8 15418.1 15380.6 15046.2 14819 13955.7 11693.6 
-14571.6 -17416.2 -17603.2 -17757.9 -18135.6 -18495 -18804.2 -18976.6 -19104.2 -18218.1 -13810.9 -12835.1 -12776.6 -12785.7 -12755.7 -12689.8 -12408.8 -12202.8 -11504.8 -9865.46 
11453.9 13641.6 13586.6 13500.2 13568.5 13618.4 13643.7 13571.4 13479.4 12737.6 9596.99 8812.82 8631.74 8504.83 8344.71 8164.91 7843.05 7574.91 6996.61 5740.91 
-19458 -22540.8 -23039.8 -23414.7 -23892.8 -24315.6 -24693.5 -24998 -25310.2 -25037.5 -22647.3 -22343.4 -22461.5 -22553.8 -22571.9 -22532.6 -22337.3 -22234.4 -21825.2 -20886.1 
12310 15804 16227.5 16576.9 17166.2 17724.7 18236.3 18599.4 18942.8 18190.8 13771 12967.9 13071.8 13239.5 13357.7 13431.3 13279.5 13215.6 12641.1 11070 
-17170.2 -20055 -20137.6 -20190.9 -20466.9 -20720.3 -20914.6 -20970.7 -20976.2 -19983.3 -15535.4 -14477.9 -14312.8 -14214 -14076.8 -13903.3 -13514.2 -13196.7 -12389.3 -10650.2 
-24793.4 -28964.4 -29159.8 -29344.4 -29832.3 -30301.6 -30689.2 -30884 -30988.7 -29697.9 -23339.3 -21868.9 -21728.8 -21700.9 -21612.9 -21485.9 -21040.7 -20703.2 -19672.3 -17252.1 
-38394.3 -43987.1 -44218.2 -44416.1 -45033.2 -45610.5 -46056.4 -46235.3 -46281.5 -44375.4 -35660.2 -33604.7 -33308.1 -33147 -32904.7 -32597.6 -31861.9 -31271.8 -29687.2 -26310.5 
-7682.28 -9982.7 -9801.95 -9624.54 -9675.02 -9722.42 -9744.26 -9633.16 -9483.05 -8420.27 -4101.8 -2973.93 -2740.7 -2602.37 -2444.31 -2275.45 -1921.79 -1628.75 -909.766 728.787 
-27405.1 -30767.1 -30971.7 -31105.5 -31408.8 -31675.8 -31883.9 -31973.7 -32027.9 -31235.3 -27240.8 -26358.9 -26236.9 -26143.8 -25977.5 -25765.7 -25337.3 -25002.7 -24220.5 -22588.7 
1859.31 1930.38 2034.55 2130.51 2216.65 2291.61 2358.61 2429.21 2497.21 2557.5 2682.3 2754.39 2794.23 2817.54 2827.16 2830.41 2825 2823.97 2807.14 2840.21 
