-146356 -129362 -308439 206150 -10257.8 304821 312726 
-138317 -122257 -291498 194828 -9694.26 288078 295550 
112058 99047.1 236157 -157840 7855.54 -233388 -239439 
-43082.8 -38081.9 -90795.9 60685.5 -3019.61 89730.9 92058.4 
56144.2 49626.5 118322 -79082.6 3935.91 -116934 -119967 
