-16304 19173 -6140.62 -19258.2 21148.3 -9993.62 -10413.9 -2527 3557.47 7268.41 -2368.72 -7786.1 6858.36 14137.3 26518 6179.39 3905.75 17411.1 -19353.9 18501 -20201.3 -15552.9 9440.23 
-64226.5 75525.7 -24187.3 -75861.3 83306.6 -39365.2 -41025.3 -9953.14 14009.3 28632.5 -9333.54 -30671.3 27013.3 55690.1 104464 24343.1 15382.5 68588.6 -76236.6 72881.3 -79579.8 -61270.6 37185.4 
-13100.5 15405.6 -4933.98 -15472.8 16991 -8028.92 -8368.26 -2029.39 2858.25 5840.07 -1902.79 -6256.33 5510.2 11359.7 21307.2 4964.94 3138.31 13988.9 -15549.1 14865.3 -16231.5 -12496.5 7584.27 
-43470.2 51119 -16372.3 -51345.3 56383.5 -26645.5 -27769.3 -6740.17 9481.4 19374.8 -6318.09 -20759.1 18279.6 37695.4 70703.5 16473.6 10412.1 46421.6 -51599 49329.6 -53863.4 -41470.8 25171.6 
-21269.4 25012.7 -8010.28 -25123.1 27588.4 -13037.3 -13586.9 -3295.17 4640.07 9482.2 -3091.44 -10157.6 8945.34 18441.7 34594.1 8061.03 5093.33 22713.3 -25246.4 24135.7 -26353.7 -20291 12314.7 
75824.9 -89167.2 28556.6 89562.4 -98352.5 46476.8 48436.2 11751.8 -16539.2 -33801.9 11020.5 36210.3 -31890.4 -65749 -123331 -28739.2 -18162.7 -80976.5 90006 -86045.2 93953.3 72336.6 -43902.4 
116007 -136418 43685.8 137023 -150473 71102.5 74102.5 17976.3 -25307.4 -51717.8 16858.2 55397.5 -48792.3 -100589 -188685 -43971 -27785.8 -123888 137701 -131641 143740 110666 -67164.5 
-124025 145848 -46708.3 -146494 160873 -76017.4 -79224.1 -19220 27053.9 55291.1 -18024.6 -59228.4 52163.6 107542 201727 47009 29705.8 132450 -147220 140740 -153676 -118316 71808.9 
-58506.4 68800.4 -22035.5 -69105.6 75887.1 -35863.1 -37374.6 -9072.21 12760.1 26077.1 -8504.69 -27940.2 24604.8 50733.8 95160.2 22172.6 14014 62478.5 -69449.4 66392.6 -72495.7 -55814.9 33877.8 
69739.7 -82010.4 26266.6 82373.3 -90456.2 42747.4 44550.1 10811.4 -15211.6 -31086.9 10136.5 33304.7 -29328.1 -60473.6 -113430 -26430.6 -16704.7 -74476.3 82781 -79139 86412.8 66530.8 -40380.4 
2493.23 -2931.72 938.387 2944.29 -3232.54 1527.58 1592.87 386.119 -542.735 -1111.37 362.004 1190.97 -1047.82 -2160.62 -4053.59 -943.786 -596.256 -2660.84 2959.06 -2828.11 3088.82 2377.24 -1444.25 
55255 -64977.8 20807.8 65267 -71672.9 33866.5 35295.7 8561.18 -12054.9 -24633.7 8030.69 26386 -23241.1 -47911.8 -89874.2 -20944.9 -13233.7 -59009.2 65590.2 -62703 68464.6 52712.8 -31990.9 
60459.5 -71098.6 22767.4 71415.2 -78424.6 37056 38620.5 9368.37 -13190.9 -26955.9 8785.9 28873.1 -25431.1 -52423.7 -98340.1 -22917 -14480.4 -64569.4 71768.5 -68609.2 74915.6 57677.6 -35005.5 
-56331.6 66242.9 -21213.1 -66538.6 73068.9 -34526.5 -35982.6 -8728.04 12290 25115.9 -8185.02 -26900.9 23694.7 48843.2 91624.9 21353.5 13491.7 60159.2 -66865.9 63923.5 -69799 -53738.5 32614.4 
52468.1 -61701.9 19758.6 61975.5 -68057.6 32157.9 33514.7 8130.37 -11446.9 -23393.1 7623.88 25056.3 -22069.2 -45494.3 -85341.3 -19888.3 -12567 -56032.9 62281.5 -59540 65012.1 50053.8 -30378.4 
4671.73 -5492.12 1761.59 5516.67 -6056.52 2865.65 2984.65 726.316 -1016.17 -2079 679.15 2232.08 -1962.01 -4051.29 -7596.66 -1768.69 -1119.03 -4986.14 5545.54 -5301.83 5787.91 4456.5 -2706.69 
135975 -159902 51206.1 160611 -176375 83341 86856.8 21069.8 -29663.3 -60621.7 19761.1 64933.6 -57190.9 -117903 -221166 -51539.9 -32567.8 -145214 161406 -154301 168483 129716 -78727 
60869.8 -71581 22922.2 71898 -78954.7 37308.6 38882 9431.09 -13279.5 -27137.6 8844.82 29067.2 -25603.5 -52779.2 -99006.3 -23072.7 -14578.7 -65007 72254.5 -69073.5 75422.6 58067.5 -35241.3 
-13601.9 15994 -5124.14 -16065.6 17641.5 -8338.71 -8688.77 -2109.12 2966.77 6061.37 -1977.25 -6496.58 5718.86 11795.2 22123.1 5154.15 3259.07 14524.9 -16144.9 15435.4 -16853.8 -12975.2 7876.24 
