-110279 31151.2 77900.6 40626 84751.3 -84384.2 1263.28 -2709.97 67780.4 48571.5 -28346 -110739 -1524.55 37016.1 28214.1 89131.6 36122.9 -22575.8 137346 
152438 -43080.6 -107690 -56166 -117164 116636 -1759.87 3750.56 -93689 -67148.1 39170.6 153085 2102.61 -51174.1 -38981.1 -123195 -49955 31212.3 -189858 
172539 -48770.7 -121896 -63574.8 -132619 132014 -1998.64 4245.91 -106042 -76004.8 44333.5 173276 2377.3 -57924.5 -44112.1 -139436 -56551.7 35329.2 -214897 
331045 -93556.1 -233869 -121974 -254439 253298 -3820.33 8143.39 -203462 -145822 85068.3 332449 4567.77 -111132 -84654.6 -267541 -108484 67782.6 -412311 
-48354.3 13683.7 34168 17822.2 37174.4 -36990.7 570.519 -1193.11 29716.4 21305.9 -12416.9 -48567.8 -663.852 16239.1 12348.4 39068.2 15865.7 -9905.01 60230.3 
161788 -45724.4 -114297 -59612.1 -124351 123790 -1868.29 3979.63 -99435.9 -71266.5 41574.6 162476 2231.31 -54313 -41371.8 -130752 -53020.5 33127 -201505 
-384340 108616 271520 141609 295402 -294074 4436.01 -9453.64 236218 169298 -98765.3 -385972 -5302.35 129023 98284 310612 125949 -78693.6 478688 
-98706.2 27887.6 69729.5 36365.1 75860.1 -75527.3 1133.38 -2425.91 60666.3 43476.1 -25369 -99121.7 -1362.73 33134.1 25248.8 79776.4 32339 -20208.9 122934 
28398 -8007.36 -20053.8 -10456.4 -21815 21735.9 -314.21 693.565 -17457.3 -12500.9 7306.16 28510.1 396.064 -9527.12 -7280.05 -22959.8 -9285.29 5810.9 -35363.5 
-275286 77750.7 194460 101411 211556 -210652 3143.64 -6760.98 169200 121242 -70764.7 -276433 -3809.11 92396.3 70441.2 222506 90161 -56356.5 342852 
120475 -34055.9 -85114 -44392.2 -92601.5 92178.2 -1397.05 2964.67 -74043.7 -53072.1 30954.5 120990 1659.98 -40446 -30800.3 -97360.2 -39490.5 24669.4 -150051 
-91822.5 25948 64868.9 33832.6 70573.6 -70257.6 1058.81 -2258.37 56435.3 40446.3 -23595.3 -92212.5 -1267.78 30823.7 23480.4 74207.2 30090.4 -18801.6 114362 
129487 -36577.3 -91471.8 -47703.4 -99513.4 99083.2 -1482.44 3182.24 -79585.9 -57032.3 33282.4 130029 1789.14 -43462.7 -33128.9 -104658 -42416.5 26508.7 -161269 
4937.15 -1374.18 -3479.9 -1810.87 -3782.86 3785.44 -42.5942 116.298 -3037.13 -2167.04 1279.68 4948.09 73.0009 -1649.72 -1281.62 -4002.01 -1595.22 1006.15 -6143.35 
103391 -29202.4 -73035.3 -38088.9 -79457.6 79115.5 -1181.3 2538.6 -63548.4 -45536.7 26576.7 103823 1429.72 -34702.4 -26454.3 -83568.3 -33864 21166.3 -128769 
-6317.29 1789.17 4463.05 2327.93 4857 -4831.8 76.433 -156.773 3881.43 2782.91 -1621.01 -6345.16 -86.4858 2121.23 1611.8 5102.92 2074.8 -1293.33 7867.45 
209771 -59275.2 -148191 -77287.9 -161225 160509 -2415.01 5157.95 -128928 -92398.6 53909.9 210659 2894.69 -70416.9 -53650.1 -169536 -68735.3 42949 -261264 
