-136281 -90724.8 -166867 181894 7402.44 -121456 118920 167577 -38479.5 38667.9 -175896 19803.6 2019.84 66316.2 89327.8 -230363 95950.6 -73171 -130412 -182479 -54061.8 -110865 -221457 
458669 305557 562393 -612310 -25140.8 408801 -400908 -564132 129828 -130626 592495 -66893.3 -6715.99 -223928 -300078 775735 -323007 246440 439835 614182 182941 374317 745865 
-96200.2 -64087.1 -117955 128425 5274.12 -85739.9 84087.2 118320 -27231.3 27397.9 -124268 14030.4 1407.62 46966.3 62936.6 -162702 67747.1 -51687.6 -92252 -128817 -38371.2 -78509.8 -156436 
357119 237830 437602 -476699 -19494.7 318282 -311910 -439184 100971 -101535 461140 -51997.2 -5257.75 -174090 -233837 603836 -251466 191815 342133 478191 142091 291025 580543 
592399 394600 726200 -790807 -32425.6 527985 -517657 -728580 167616 -168612 765137 -86344.2 -8690.46 -289064 -387684 1.00182e+06 -417166 318253 567882 793245 236074 483206 963218 
163945 109218 201024 -218861 -8988.09 146119 -143302 -201642 46406.6 -46693.8 211781 -23910.1 -2401.07 -80042.6 -107255 277278 -115455 88087.8 157217 219530 65394.3 133799 266601 
136093 90600.6 166641 -181644 -7393.72 121289 -118758 -167347 38427.5 -38617.2 175657 -19776.8 -2016.85 -66228.2 -89201.2 230047 -95820.2 73071 130238 182229 53992.1 110718 221156 
83888.4 55828 102646 -111956 -4536.46 74761 -73141.7 -103141 23657.7 -23759.4 108231 -12169.9 -1249.88 -40756 -55036.4 141765 -59057.8 45024 80196.2 112325 33191.3 68138.7 136273 
663675 442093 813635 -885965 -36343.8 591511 -579990 -816253 187806 -188936 857234 -96753.2 -9731.4 -323899 -434288 1.12239e+06 -467364 356559 636278 888689 264553 541434 1.07915e+06 
-413605 -275532 -507124 552148 22667.2 -368634 361507 508704 -117069 117784 -534273 60317.1 6058 201915 270604 -699511 291269 -222225 -396605 -553836 -164952 -337520 -672575 
27776.9 18449 33850 -37048.3 -1461.6 24750.6 -24101.3 -34127.9 7778.16 -7780.93 35749.2 -3986.82 -427.865 -13365.4 -18322.7 46867.1 -19541.9 14877 26394.5 37188.2 10817 22355 45029.6 
-13685.1 -9082.08 -16648.8 18247.7 712.961 -12192.1 11849.2 16807.9 -3820.84 3814.67 -17594.5 1955.77 214.25 6557.86 9047.81 -23073.8 9623.78 -7323.54 -12969.9 -18319.2 -5293.94 -10969.7 -22164.4 
-313879 -209041 -384644 418984 17143.3 -279745 274167 386012 -88757.8 89257.8 -405323 45709.4 4618.04 153039 205505 -530739 221021 -168597 -300739 -420292 -124921 -255830 -510268 
-280658 -186956 -344081 374663 15370.6 -250143 245276 345183 -79424.2 79902.4 -362517 40917.5 4114.81 136979 183650 -474646 197643 -150786 -269081 -375813 -111884 -228973 -456363 
590167 393066 723287 -787801 -32249.9 525990 -515553 -725807 166911 -167865 762142 -85965.6 -8676.66 -287808 -386354 997950 -415579 317015 565534 790251 234959 481114 959471 
581446 387238 712528 -776146 -31754.5 518214 -507875 -715067 164416 -165340 750835 -84673.2 -8556.43 -283489 -380693 983163 -409431 312315 557095 778569 231400 473899 945245 
176739 117756 216764 -235950 -9703.32 157524 -154530 -217388 50050 -50369.4 228342 -25792.2 -2581.59 -86338.4 -115589 298944 -124469 94972.4 169547 236664 70562.9 144319 287441 
250857 167116 307586 -334886 -13751.2 223583 -219267 -308538 71007 -71444.6 324050 -36584.2 -3673.42 -122473 -164120 424268 -176661 134784 240556 335911 100056 204723 407931 
-199257 -132781 -244464 266025 10965.4 -177597 174290 245098 -56461.6 56837.6 -257485 29104.6 2902.57 97416.2 130255 -337075 140335 -107092 -191246 -266819 -79657.8 -162832 -324119 
