214.602 173.573 83.9694 -18.8322 4.15506 -12.0962 -49.2531 -221.618 122.501 -198.503 -244.352 -213.265 -16.6041 225.893 228.023 -137.244 -98.3785 280.767 -93.5174 
918.644 744.516 362.32 -85.5836 21.7984 -49.3679 -214.198 -948.963 528.351 -847.548 -1046.71 -913.142 -74.1048 969.9 976.424 -591.737 -418.483 1203.88 -400.368 
684.215 554.631 270.329 -64.0536 17.3458 -36.816 -160.932 -707.084 393.323 -631.04 -779.636 -680.136 -56.03 722.227 728.191 -440.844 -313.118 895.852 -298.796 
3036.66 2461.69 1197.31 -280.955 73.1915 -160.392 -710.711 -3138.49 1748.75 -2803.84 -3459.68 -3018.61 -245.265 3203.75 3228.53 -1955.32 -1387.09 3978.5 -1326.43 
-1153.13 -933.055 -455.132 107.048 -27.8705 60.7854 269.454 1191.3 -663.265 1063.76 1313.18 1145.27 93.319 -1216.65 -1225.59 743.042 527.337 -1509.78 502.78 
-3677.82 -2978.88 -1448.34 340.911 -88.4383 194.182 860.619 3801.12 -2117.1 3394.04 4189.69 3654.01 296.785 -3878.42 -3908.64 2368.31 1680.63 -4815.59 1605.16 
-2264.56 -1833.91 -891.824 209.667 -55.727 118.909 529.847 2341.5 -1302.64 2091.45 2579.59 2250.21 182.599 -2388.68 -2408.02 1457.45 1035.16 -2964.76 988.401 
964.238 782.775 379.597 -89.803 22.7759 -51.9689 -225.983 -997.666 554.434 -890.75 -1099.85 -958.271 -79.0323 1018.59 1026.39 -621.057 -440.35 1263.87 -421.468 
1574.79 1275.65 619.386 -145.263 37.2059 -83.6371 -369.021 -1627.83 905.136 -1454.04 -1793.94 -1564.41 -127.477 1659.99 1673.46 -1014.7 -720.36 2062.68 -686.335 
-83.6513 -67.699 -32.9857 8.19182 -1.30998 3.52113 19.7525 86.1657 -46.8176 76.3359 95.0902 82.6229 6.98162 -88.147 -88.9767 54.1843 38.8347 -108.169 36.772 
617.714 500.012 242.856 -57.9394 15.9344 -32.0788 -143.573 -637.81 355.931 -569.165 -703.77 -614.694 -49.2494 651.455 655.875 -398.626 -281.955 809.364 -269.432 
-1717.91 -1392.75 -675.912 160.12 -42.4622 90.4496 402.465 1774.99 -988.586 1584.68 1957.54 1705.79 138.428 -1812.73 -1827.11 1106.15 784.749 -2250.66 749.231 
1474.43 1194.33 579.975 -136.621 35.179 -78.9491 -344.181 -1522.87 849.176 -1358.97 -1678.94 -1464.12 -120.202 1554.17 1567.32 -949.657 -673.752 1931.45 -642.98 
672.307 544.96 264.937 -62.7081 16.4232 -34.8012 -156.801 -694.391 387.145 -619.445 -765.775 -667.538 -53.5413 707.825 713.928 -432.356 -307.572 880.285 -292.623 
-138.101 -111.946 -54.356 12.1143 -2.50192 7.33594 32.8842 142.347 -79.808 127.47 156.938 138.463 10.52 -145.503 -147.05 89.6854 64.5092 -181.248 59.8545 
309.549 250.917 122.573 -28.8968 7.82845 -17.5045 -71.8426 -319.67 178.439 -285.769 -352.74 -307.87 -25.3038 327.386 329.528 -199.017 -140.766 406.919 -135.219 
630.407 510.328 247.859 -58.8617 14.8825 -33.5418 -147.471 -651.713 362.828 -580.996 -716.814 -625.327 -51.2874 665.212 670.311 -405.181 -287.882 824.737 -275.823 
