-116126 584330 -497133 -581645 188391 -540135 -423365 
148704 -748264 636604 744823 -241244 691669 542140 
12047.6 -60640.4 51588.5 60356.1 -19552.4 56050.2 43936.4 
35396.1 -178099 151523 177282 -57419 164631 129038 
-6620.12 33287.7 -28325.6 -33141.3 10731.6 -30776 -24118.1 
