-3.9765e+08 6.09293e+08 -1.33491e+08 -7.51563e+08 -4.01851e+08 
-3.86456e+08 2.71188e+08 -3.37894e+08 -2.1268e+08 -1.2665e+08 
-9.59137e+08 6.02784e+08 -8.25858e+08 -3.50785e+08 2.19739e+07 
