201872 -130790 -197906 7153.04 90097.1 215682 44114.9 166564 103437 3288.02 202591 -17748.6 -212628 110161 261955 69297.1 -146708 -70119 234000 -17345 -210245 174942 102343 
-385940 250043 378356 -13675.7 -172248 -412341 -84338.4 -318435 -197749 -6286.91 -387313 33928.4 406502 -210603 -500806 -132483 280476 134052 -447361 33158.5 401944 -334454 -195660 
-323031 209285 316682 -11446.4 -144171 -345128 -70588.7 -266528 -165514 -5260.29 -324177 28397.2 340240 -176275 -419172 -110887 234757 112202 -374438 27754.4 336425 -279937 -163767 
56396.6 -36537.8 -55288.8 1997.83 25170.4 60255 12323.9 46532.8 28895.5 918.527 56597 -4957.47 -59401.3 30775.9 73181.8 19359 -40986.2 -19588.9 65371.6 -4844.59 -58735.6 48872.9 28591.3 
-357671 231727 350641 -12675.8 -159631 -382134 -78156.5 -295107 -183262 -5823.34 -358939 31440.9 376722 -195175 -464121 -122775 259930 124232 -414590 30730.3 372501 -309953 -181327 
58688.1 -38023.8 -57536.3 2079.04 26192.9 62704.7 12825.7 48424.3 30071.6 957.067 58897.4 -5159.81 -61816.2 32027 76157 20146.4 -42652.4 -20386.5 68029.9 -5043.01 -61122.5 50861.3 29754.1 
281918 -182649 -276379 9989.57 125821 301204 61606.6 232609 144450 4592.43 282921 -24784.5 -296940 153841 365823 96774.9 -204880 -97922.4 326785 -24222.3 -293610 244310 142925 
206021 -133477 -201973 7301.47 91948.9 220115 45020.8 169986 105560 3356.44 206754 -18111.3 -216997 112423 267338 70721.9 -149724 -71559.1 238807 -17700.5 -214563 178537 104446 
-184849 119759 181216 -6551.23 -82498.5 -197492 -40393.7 -152516 -94712 -3009.87 -185504 16248.9 194697 -100870 -239864 -63452.9 134336 64205.1 -214266 15881.1 192513 -160189 -93712.7 
-101965 66061.1 99960.2 -3613.07 -45506.1 -108939 -22280.4 -84129.4 -52244.5 -1661.2 -102326 8964.28 107397 -55640.4 -132311 -35000.9 74101.1 35415.3 -118191 8760.05 106193 -88360.8 -51692.6 
-340228 220426 333540 -12057 -151845 -363499 -74344.6 -280715 -174324 -5539.3 -341433 29907.4 358352 -185657 -441485 -116789 247253 118174 -394370 29230.1 354334 -294836 -172484 
-10396.3 6734.85 10188.9 -369.391 -4640.02 -11105.5 -2269.1 -8576.15 -5325.49 -167.142 -10430.1 911.949 10947.7 -5671.18 -13488 -3567.7 7552.63 3610.41 -12048.3 892.85 10826.2 -9006.05 -5268.99 
94467.2 -61204.6 -92614.1 3346.74 42162 100931 20645.1 77945.4 48403.9 1540.3 94806.3 -8306.54 -99503.2 51551.3 122584 32429.9 -68654.6 -32814 109503 -8116.19 -98386.3 81867.6 47894 
105157 -68127.9 -103090 3727.8 46931.9 112348 22976.9 86761.3 53880.2 1710.5 105528 -9241.94 -110757 57380.9 136454 36094.7 -76420.6 -36523.6 121890 -9033.49 -109517 91125.3 53309.4 
-63726.6 41286.4 62473.7 -2259.18 -28442.2 -68086.3 -13925.2 -52580.5 -32652.1 -1037.23 -63952.4 5602 67121 -34774.6 -82692.5 -21874.5 46312.9 22133.9 -73868.3 5475.56 66368.5 -55223.6 -32306.6 
77465.3 -50187.6 -75942.8 2745.66 34572.5 82763.2 16927.3 63915.7 39691.9 1262.61 77739.2 -6809.05 -81590.9 42271.8 100519 26590.4 -56296.4 -26906.2 89791.6 -6655.28 -80676 67130.6 39272.9 
28262.5 -18308.9 -27705.9 1000.83 12613.8 30193.8 6174.82 23316.1 14480.7 460.154 28360.6 -2482.91 -29766 15421.6 36671.7 9700.27 -20538.2 -9816.26 32756.8 -2428.72 -29432.9 24488.9 14326.9 
169192 -109614 -165866 5995.52 75512.1 180765 36970.7 139597 86689.1 2753.67 169790 -14871.9 -178203 92325 219545 58077.1 -122956 -58766.4 196116 -14535.5 -176207 146619 85775 
57835.7 -37470.8 -56699.1 2049.55 25812.7 61792.6 12638.6 47719.4 29634.3 942.38 58042.4 -5084.87 -60918.2 31561.2 75049.2 19854.4 -42031.4 -20089.5 67040.1 -4968.83 -60234 50121.8 29320.5 
