0 0
-1.92957e-22 3.06477e-22
-3.09003e-22 9.86599e-22
-8.52389e-18 2.81668e-17
-1.10179e-15 2.47615e-15
-2.5524e-14 3.54382e-14
-1.37143e-13 1.32739e-13
-3.05354e-13 2.30396e-13
-4.59849e-13 2.77993e-13
-6.25756e-13 3.61476e-13
-1.17996e-12 8.74977e-13
-2.62011e-12 2.65807e-12
-4.44846e-12 5.46717e-12
-6.08233e-12 8.35875e-12
-7.99806e-12 1.14554e-11
-1.2138e-11 1.71549e-11
-2.14996e-11 2.83658e-11
-3.52723e-11 4.26784e-11
-5.00505e-11 5.57354e-11
-6.63338e-11 6.80975e-11
-9.08193e-11 8.60682e-11
-1.32563e-10 1.17194e-10
-1.88622e-10 1.61687e-10
-2.48594e-10 2.12472e-10
-3.13078e-10 2.67884e-10
-3.96774e-10 3.37295e-10
-5.17617e-10 4.33078e-10
-6.78877e-10 5.53903e-10
-8.70144e-10 6.88386e-10
-1.0883e-09 8.33521e-10
-1.34451e-09 1.00143e-09
-1.65445e-09 1.2144e-09
-2.03056e-09 1.49779e-09
-2.48052e-09 1.86882e-09
-2.99846e-09 2.31734e-09
-3.56836e-09 2.81032e-09
-4.19859e-09 3.33388e-09
-4.95084e-09 3.91902e-09
-5.90334e-09 4.60065e-09
-7.04516e-09 5.35828e-09
-8.26208e-09 6.13702e-09
-9.49025e-09 6.93957e-09
-1.08151e-08 7.87142e-09
-1.23671e-08 9.06869e-09
-1.41319e-08 1.05159e-08
-1.59568e-08 1.20157e-08
-1.77607e-08 1.34302e-08
-1.96596e-08 1.48161e-08
-2.18364e-08 1.62848e-08
-2.43021e-08 1.78237e-08
-2.68535e-08 1.93383e-08
-2.93003e-08 2.07944e-08
-3.16306e-08 2.2271e-08
-3.39423e-08 2.38689e-08
-3.62869e-08 2.55906e-08
-3.86223e-08 2.73196e-08
-4.08557e-08 2.88979e-08
-4.28863e-08 3.01922e-08
-4.4666e-08 3.11407e-08
-4.62606e-08 3.17961e-08
-4.77742e-08 3.22675e-08
-4.91384e-08 3.2586e-08
-5.00701e-08 3.2654e-08
-5.02932e-08 3.23286e-08
-4.98872e-08 3.16186e-08
-4.92423e-08 3.06749e-08
-4.84791e-08 2.94687e-08
-4.72911e-08 2.77787e-08
-4.51981e-08 2.52875e-08
-4.21352e-08 2.19469e-08
-3.8658e-08 1.82553e-08
-3.50501e-08 1.44836e-08
-3.09397e-08 1.03698e-08
-2.55588e-08 5.30172e-09
-1.85508e-08 -1.10217e-09
-1.06285e-08 -8.45922e-09
-2.46328e-09 -1.63403e-08
6.25616e-09 -2.50162e-08
