-2235.38 13071.7 -13886.7 -12091.5 7918.12 -2493 9427.7 
-10685.2 63099.7 -68242.9 -57534.6 37243.2 -12456.1 45719.7 
-35239.6 208657 -226746 -189522 122292 -41562 151374 
3239.82 -19646.4 22261.3 17221.3 -10780 4230.64 -14408.6 
-56464.5 334816 -364810 -303452 195454 -67029.6 243067 
