-1.50007e+06 1.32948e+08 -9.26359e+07 2.55279e+07 1.68418e+08 2.60194e+08 -1.05875e+08 4.58221e+07 -6.77038e+07 -1.16443e+08 -3.08204e+07 -1.51666e+07 1.72443e+08 1.96334e+08 1.53996e+08 6.13223e+07 -6.21593e+07 
-4.7171e+06 6.93561e+06 2.78386e+06 6.63885e+06 2.97212e+07 3.09165e+07 -4.24108e+07 2.62722e+06 2.26852e+07 -2.15873e+07 -3.09892e+07 2.17685e+07 6.08225e+06 2.84552e+07 3.41281e+07 -2.06135e+07 3.74103e+07 
1.38118e+07 -1.51704e+08 8.19272e+07 -3.98582e+07 -2.3737e+08 -3.45449e+08 2.06159e+08 -5.30029e+07 2.81237e+07 1.64973e+08 1.17382e+08 -2.74244e+07 -2.00681e+08 -2.62587e+08 -2.31641e+08 -1.3702e+07 -2.57644e+07 
1.86971e+06 -4.5551e+07 2.91079e+07 -8.79279e+06 -6.94848e+07 -1.04941e+08 5.44201e+07 -1.68595e+07 1.02274e+07 4.88456e+07 2.3072e+07 -6.52994e+06 -5.98318e+07 -8.17494e+07 -6.6975e+07 -1.20788e+07 3.318e+06 
-8.96568e+06 1.86263e+08 -1.20908e+08 4.44719e+07 2.67525e+08 3.85209e+08 -2.01309e+08 6.58117e+07 -5.75143e+07 -1.85329e+08 -8.76616e+07 1.1888e+07 2.42164e+08 3.00855e+08 2.50104e+08 5.26705e+07 -2.8216e+07 
5.33169e+06 -6.65837e+06 -8.11413e+06 -4.58012e+06 -2.64326e+07 -3.68965e+07 4.29126e+07 -1.42011e+06 -1.56919e+07 1.7653e+07 4.37853e+07 -1.61613e+07 -1.19677e+07 -2.43674e+07 -3.11413e+07 2.26253e+07 -4.16157e+07 
-1.83479e+06 2.04061e+08 -1.37925e+08 2.89307e+07 2.86678e+08 4.50101e+08 -2.03219e+08 7.22154e+07 -7.04777e+07 -1.93716e+08 -8.95418e+07 8.04342e+06 2.78301e+08 3.38467e+08 2.60007e+08 8.1287e+07 -4.99366e+07 
-798847 -4.87078e+07 3.51226e+07 -8.61497e+06 -6.06844e+07 -9.26761e+07 3.52845e+07 -1.64691e+07 2.38288e+07 4.13754e+07 7.91251e+06 4.18342e+06 -6.30483e+07 -7.07738e+07 -5.26616e+07 -2.45436e+07 2.47977e+07 
-387713 2.76881e+07 -1.64623e+07 5.1924e+06 3.17758e+07 5.51314e+07 -1.98535e+07 8.60529e+06 -1.93348e+07 -2.20414e+07 -1.02801e+07 -6.97572e+06 3.72277e+07 3.82539e+07 3.105e+07 1.28533e+07 -1.3983e+07 
9.24251e+06 2.23078e+08 -1.87932e+08 2.8719e+07 2.73737e+08 4.13571e+08 -1.27191e+08 8.26242e+07 -1.16355e+08 -1.84101e+08 1.55153e+07 -2.2179e+07 2.99776e+08 3.2961e+08 2.13573e+08 1.5243e+08 -1.63742e+08 
-2.11864e+06 1.14143e+07 -2.98951e+06 8.09268e+06 9.16799e+06 1.08568e+07 -7.86432e+06 1.97483e+06 -1.16872e+07 -8.44296e+06 -4.72159e+06 -7.14129e+06 9.30174e+06 7.19155e+06 1.4657e+07 -1.55478e+06 -4.08565e+06 
-445177 -2.19887e+07 1.95875e+07 -3.34828e+06 -3.15222e+07 -4.21304e+07 1.81669e+07 -9.02486e+06 4.92493e+06 2.07746e+07 1.91576e+06 -3.64939e+06 -3.04917e+07 -3.62072e+07 -2.29196e+07 -1.28234e+07 9.81796e+06 
-2.19286e+06 1.1763e+08 -7.29414e+07 1.5589e+07 1.60892e+08 2.68193e+08 -1.16988e+08 4.02962e+07 -5.04245e+07 -1.08268e+08 -6.00641e+07 -3.21346e+06 1.63192e+08 1.9035e+08 1.482e+08 4.48028e+07 -2.82086e+07 
