-9.31488e+08 -8.55425e+08 4.34972e+08 -7.91523e+08 -6.93094e+08 
-8.88659e+07 -1.29706e+08 3.8278e+07 -7.10131e+07 -8.09114e+07 
-1.57909e+09 -1.51463e+09 6.17193e+08 -1.31666e+09 -1.14553e+09 
