-9.42741e+07 -1.05531e+08 -8.84186e+07 3.5296e+07 -1.01798e+08 -7.87102e+07 9.03387e+07 4.74005e+07 9.07644e+07 1.64078e+08 -5.14949e+07 -1.61558e+08 1.68184e+07 
-1.02896e+08 -1.28155e+08 -1.88317e+08 1.18158e+08 -2.53876e+08 -5.5094e+07 2.17324e+08 1.53522e+08 1.6711e+08 1.94401e+08 9.50516e+06 -2.66684e+08 1.35203e+08 
-8.07993e+07 -1.78116e+08 -2.59996e+08 1.41173e+08 -2.75923e+08 -5.40923e+07 1.4763e+08 1.98529e+08 3.0127e+08 1.86664e+08 -1.70638e+08 -2.02341e+08 1.84903e+08 
-8.28421e+07 -1.79475e+08 -2.49869e+08 1.437e+08 -2.91545e+08 -6.22225e+07 1.84527e+08 2.11845e+08 2.70938e+08 2.07531e+08 -1.44749e+08 -2.51085e+08 1.86481e+08 
-9.38887e+07 -8.73806e+07 -6.36688e+07 1.43926e+07 -5.70283e+07 -7.40568e+07 4.99867e+07 1.19963e+07 6.19504e+07 1.3926e+08 -4.48785e+07 -1.14614e+08 -1.30694e+07 
-8.15386e+07 -1.77358e+08 -2.72211e+08 1.65426e+08 -3.28198e+08 -4.86568e+07 2.13752e+08 2.38431e+08 2.79893e+08 1.98847e+08 -1.12563e+08 -2.62559e+08 2.21078e+08 
1.7638e+07 2.03548e+08 3.22873e+08 -2.27306e+08 4.16179e+08 2.28965e+07 -2.75615e+08 -3.7766e+08 -3.30511e+08 -1.68934e+08 2.45823e+08 3.17916e+08 -3.42697e+08 
-2.06187e+06 -1.56558e+08 -2.57471e+08 1.79129e+08 -3.32147e+08 -457767 1.89525e+08 3.00732e+08 2.82188e+08 1.05125e+08 -2.06361e+08 -1.99221e+08 2.80196e+08 
4.26104e+07 1.15584e+08 1.93212e+08 -7.7906e+07 1.03612e+08 5.0233e+07 -1.99424e+07 -8.14889e+07 -2.38424e+08 -1.05744e+08 1.28336e+08 7.01634e+07 -1.01501e+08 
1.87987e+08 3.44311e+08 4.27873e+08 -2.02855e+08 4.17422e+08 1.50789e+08 -1.95144e+08 -2.84686e+08 -4.9961e+08 -3.70551e+08 3.39786e+08 3.24285e+08 -2.45594e+08 
1.36302e+08 1.04518e+08 1.59789e+08 -7.56105e+07 1.80872e+08 6.89495e+07 -1.66284e+08 -6.65396e+07 -1.50724e+08 -2.09101e+08 -7.21505e+07 2.27455e+08 -5.98418e+07 
