-27297.7 41845.4 -13267.3 -461.64 15937.2 -30015.5 13475.5 18181.5 26612.2 11344.7 -49377.5 
31990.3 -48817.4 15453.4 598.89 -18394.3 34797.8 -15752.1 -21313.8 -31054.1 -13295.7 57391.5 
-25476.3 40325.4 -12932.5 -89.3052 16517.2 -30203.2 12809.7 16927.6 25597.4 10587.9 -48833.5 
21845 -33945.5 10816.6 246.367 -13346.2 24809.7 -10868.2 -14534.5 -21570.3 -9077.86 40506.6 
11242.8 -18039.8 5812.44 -26.7603 -7605.59 13750.6 -5698.15 -7461.02 -11442.3 -4671.9 22079.7 
-3883.35 5762.67 -1806.24 -117.118 2023.44 -3944.75 1882.22 2592.4 3672.62 1613.28 -6616.1 
-48430.2 76597.2 -24560.1 -185.61 31322.9 -57313.5 24340.1 32179.2 48623.6 20124.9 -92703.3 
