-5781.4 7315.95 -4464.75 7612.72 -3892.31 765.027 936.758 
-7204.43 9119.68 -5562.68 9487.27 -4850.01 953.698 1166.22 
-19379.7 24540.9 -14959.5 25520.8 -13055.4 2559.42 3135.32 
15646.7 -19805.4 12079.8 -20604.1 10535.1 -2068.74 -2531.37 
-37754.3 47802.8 -29145.4 49717.2 -25429.9 4990.28 6106.44 
