0 0 0 0 0 0 0 0 0 5.73725e-149 2.57729e-74 5.15922e-37 2.40542e-18 4.07862e-09 0.000133378 0.0302275 0.652019 0.654143
0 0 0 0 0 0 0 0 0 9.16721e-149 3.20755e-74 5.71609e-37 2.52388e-18 4.17151e-09 0.000134787 0.0303743 0.653437 0.655272
0 0 0 0 0 0 0 0 0 1.32664e-148 3.81278e-74 6.19875e-37 2.62173e-18 4.24654e-09 0.000135913 0.0304911 0.654563 0.656169
0 0 0 0 0 0 0 0 0 1.77628e-148 4.37127e-74 6.60946e-37 2.70189e-18 4.30691e-09 0.000136811 0.0305839 0.655456 0.656881
0 0 0 0 0 0 0 0 0 2.23725e-148 4.87068e-74 6.9539e-37 2.76712e-18 4.35535e-09 0.000137528 0.0306577 0.656165 0.657445
0 0 0 0 0 0 0 0 0 2.68528e-148 5.30629e-74 7.23945e-37 2.81992e-18 4.39413e-09 0.000138098 0.0307163 0.656727 0.657893
0 0 0 0 0 0 0 0 0 3.10273e-148 5.67887e-74 7.47405e-37 2.86249e-18 4.42512e-09 0.000138552 0.0307628 0.657174 0.658249
0 0 0 0 0 0 0 0 0 3.47895e-148 5.99261e-74 7.66541e-37 2.89669e-18 4.44984e-09 0.000138913 0.0307997 0.657528 0.658531
0 0 0 0 0 0 0 0 0 3.80917e-148 6.25357e-74 7.8206e-37 2.92411e-18 4.46954e-09 0.0001392 0.0308291 0.657809 0.658755
0 0 0 0 0 0 0 0 0 4.09303e-148 6.46853e-74 7.94589e-37 2.94603e-18 4.48523e-09 0.000139428 0.0308524 0.658032 0.658933
0 0 0 0 0 0 0 0 0 4.33301e-148 6.64423e-74 8.04669e-37 2.96354e-18 4.49772e-09 0.000139609 0.0308709 0.658209 0.659074
0 0 0 0 0 0 0 0 0 4.53326e-148 6.78696e-74 8.12755e-37 2.9775e-18 4.50764e-09 0.000139753 0.0308856 0.65835 0.659186
0 0 0 0 0 0 0 0 0 4.69863e-148 6.90235e-74 8.19227e-37 2.98862e-18 4.51554e-09 0.000139867 0.0308972 0.658461 0.659275
0 0 0 0 0 0 0 0 0 4.83406e-148 6.99528e-74 8.24397e-37 2.99748e-18 4.52181e-09 0.000139957 0.0309064 0.65855 0.659345
0 0 0 0 0 0 0 0 0 4.94427e-148 7.06988e-74 8.28523e-37 3.00452e-18 4.52679e-09 0.000140029 0.0309138 0.65862 0.659401
0 0 0 0 0 0 0 0 0 5.03347e-148 7.12964e-74 8.3181e-37 3.01012e-18 4.53074e-09 0.000140087 0.0309196 0.658676 0.659445
0 0 0 0 0 0 0 0 0 5.10538e-148 7.1774e-74 8.34428e-37 3.01457e-18 4.53388e-09 0.000140132 0.0309242 0.65872 0.659481
0 0 0 0 0 0 0 0 0 5.16317e-148 7.21553e-74 8.36511e-37 3.0181e-18 4.53638e-09 0.000140168 0.0309279 0.658755 0.659509
0 0 0 0 0 0 0 0 0 5.20947e-148 7.24592e-74 8.38167e-37 3.02091e-18 4.53836e-09 0.000140196 0.0309308 0.658783 0.659531
0 0 0 0 0 0 0 0 0 5.24651e-148 7.27013e-74 8.39484e-37 3.02314e-18 4.53993e-09 0.000140219 0.0309331 0.658805 0.659548
0 0 0 0 0 0 0 0 0 5.27608e-148 7.28939e-74 8.4053e-37 3.02491e-18 4.54118e-09 0.000140237 0.0309349 0.658822 0.659562
0 0 0 0 0 0 0 0 0 5.29967e-148 7.30472e-74 8.41361e-37 3.02632e-18 4.54217e-09 0.000140251 0.0309364 0.658836 0.659573
0 0 0 0 0 0 0 0 0 5.31846e-148 7.3169e-74 8.42021e-37 3.02743e-18 4.54295e-09 0.000140263 0.0309376 0.658847 0.659582
0 0 0 0 0 0 0 0 0 5.33341e-148 7.32658e-74 8.42545e-37 3.02832e-18 4.54358e-09 0.000140272 0.0309385 0.658856 0.659589
0 0 0 0 0 0 0 0 0 5.34531e-148 7.33427e-74 8.42961e-37 3.02902e-18 4.54407e-09 0.000140279 0.0309392 0.658863 0.659595
0 0 0 0 0 0 0 0 0 5.35477e-148 7.34037e-74 8.43291e-37 3.02958e-18 4.54446e-09 0.000140285 0.0309398 0.658869 0.659599
0 0 0 0 0 0 0 0 0 5.36228e-148 7.34522e-74 8.43553e-37 3.03002e-18 4.54478e-09 0.000140289 0.0309402 0.658873 0.659603
0 0 0 0 0 0 0 0 0 5.36825e-148 7.34907e-74 8.43761e-37 3.03037e-18 4.54502e-09 0.000140293 0.0309406 0.658876 0.659605
0 0 0 0 0 0 0 0 0 5.373e-148 7.35213e-74 8.43926e-37 3.03065e-18 4.54522e-09 0.000140295 0.0309409 0.658879 0.659607
0 0 0 0 0 0 0 0 0 5.37676e-148 7.35456e-74 8.44057e-37 3.03087e-18 4.54537e-09 0.000140298 0.0309411 0.658881 0.659609
0 0 0 0 0 0 0 0 0 5.37976e-148 7.35648e-74 8.44161e-37 3.03105e-18 4.5455e-09 0.000140299 0.0309413 0.658883 0.659611
0 0 0 0 0 0 0 0 0 5.38213e-148 7.35801e-74 8.44244e-37 3.03119e-18 4.5456e-09 0.000140301 0.0309414 0.658884 0.659612
0 0 0 0 0 0 0 0 0 5.38402e-148 7.35922e-74 8.4431e-37 3.0313e-18 4.54567e-09 0.000140302 0.0309415 0.658886 0.659613
0 0 0 0 0 0 0 0 0 5.38551e-148 7.36019e-74 8.44362e-37 3.03139e-18 4.54574e-09 0.000140303 0.0309416 0.658886 0.659613
0 0 0 0 0 0 0 0 0 5.3867e-148 7.36095e-74 8.44403e-37 3.03145e-18 4.54578e-09 0.000140304 0.0309417 0.658887 0.659614
0 0 0 0 0 0 0 0 0 5.38764e-148 7.36156e-74 8.44435e-37 3.03151e-18 4.54582e-09 0.000140304 0.0309418 0.658888 0.659614
0 0 0 0 0 0 0 0 0 5.38839e-148 7.36204e-74 8.44461e-37 3.03155e-18 4.54585e-09 0.000140305 0.0309418 0.658888 0.659615
0 0 0 0 0 0 0 0 0 5.38898e-148 7.36242e-74 8.44482e-37 3.03159e-18 4.54588e-09 0.000140305 0.0309419 0.658888 0.659615
0 0 0 0 0 0 0 0 0 5.38945e-148 7.36272e-74 8.44498e-37 3.03162e-18 4.5459e-09 0.000140305 0.0309419 0.658889 0.659615
0 0 0 0 0 0 0 0 0 5.38983e-148 7.36296e-74 8.44511e-37 3.03164e-18 4.54591e-09 0.000140305 0.0309419 0.658889 0.659615
0 0 0 0 0 0 0 0 0 5.39012e-148 7.36315e-74 8.44522e-37 3.03166e-18 4.54593e-09 0.000140306 0.0309419 0.658889 0.659615
0 0 0 0 0 0 0 0 0 5.39036e-148 7.36331e-74 8.4453e-37 3.03167e-18 4.54594e-09 0.000140306 0.0309419 0.658889 0.659616
0 0 0 0 0 0 0 0 0 5.39055e-148 7.36343e-74 8.44536e-37 3.03168e-18 4.54594e-09 0.000140306 0.0309419 0.658889 0.659616
0 0 0 0 0 0 0 0 0 5.39069e-148 7.36352e-74 8.44542e-37 3.03169e-18 4.54595e-09 0.000140306 0.030942 0.658889 0.659616
0 0 0 0 0 0 0 0 0 5.39081e-148 7.3636e-74 8.44546e-37 3.0317e-18 4.54595e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39091e-148 7.36366e-74 8.44549e-37 3.0317e-18 4.54596e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39098e-148 7.3637e-74 8.44551e-37 3.03171e-18 4.54596e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39104e-148 7.36374e-74 8.44553e-37 3.03171e-18 4.54596e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39109e-148 7.36377e-74 8.44555e-37 3.03171e-18 4.54597e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39112e-148 7.3638e-74 8.44556e-37 3.03171e-18 4.54597e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39115e-148 7.36381e-74 8.44557e-37 3.03172e-18 4.54597e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39118e-148 7.36383e-74 8.44558e-37 3.03172e-18 4.54597e-09 0.000140306 0.030942 0.65889 0.659616
0 0 0 0 0 0 0 0 0 5.39119e-148 7.36384e-74 8.44559e-37 3.03172e-
