-2.78055e+08 2.3984e+08 -8.01973e+07 4.65159e+08 -3.14738e+08 -5.22836e+07 5.06958e+07 -1.77995e+08 -2.02595e+08 2.62895e+08 9.48457e+07 5.67162e+07 1.84186e+07 2.90662e+07 -1.03836e+08 -1.63377e+08 -2.31734e+08 7.08898e+07 -2.72048e+08 
4.64968e+07 -2.67938e+07 3.06376e+07 8.28494e+06 4.39085e+07 3.42313e+07 5.07408e+07 2.26885e+07 -860059 1.1444e+07 -7.15273e+07 -3.42397e+07 -5.97689e+07 6.77632e+06 2.92042e+07 4.87103e+07 2.44388e+07 3.56948e+07 4.00937e+07 
-1.10533e+06 2.59313e+07 2.55553e+07 8.25479e+07 2.00916e+07 4.68357e+07 2.05698e+08 -1.92024e+07 -7.32561e+06 9.74801e+07 -1.5497e+08 5.28799e+06 -1.08735e+08 8.6247e+07 5.32499e+07 -4.37712e+07 1.00526e+08 1.55954e+08 -1.02102e+08 
-7.45203e+07 1.48013e+08 2.25932e+07 2.30547e+08 -2.13328e+08 1.97618e+07 1.0467e+08 -4.57371e+07 -1.2692e+08 1.31383e+08 -1.94453e+07 1.23237e+07 -7.85547e+07 -2.15333e+07 -1.26151e+07 -6.0803e+07 -8.46512e+07 1.36924e+08 -1.20114e+08 
-1.60352e+08 2.53555e+08 -6.71012e+07 4.09511e+08 -2.7082e+08 -7.00523e+07 -1.30744e+07 -1.05629e+08 -1.50246e+08 2.29866e+08 4.96251e+07 2.93259e+07 2.93693e+07 6.41748e+07 -1.02878e+08 -1.02727e+08 -2.29989e+08 -4.96229e+07 -1.57104e+08 
3.84169e+08 1.12726e+08 1.56869e+08 -3.17426e+08 6.94856e+07 1.29552e+08 -1.05988e+07 2.63197e+08 1.209e+08 -2.52208e+08 -7.71518e+07 -3.07729e+07 -1.53315e+08 -1.58456e+08 1.16717e+08 1.40858e+08 5.25143e+07 1.45365e+07 3.51118e+08 
1.72184e+08 2.83807e+06 6.48026e+07 -1.56653e+08 1.39836e+08 5.79604e+07 1.2288e+07 1.06929e+08 1.01696e+08 -1.41475e+08 -6.63948e+07 -5.59296e+07 -6.53336e+07 -4.31736e+07 5.79668e+07 1.18255e+08 5.83065e+07 -2.06589e+07 1.63613e+08 
1.0959e+08 -2.33524e+08 6.20789e+07 -3.14601e+08 2.25939e+08 5.22762e+07 2.07823e+07 6.95482e+07 1.13899e+08 -1.73019e+08 -3.44587e+07 -3.30867e+07 -1.16029e+07 -4.34473e+07 6.90674e+07 9.30076e+07 1.86521e+08 3.36313e+07 1.00712e+08 
-2.11757e+08 -1.90796e+07 -9.06279e+07 2.41674e+08 2.17574e+07 -3.96589e+07 5.52752e+07 -1.31655e+08 -6.84919e+07 2.10125e+08 -3.45775e+07 2.26205e+07 3.01172e+07 1.33479e+08 -3.60655e+07 -1.35814e+08 -4.81737e+07 6.32477e+06 -2.32359e+08 
1.98705e+08 -1.2527e+08 9.25973e+07 -2.84207e+08 1.95161e+08 1.05113e+08 2.49827e+07 1.16504e+08 7.82528e+07 -2.02015e+08 -7.18599e+07 -3.89923e+07 -1.03492e+08 -1.09898e+08 1.08807e+08 1.0454e+08 1.31484e+08 7.84045e+07 1.71851e+08 
-7.58252e+07 -3.56272e+07 -3.63388e+07 4.41805e+07 3.53454e+07 -9.7724e+06 6.79864e+07 -4.29129e+07 -2.0201e+07 7.76553e+07 -4.72261e+07 3.76026e+07 -7.21257e+06 6.62826e+07 -8.5016e+06 -7.35444e+07 5.32135e+07 5.98623e+07 -1.22304e+08 
-4.48413e+07 1.1624e+08 -5.3742e+07 9.60176e+07 -5.27865e+07 -2.33961e+07 -1.25762e+07 -4.74489e+07 -4.2322e+07 2.51444e+07 5.30778e+07 3.84178e+06 2.49668e+07 2.9867e+07 -5.74939e+07 -6.57428e+07 -5.06904e+07 -2.29667e+07 -5.79507e+07 
-9.66861e+07 -2.03123e+07 -9.85842e+06 2.09898e+08 -8.92532e+07 -3.74599e+07 -1.13259e+07 -6.16147e+07 -6.8933e+07 1.4109e+08 -1.72662e+07 -2.62086e+07 5.00562e+06 2.61911e+07 -7.65754e+06 2.21384e+07 -1.17976e+08 -3.51793e+07 -5.74813e+07 
2.33921e+08 6.64895e+07 9.49826e+07 -1.97832e+08 1.23861e+08 8.26953e+07 6.39623e+06 1.51667e+08 1.15025e+08 -1.92149e+08 -5.50084e+07 -4.14804e+07 -7.57271e+07 -7.61506e+07 6.18856e+07 1.2016e+08 5.78043e+07 -1.50182e+07 2.03758e+08 
1.63527e+08 -1.62399e+08 9.88087e+07 -1.19027e+08 1.82269e+08 5.584e+07 -2.93332e+06 8.61002e+07 9.4944e+07 -8.75752e+07 -1.38313e+08 -8.79947e+07 -7.43742e+07 -3.96293e+07 1.14598e+08 1.78226e+08 3.07818e+07 -4.99582e+07 1.82477e+08 
4.19793e+07 -5.72431e+07 -8.06474e+06 -1.62421e+08 7.45275e+07 1.2244e+07 -1.68825e+07 1.98294e+07 3.75846e+07 -9.35204e+07 3.07447e+07 1.68998e+07 1.35837e+07 -2.66829e+07 1.14497e+07 -1.51378e+07 7.32845e+07 1.03402e+07 2.88956e+07 
-4.73719e+07 -1.38781e+08 -1.55064e+07 -7.57002e+07 8.69242e+07 -4.02485e+07 -5.19002e+07 -3.22672e+07 3.55669e+07 -5.71348e+07 5.43147e+07 -1.84383e+07 9.13936e+07 2.14075e+07 -1.64264e+07 1.46711e+07 3.36005e+07 -6.91949e+07 -3.47221e+07 
