-126605 -487315 400620 503642 398268 56953.7 471024 -390926 537271 -388553 404699 
-329091 1.76352e+07 -8.17238e+06 -1.64971e+07 -1.44663e+07 2.78534e+06 -1.48052e+07 1.13176e+07 -1.96883e+07 1.09399e+07 -1.04208e+07 
-20051.8 -3.17993e+06 1.60419e+06 3.01414e+06 2.61685e+06 -426712 2.74686e+06 -2.12831e+06 3.53778e+06 -2.07001e+06 1.98206e+06 
-240581 1.94352e+07 -9.15539e+06 -1.82462e+07 -1.60454e+07 3.0302e+06 -1.65877e+07 1.29843e+07 -2.15525e+07 1.25729e+07 -1.17647e+07 
9836.51 -1.64203e+07 8.03835e+06 1.54955e+07 1.35394e+07 -2.34838e+06 1.40922e+07 -1.09962e+07 1.82282e+07 -1.06684e+07 1.01048e+07 
-211096 1.0467e+07 -4.82068e+06 -9.795e+06 -8.64396e+06 1.71184e+06 -8.88494e+06 6.9339e+06 -1.16112e+07 6.70546e+06 -6.25619e+06 
-872517 2.92888e+07 -1.31758e+07 -2.73264e+07 -2.41747e+07 5.06078e+06 -2.47783e+07 1.92474e+07 -3.25213e+07 1.86061e+07 -1.73069e+07 
