199.035 -45.1791 -179.043 1082.23 982.504 211.644 -20.7704 215.81 -211.163 -870.552 754.595 1213.79 -833.869 643.076 -1173.01 696.602 -540.086 -561.523 1194.23 243.137 472.868 -930.24 -310.188 332.891 -491.563 -0.276303 -684.243 1170.8 -543.14 
67.2959 -15.3856 -60.5939 370.111 335.509 71.5142 -6.63514 74.1318 -71.2957 -296.604 258.578 414.913 -285.761 219.242 -401.21 238.165 -184.927 -190.866 407.285 83.1799 161.395 -318.968 -107.339 112.795 -168.34 -0.619515 -234.499 400.083 -186.148 
88.0015 -20.0849 -79.1446 474.146 431.577 92.1104 -9.59215 95.2659 -93.5653 -381.677 331.029 532.647 -365.906 281.701 -514.979 305.645 -238.174 -245.957 524.188 106.677 207.373 -408.232 -137.276 146.745 -215.046 0.0404274 -300.839 514.343 -238.672 
-291.597 68.8265 262.851 -1596.74 -1451.96 -311.272 29.897 -318.82 312.872 1285.18 -1114.22 -1795.55 1233.63 -951.869 1733.07 -1029.92 799.437 827.421 -1765.75 -357.404 -697.853 1375.93 460.338 -491.45 726.231 1.66441 1010.16 -1729.19 800.702 
-57.1965 13.851 51.1784 -315.155 -286.131 -61.0129 6.54569 -63.507 62.2154 254.118 -219.314 -353.758 243.541 -188.353 341.784 -202.885 157.574 163.994 -348.971 -70.8853 -137.328 271.511 90.0324 -98.1343 144.06 0.717507 200.637 -341.787 157.947 
18.3633 -4.36089 -17.8138 103.171 93.3723 20.7922 -1.92545 21.3809 -20.6862 -82.7762 72.2816 115.833 -79.1222 60.472 -110.427 66.2142 -51.153 -52.8245 114.112 23.3406 44.1192 -87.7615 -30.4999 31.2693 -45.7134 0.27027 -65.277 110.154 -51.8243 
109.972 -26.2418 -98.5983 599.136 544.461 116.457 -12.0774 118.451 -116.762 -482.183 418.245 672.512 -462.8 357.121 -650.957 385.752 -298.752 -310.897 660.973 134.452 262.779 -516.41 -173.092 184.626 -273.076 0.093621 -378.172 647.393 -301.525 
-109.39 26.5445 97.1788 -594.245 -540.867 -116.793 11.3432 -118.021 115.617 478.157 -414.88 -669.132 458.542 -354.521 645.321 -382.699 297.998 307.987 -658.225 -132.525 -259.32 512.046 171.019 -182.159 270.621 0.077427 375.856 -643.043 297.713 
-60.8597 14.0109 54.9399 -328.77 -297.792 -63.9429 6.39501 -65.5878 64.7595 263.759 -228.787 -369.734 253.786 -194.586 355.506 -211.242 164.431 170.906 -363.232 -72.7569 -143.351 282.523 94.2295 -100.536 150.126 -0.414999 208.312 -354.212 164.339 
-26.5966 5.45436 24.5631 -143.269 -131.141 -27.899 3.07871 -29.0028 27.7664 116.857 -99.8092 -162.536 110.992 -85.1356 156.213 -93.5578 71.001 74.5894 -159.157 -33.2788 -63.2885 124.641 40.7421 -43.68 64.4009 1.19448 91.8638 -156.402 71.3474 
76.2957 -18.0602 -69.7354 420.104 381.708 81.307 -8.62384 83.0524 -81.8619 -336.916 292.328 471.662 -323.081 250.473 -454.474 271.195 -209.494 -217.481 463.445 94.9864 182.6 -361.881 -121.53 128.752 -190.437 -0.106419 -264.706 454.009 -209.669 
80.8381 -18.6631 -73.2139 445.828 404.898 86.6325 -7.88642 88.9115 -87.4626 -357.462 310.357 500.204 -343.831 265.149 -482.732 286.443 -222.694 -231.366 491.767 100.485 193.924 -384.177 -127.542 136.174 -202.857 -0.161939 -281.973 481.274 -223.551 
-74.8602 17.4214 66.1066 -402.972 -366.159 -79.117 8.5436 -79.8783 79.5149 325.313 -281.97 -453.663 311.817 -240.305 437.49 -260.512 200.735 209.402 -445.53 -91.237 -176.016 348.04 115.123 -124.385 184.277 0.772947 255.143 -436.337 201.953 
5.13328 -1.34876 -4.74707 26.0351 23.1113 5.68538 -1.10099 5.37539 -5.48469 -21.3746 17.1625 29.6846 -20.0262 14.6457 -27.5867 17.3027 -12.6054 -13.5432 29.1305 6.68035 11.1144 -23.1039 -7.14266 8.02028 -10.6956 0.362663 -16.7756 28.1219 -12.187 
