132.597 1824.52 212.84 -1511.78 -1310.65 140.219 1524.49 311.144 -216.838 1632.14 -1717.81 -1775.55 1820.11 996.2 -1311.63 391.765 1738.51 -534.096 74.8586 -1327.27 692.635 -870.256 -477.877 
629.309 8703.75 1008.31 -7209.98 -6254.81 670.768 7274.1 1481.96 -1030.79 7796.8 -8195.8 -8475.07 8681.04 4749.76 -6255.91 1869.09 8304.13 -2548.82 354.707 -6334.17 3305.94 -4155.35 -2278.77 
91.1259 1260.97 146.245 -1043.35 -905.224 96.7519 1052.37 214.126 -149.59 1129.64 -1186.81 -1227.9 1257.52 688.426 -905.193 270.982 1202.59 -367.988 50.9834 -917.835 478.94 -601.339 -330.633 
-347.981 -4776.54 -555.548 3958.87 3436.01 -368.677 -3994.4 -817.802 566.461 -4276.51 4497.21 4651.37 -4765.01 -2606.76 3432.03 -1026.19 -4553.95 1396.61 -195.667 3473.45 -1811.4 2281.68 1249.34 
460.601 6348.09 736.963 -5258.16 -4563.56 489.24 5303.97 1081.37 -752.132 5685.1 -5977.99 -6182.05 6331.62 3463.65 -4562.2 1363.99 6055.11 -1857.24 258.953 -4618.63 2411.5 -3031.08 -1661.43 
-201.198 -2777.35 -322.533 2301.07 1997.55 -214.025 -2320.67 -472.282 328.018 -2489.02 2615.95 2705.21 -2770.68 -1516.78 1995.99 -596.624 -2649.28 813.428 -114.157 2021.47 -1055.58 1325.84 727.744 
619.744 8548.33 991.188 -7081.81 -6144.62 659.908 7143.96 1455.41 -1012.89 7656.22 -8049.67 -8322.68 8524.94 4664.32 -6144.04 1836.36 8154.95 -2501.33 349.43 -6219.69 3246.7 -4081.73 -2238.12 
911.997 12567.8 1459.81 -10411.8 -9034.7 969.187 10503.9 2142.22 -1487.93 11252.8 -11831.4 -12237.3 12533.9 6857.68 -9033 2699.86 11986.5 -3677.85 513.058 -9141.58 4769.84 -6000.38 -3288.67 
406.518 5570.13 649.807 -4615.88 -4007.39 430.952 4657.94 953.341 -659.994 4986.09 -5243.25 -5424.76 5556.57 3039.35 -4003.27 1196.28 5309.95 -1629.12 229.057 -4049.35 2111.69 -2659.78 -1457.45 
484.779 6725.78 777.043 -5571.13 -4831.47 517.461 5618.59 1141.24 -796.484 6024.11 -6333.98 -6548.71 6707.65 3670.96 -4834.26 1443.61 6417.42 -1969.94 273.144 -4897.16 2557.16 -3210.52 -1761.91 
539.19 7461.03 864.778 -6180.73 -5362.68 575.8 6235.29 1270.52 -883.266 6682.63 -7025.09 -7266.06 7441.49 4071.1 -5363.77 1601.06 7117.79 -2183.25 303.554 -5428.89 2833.31 -3561.9 -1953.86 
251.37 3507.78 402.82 -2906.74 -2519.21 269.969 2929.37 593.53 -414.55 3143.72 -3305.3 -3415.8 3499.15 1914.4 -2522.64 752.497 3350.9 -1028.94 140.629 -2555.77 1335.84 -1675.5 -920.952 
273.929 3807.18 439.663 -3153.52 -2734.96 292.503 3179.66 647.494 -450.517 3410.23 -3584.23 -3705.44 3796.39 2076.85 -2736.01 816.167 3632.65 -1113.89 153.727 -2770.78 1446.39 -1816.75 -997.44 
360.996 4974.35 576.883 -4120.45 -3576.39 384.319 4158 848.045 -588.97 4453.42 -4682.67 -4843.73 4960.96 2714.42 -3575.95 1067.64 4744.68 -1455.36 203.452 -3617.95 1889.01 -2375.39 -1301.52 
-202.118 -2799.51 -323.754 2319.58 2010.88 -216.446 -2339.12 -475.768 330.764 -2507.69 2637.19 2725.28 -2790.63 -1527.24 2013.27 -601.305 -2672.67 821.044 -114.305 2038.45 -1063.77 1336.74 733.058 
-358.732 -4955.06 -575.383 4105.32 3562.14 -382.853 -4141.14 -846.311 586.795 -4435.3 4663.54 4824.55 -4942.42 -2703.91 3560.74 -1063.39 -4723.96 1449.7 -202.249 3602.8 -1880.35 2364.9 1297.14 
-87.9551 -1169.13 -141.38 969.793 843.792 -90.342 -979.911 -205.124 139.169 -1041.82 1098.17 1138.01 -1167.44 -638.085 836.535 -252.81 -1109.66 339.222 -50.4262 844.964 -438.748 557.997 302.144 
531.195 7358.04 852.604 -6095.86 -5287.21 566.917 6147.4 1251.41 -870.221 6590.74 -6928.67 -7164.34 7338.23 4016.49 -5289.15 1579.32 7019.64 -2153.4 299.702 -5354.44 2795.07 -3513.69 -1926.49 
-603.087 -8306.99 -965.379 6883.88 5974.21 -640.355 -6943.94 -1417.4 984.723 -7437.69 7821.03 8089.93 -8285.6 -4533 5969.24 -1784.86 -7921.08 2430.14 -340.882 6042.36 -3151.65 3966.32 2174.06 
