-3.90637e+08 2.47784e+08 1.67162e+08 -3.27124e+07 2.73219e+08 1.41171e+08 -5.58604e+08 -1.54458e+08 -2.85711e+08 -7.4816e+08 -3.44962e+07 2.82935e+08 -2.92209e+08 2.92104e+08 -3.11518e+08 1.59026e+08 1.56579e+08 1.45553e+08 4.66576e+08 -2.35682e+08 8.27427e+07 7.00008e+07 -1.90377e+08 1.05836e+07 9.09341e+07 2.86242e+08 -2.67253e+08 2.50617e+08 6.76409e+08 4.75629e+08 3.9658e+08 1.22483e+08 -2.09964e+07 4.08632e+07 -3.56482e+08 -1.22002e+08 -7.22151e+08 
-6.16528e+07 4.14212e+08 4.75708e+08 1.18461e+08 1.31748e+08 2.81077e+08 -4.63677e+08 -1.48459e+08 -3.24553e+08 -4.87948e+08 -2.35398e+08 2.19912e+08 -4.22637e+08 2.51275e+08 -4.02783e+08 2.50341e+08 -2.06164e+08 -8.71887e+07 2.63243e+08 1.99473e+07 6.74192e+07 -2.90367e+07 2.96434e+07 1.49265e+07 1.43184e+07 -9.4908e+07 5.77694e+07 9.57258e+07 4.7707e+08 1.243e+08 -1.00478e+06 2.2709e+07 1.92578e+07 2.56566e+07 -1.36276e+08 -1.12284e+08 -3.32198e+08 
-2.97726e+08 1.12856e+08 1.69944e+08 2.02812e+07 5.16453e+07 -1.74556e+07 -4.6745e+08 -1.25097e+08 -1.59019e+08 -2.69028e+08 -1.75714e+08 2.79845e+08 -4.84174e+08 5.27796e+07 -4.27719e+07 1.3428e+08 4.75598e+07 1.1612e+08 3.69466e+08 -1.6791e+08 1.62935e+08 7.61015e+07 -1.20483e+08 1.38415e+08 -7.7045e+07 1.65427e+08 -1.32564e+08 2.97994e+08 1.97529e+08 2.81253e+08 2.82804e+08 3.65147e+07 -1.31113e+08 4.39179e+07 2.3191e+07 -3.29964e+07 -2.97579e+08 
1.45661e+08 -1.945e+08 -6.01322e+07 -2.36991e+07 6.44227e+06 -6.63182e+07 1.73795e+08 1.61385e+08 6.8554e+07 2.70508e+08 -1.62388e+07 -1.58139e+08 2.21912e+08 -9.57511e+07 4.05551e+07 -4.8117e+07 -2.92448e+07 -5.02149e+07 -1.47642e+08 8.04316e+07 2.00674e+07 -4.09042e+06 3.9926e+07 5.99248e+07 -3.96439e+06 -9.47565e+07 5.89047e+07 -1.44449e+08 -1.79762e+08 -2.0694e+08 -1.03915e+08 -5.75207e+07 5.45573e+07 2.19391e+07 4.81755e+07 7.85681e+07 2.73664e+08 
-5.4928e+07 -4.50863e+07 -1.37497e+07 -2.15313e+07 8.43652e+07 -1.30689e+08 9.3329e+07 1.83531e+08 -2.54902e+07 1.93653e+08 -9.45722e+07 -1.00337e+08 -3.2606e+07 -9.81735e+07 1.05577e+07 -8.76243e+07 1.57764e+07 -4.80359e+06 -818167 -5.41107e+07 1.34506e+08 -5.73376e+07 -7.97379e+07 4.19889e+06 2.23695e+07 -1.41679e+08 -6.45447e+06 908618 3.10137e+07 4.2393e+07 6.14733e+07 5.38314e+07 1.23426e+08 3.19211e+07 -4.69042e+07 9.6069e+07 4.71483e+07 
-2.11213e+07 4.80616e+06 1.50753e+08 -9.47398e+07 -1.11188e+07 8.36261e+06 -1.18649e+07 7.34862e+07 1.35464e+07 9.85289e+07 -1.23644e+08 799165 -4.41939e+07 3.82059e+07 -3.0096e+07 -6.51765e+07 -9.53241e+07 -9.85065e+06 9.24437e+07 -4.00539e+07 9.12296e+07 -2.60032e+07 4.34623e+07 1.03926e+08 -7.94533e+07 3.27904e+07 -6.6114e+07 3.53817e+07 4.97864e+07 -1.93081e+07 8.10185e+07 7.53237e+07 6.65353e+07 -4.83267e+07 3.28286e+07 -6.46138e+07 7.7921e+07 
-4.25699e+06 -1.37536e+08 -9.75496e+07 -9.85415e+07 6.21969e+07 -7.25876e+07 9.48003e+07 2.02726e+07 2.95648e+07 2.39578e+06 -1.00244e+07 -2.45247e+08 2.67118e+08 -1.41909e+08 -9.15509e+06 -1.4379e+08 -3.67683e+07 2.27217e+07 -8.40454e+07 -4.51892e+07 8.33787e+06 -4.72657e+07 -3.29955e+07 9.14559e+06 269061 -6.57041e+07 -6.32234e+07 -3.09282e+06 1.51806e+07 -3.30113e+07 -5.74451e+06 8.52197e+06 1.04555e+08 1.28305e+08 -5.48657e+07 249397 4.36413e+07 
2.38076e+07 -1.58428e+08 -3.21331e+06 -6.05665e+07 8.91885e+07 -1.43501e+08 1.40414e+08 1.51725e+08 3.76521e+07 1.6308e+08 -2.5146e+07 -2.40955e+08 2.57781e+08 -1.89917e+08 5.12494e+07 -1.02439e+08 4.48091e+07 1.22188e+06 -1.14317e+08 -7.03526e+07 7.96564e+07 -5.99944e+07 3.03628e+07 2.04527e+07 4.84353e+07 -1.24285e+08 1.62047e+07 -3.72887e+07 -1.22485e+08 -1.17066e+08 -5.87554e+07 -2.99336e+07 8.56676e+07 1.1063e+08 -5.79125e+06 5.4832e+07 1.61065e+08 
1.72923e+08 -1.04761e+08 -6.44433e+07 1.33958e+08 5.98627e+07 -5.9273e+07 1.79084e+08 2.29766e+08 -9.44448e+07 2.30505e+08 5.21121e+07 -7.96476e+07 1.15422e+08 -1.02312e+08 -6.52634e+07 2.1997e+07 6.02743e+07 -3.65645e+07 -2.43309e+08 1.11273e+08 5.38081e+07 -9.91304e+07 1.38795e+07 -4.48878e+07 1.31417e+08 -1.98975e+08 1.92894e+08 -1.91178e+08 -1.12251e+08 -1.30846e+08 -1.16344e+08 -3.47919e+07 9.85428e+07 6.59301e+07 4.8057e+07 1.12493e+08 1.99313e+08 
-4.1628e+08 2.39918e+08 9.63229e+07 -9.23718e+07 8.79111e+07 -2.72934e+07 -3.63925e+08 -1.79367e+08 -1.11394e+08 -4.4768e+08 -1.03869e+08 1.6288e+08 -2.91319e+08 1.06781e+07 -8.8921e+07 1.19594e+08 3.73441e+07 9.0252e+07 3.05178e+08 -2.62238e+08 3.3616e+07 1.0443e+08 -1.86966e+08 3.31125e+07 -3.13055e+07 9.83847e+07 -1.45932e+08 3.63915e+08 3.5353e+08 4.12383e+08 2.71474e+08 1.30765e+08 -7.96788e+07 1.98885e+07 -1.46383e+08 -2.11067e+07 -4.43479e+08 
