-2.22183 -2.17917 -1.13883 -0.0131505 -0.0157759 0.95543 -0.686563 0.427713 -0.69136 -0.952004 -1.28495 0.693829 -1.63025 -0.877983 -1.42575 0.28118 0.566178 1.15801 -2.63343 1.3885 -1.48331 -2.19929 -1.80274 1.24989 -0.676339 -1.84976 0.280447 0.145423 -0.308214 
-1.2063 0.475709 -0.172124 -0.600474 0.93105 -0.588031 -0.418336 0.545752 -0.15447 -0.0197957 -0.623847 0.198595 -0.161719 0.767766 0.571123 0.52399 -0.457746 -0.0558737 0.0709229 -0.866094 0.381349 -0.904927 0.0856389 -0.319647 0.624768 -0.383551 -0.279603 0.525407 0.211653 
0.00483729 0.450713 -1.29318 0.340516 0.209207 -0.638957 -0.0959749 0.385233 -0.0555185 -0.521009 0.0283634 -0.314457 0.226162 0.60492 0.661756 -0.752893 -0.900569 -0.0160531 0.264223 1.03443 -0.0616846 -1.45624 -1.39643 -0.567669 1.09831 -0.140183 -0.0723058 -0.630598 -0.613923 
-0.30925 -0.0726787 -1.41313 0.987226 0.285569 -0.290585 -0.454559 -0.429682 -0.744392 -1.19001 -1.34804 0.0635119 -1.74524 0.533562 -0.537256 -0.564951 -0.410714 1.01302 -0.395008 -0.560882 -0.366787 0.0359374 -0.511136 1.20808 1.20796 -1.40333 -0.628159 1.03999 1.09384 
0.418417 -0.154567 0.297981 0.773204 0.460991 0.259356 -0.913366 -0.589062 -1.07374 0.0723521 0.432489 0.460914 -1.31919 0.575112 -0.0484621 -0.807302 -0.396199 0.713574 0.135211 -0.472275 -0.4313 -1.27734 -1.64011 0.741144 0.536901 -0.549278 -0.996983 -0.860956 0.95838 
0.100002 0.53426 -1.01817 0.0250001 0.431467 0.37261 -0.565056 -0.449441 0.649254 -0.359625 -0.116351 0.118509 -0.510025 -0.680119 0.233859 -0.0205451 -0.856291 0.611456 -0.187091 0.00822166 -0.704285 -1.40744 -0.138088 0.719257 0.365405 -0.435538 0.478744 -0.335352 -0.476638 
1.78819 1.28588 0.966289 -0.806104 -1.27129 0.864126 -0.219843 -0.517045 0.662621 -0.23378 -0.338297 -0.508468 1.76356 0.248341 0.106342 0.29294 0.0307376 -0.533694 2.40963 -1.05746 0.0567968 2.47781 2.95014 -1.43194 -0.794384 0.74191 0.342436 -0.239973 -0.492715 
1.17808 -0.508054 0.730768 0.740685 0.784939 -0.873816 0.780368 0.481758 -0.253497 -0.395375 0.882375 0.458794 0.878324 -0.102301 -0.500499 0.778671 0.0643436 0.8105 -0.639447 0.69947 0.536079 0.832509 1.22347 -0.796216 0.26951 0.55597 0.310209 -0.379316 0.0536521 
-0.183592 0.233565 0.216153 0.43494 -0.938072 0.0511188 0.754704 -0.371422 -0.354204 1.10168 -0.195736 -0.123263 0.735566 -0.00998126 -0.316132 -0.476886 0.93301 -0.821301 1.12946 -0.798335 1.1322 1.09389 0.515416 -1.10039 0.674159 0.333713 -0.12289 0.0433425 -0.234539 
2.14945 1.2216 0.981344 -0.121449 -1.41443 -0.864066 0.301667 -0.243601 0.793151 0.00745704 2.13231 0.182185 2.84422 0.203864 -0.380893 0.276059 0.766749 -1.63471 2.90014 -0.649184 2.03061 1.34351 2.12781 -0.322523 -1.0131 0.912238 1.38518 -0.252767 -0.74272 
