-0.797481 0.610088 1.63074 0.948736 0.883502 0.69418 1.10377 3.38541 -1.30051 0.129481 -0.614417 -0.870325 1.0641 1.85858 -1.75726 0.266117 -1.05201 0.964128 0.248905 -0.438723 -0.570448 -0.779291 0.234297 1.39693 -1.07823 1.09715 -1.01276 -1.20952 0.180432 
-0.469297 -1.50368 -0.531112 0.0796514 -0.74778 -0.450485 0.0244708 -2.90443 0.368876 0.0836958 0.499202 0.149359 -0.276871 -1.68342 2.01097 0.270259 0.197495 -0.141727 -0.390651 0.225064 0.0921938 -0.0848836 0.241949 -2.21544 1.19215 0.332484 0.529704 1.96153 -1.4292 
0.4298 4.97837 6.88948 2.65319 0.850195 0.237833 1.98569 12.5044 -7.73544 0.598343 1.05449 -6.17769 6.68569 9.04961 -9.64527 3.37843 -6.34827 0.408196 1.36541 0.204929 -1.00669 -3.1322 -0.444742 9.52661 -7.43677 1.01607 -6.47661 -9.83514 2.86681 
0.813617 1.81509 2.70506 0.18053 0.473451 0.897414 0.444025 3.60968 -2.21671 0.456327 0.612216 -2.29592 1.09923 2.09977 -2.37262 -0.157325 -1.43823 0.52054 0.501263 -0.292948 0.406114 -1.40315 -1.11441 2.68527 -2.82844 0.43893 -0.844168 -2.16815 0.418334 
-0.802577 -11.8902 -16.3117 -4.57787 -2.72626 -3.09923 -3.28878 -27.6266 15.8929 0.46087 -1.24662 15.2662 -16.4712 -18.7884 22.7249 -7.11693 13.4809 -1.95671 -0.993492 0.571334 0.992224 9.10414 1.83736 -20.5282 19.3194 -5.56499 16.3015 23.0618 -6.36124 
0.00844739 -4.0485 -6.60835 -2.22698 -1.02032 -0.13799 -2.10607 -10.0641 6.03852 -0.572681 -0.508586 6.00845 -6.55225 -5.70661 8.28412 -2.6629 3.97866 -1.68464 -0.19278 -1.00007 0.487007 3.36741 -0.310416 -6.62787 5.89325 -0.642793 4.83874 7.82203 -2.67807 
0.759701 11.6307 14.617 4.96152 2.96446 1.41481 3.97172 24.4711 -12.2142 -0.0382142 2.25278 -12.9718 13.6434 15.8698 -21.4002 5.19586 -11.0623 2.81667 1.60963 0.31727 -1.42751 -8.8047 -1.18683 16.842 -16.2065 4.59635 -13.9884 -20.8191 6.44229 
0.715995 1.94494 2.73758 0.0785607 0.302421 0.918386 0.175275 5.15807 -3.7347 -0.314908 0.0229665 -2.84504 3.42299 3.14775 -4.87142 1.23821 -2.04197 0.654297 -0.138971 0.42171 -0.120595 -1.37044 -1.24898 5.16366 -3.36193 0.749909 -3.55641 -4.09397 2.39586 
-0.280888 -7.29729 -10.961 -2.02701 -1.91609 -0.528226 -1.75898 -17.098 8.60061 0.51908 -0.362621 9.86113 -10.9073 -13.2228 14.9911 -4.68246 8.4512 -1.84413 -1.31483 -0.93381 1.62756 6.9904 0.605807 -13.622 11.5502 -3.13423 10.7644 14.8054 -5.13988 
-0.16452 -4.54447 -6.89179 -0.954659 -2.16001 -0.065416 -0.714579 -9.61282 4.2636 0.155639 -1.89992 5.46624 -5.39972 -7.78273 6.96941 -3.47238 4.98111 -0.807274 -0.67176 0.893516 0.414922 2.37057 2.07954 -5.99776 5.75142 -0.645814 4.49797 6.9917 -1.66178 
0.313592 4.12579 6.05695 2.2236 0.928532 1.37706 1.53849 9.43523 -4.76588 -0.788975 0.190237 -5.22186 6.5921 6.8702 -8.00264 2.08738 -4.49128 1.30716 1.3086 0.261966 0.00817812 -3.16306 -0.819708 6.35301 -7.16286 0.662757 -4.97476 -8.16558 2.51699 
0.0104929 0.666908 2.60385 1.50696 0.615662 -0.029895 -0.252583 3.35192 -1.70274 0.0785162 0.215361 -1.89578 1.69418 1.1034 -2.91532 -0.329424 -1.63501 -0.738202 -0.41248 0.90488 -0.725358 -1.57583 -0.452775 2.50641 -1.91752 0.0625987 -1.30069 -2.62165 0.74077 
-0.640417 0.0398645 0.342996 -0.452926 -0.00664697 -0.332052 0.291579 -1.16527 1.06206 -0.262781 0.10965 0.716029 0.638185 -0.162527 -0.657527 0.522135 0.488154 -0.811796 0.360382 -0.0567013 0.351663 -0.568578 0.0965078 -0.576911 0.709471 -0.471857 -0.0688859 1.16107 -0.343564 
-0.864424 -5.11483 -8.14058 -3.02355 -1.38242 -0.335552 -1.52225 -13.5993 7.6236 -0.393839 -0.692803 6.74698 -8.06587 -7.92894 10.437 -3.20141 6.92411 -1.53418 -0.723687 0.760032 0.193543 3.66332 0.844641 -9.62514 8.33518 -2.79664 7.05239 11.7815 -4.18646 
0.534879 4.1051 5.48463 2.14716 0.594615 0.399705 1.14417 10.9003 -4.35902 -0.557517 0.83099 -4.50854 6.57204 6.63448 -8.01797 2.56409 -4.6626 -0.0163685 0.917367 0.935532 -0.566293 -2.89684 -1.2197 6.41717 -6.84733 0.885368 -5.80076 -8.47083 1.55736 
0.673633 2.45027 2.79364 1.98676 0.0477709 0.348861 0.39498 5.73952 -2.57189 0.75704 -0.532681 -4.28498 3.48976 4.86625 -5.50402 0.972093 -2.93221 1.14909 0.846307 -0.76851 -0.929015 -1.69427 0.576075 5.15929 -4.86234 1.33271 -4.20537 -5.21975 1.165 
-0.582009 -2.08281 -4.46684 -0.520205 -0.729072 -1.1425 -1.83213 -5.86861 3.39075 0.374775 -1.64464 3.34272 -3.2965 -4.10922 4.54151 -1.28108 3.08047 -1.76211 -0.754986 0.254522 1.21243 2.14886 1.70398 -4.01077 3.80154 -0.570337 3.98545 6.36526 -2.2531 
-1.00938 -3.02201 -3.21335 0.336185 -1.70728 -1.33812 -0.526733 -5.33415 2.59886 0.23917 -0.838794 3.50303 -2.57707 -3.47955 5.05407 -0.818284 2.8513 0.0655098 -0.943935 -0.409946 0.0531209 2.44222 0.298845 -3.84483 3.21401 -0.611314 3.34638 4.82672 -0.710187 
0.52326 3.57803 6.24097 0.387968 1.13747 1.57463 1.02663 9.62219 -4.35484 0.298048 0.661357 -4.57698 4.47113 6.2183 -6.78897 1.34287 -3.8952 1.02054 0.188524 -1.00641 0.136687 -3.17943 -1.90898 5.68535 -6.58375 0.618597 -4.75567 -6.63808 2.94348 
0.393687 10.9387 15.2188 3.65711 3.53277 2.29006 4.42937 26.1474 -13.8685 -0.987763 2.52152 -13.4656 16.1415 18.203 -21.8149 7.61718 -13.6211 3.38162 1.421 -0.952911 -1.87774 -8.72183 -2.99869 18.2808 -18.5161 4.68905 -15.1404 -21.7995 7.38268 
-1.83214 -13.5395 -17.2145 -4.45218 -4.4848 -2.44968 -4.66109 -29.2876 15.7899 0.913596 -3.09082 15.2355 -17.5667 -19.9793 23.6956 -7.13356 14.5548 -2.66048 -1.87773 -0.617964 1.60719 8.91881 3.23981 -20.4247 19.7283 -4.74658 16.3352 24.7449 -7.15254 
0.750112 2.03332 2.09062 0.349876 0.930004 0.0161124 -0.481691 3.03836 -1.92754 -0.136502 0.517515 -1.72105 2.24452 2.39902 -1.56389 -0.133313 -1.23418 0.253755 0.778099 0.107842 0.429335 -0.827173 -0.149212 1.17181 -1.31769 0.891794 -1.49698 -1.35776 0.19404 
-0.049382 1.8736 1.31606 -0.0298078 0.560286 0.521218 0.780504 2.77059 -1.02283 0.834756 -0.474188 -1.986 0.532967 1.76709 -2.14552 1.13843 -0.417449 0.940272 0.520921 0.0305602 -0.346181 -0.570318 0.569427 1.49408 -1.09321 -0.342274 -1.3725 -1.60457 0.818262 
