-402.463 58.2184 -957.526 -553.323 292.884 135.697 -799.017 -447.515 -890.276 465.208 800.729 -295.468 -1011.18 -123.249 688.139 -482.463 232.337 1033.7 -181.348 
358.322 -52.3776 850.209 490.099 -260.852 -120.522 709.644 398.78 791.621 -412.741 -711.801 261.764 896.436 108.559 -610.411 427.698 -205.454 -918.819 161.114 
260.699 -37.0038 619.549 356.93 -188.778 -86.1783 515.676 290.454 575.381 -301.332 -518.168 191.364 652.009 78.6845 -444.747 311.423 -149.772 -667.189 117.503 
75.0323 -11.6187 180.936 104.486 -56.1032 -25.4255 150.07 84.8409 167.714 -87.1556 -151.616 55.2049 190.222 23.4194 -130.333 90.904 -43.5594 -194.34 34.018 
455.165 -66.98 1084.07 625.112 -331.463 -152.31 902.371 506.586 1007.09 -524.995 -904.437 335.048 1142.7 138.796 -776.409 544.037 -263 -1167.88 203.816 
225.888 -33.2261 537.089 310.129 -163.006 -76.0147 446.937 251.065 499.16 -260.126 -447.984 165.886 564.931 68.0674 -384.328 269.806 -129.864 -577.453 100.939 
47.1929 -6.12935 112.409 64.1539 -33.9331 -15.5071 94.1554 52.8385 104.805 -53.6186 -94.5165 33.9548 117.677 14.7206 -80.5791 57.1507 -26.4359 -120.535 21.6738 
-32.229 5.11619 -75.2046 -44.0184 23.8249 9.82354 -63.0335 -34.7514 -70.0467 36.4799 63.4365 -22.6623 -78.8275 -10.4154 54.9535 -38.4969 18.3024 81.5497 -15.0949 
-174.192 25.5697 -412.117 -237.188 125.381 58.0898 -345.103 -193.78 -383.635 199.649 345.65 -126.918 -436.148 -52.3375 296.134 -208.189 99.9053 446.502 -77.3981 
-403.976 59.5808 -964.435 -554.953 295.113 136.34 -803.391 -451.295 -894.935 467.859 805.49 -298.135 -1016.04 -123.43 690.93 -483.627 233.929 1040.04 -181.879 
269.766 -38.5627 641.369 369.167 -196.448 -90.3522 533.892 300.755 595.757 -311.784 -535.017 198.495 676.613 82.9706 -459.867 323.058 -155.38 -692.089 121.098 
219.457 -32.0326 523.509 302.703 -159.174 -73.4056 436.432 245.163 486.603 -254.822 -437.351 161.704 551.937 67.0225 -375.359 263.222 -127.366 -564.305 99.3416 
77.1343 -10.7422 182.629 106.231 -55.5134 -26.1487 153.149 85.3473 170.671 -87.5429 -153.499 56.0793 191.639 23.9304 -131.603 91.408 -44.9527 -197.579 34.8643 
432.521 -61.8183 1027.22 593.386 -314.064 -143.865 857.101 480.793 956.088 -499.106 -859.183 317.92 1083.11 131.756 -736.767 516.625 -247.948 -1108.03 193.21 
-543.408 78.9744 -1293.58 -746.414 394.546 181.878 -1077.2 -604.816 -1203.22 627.207 1080.73 -399.699 -1363.49 -165.465 929.36 -649.766 313.283 1395.14 -245.112 
283.599 -41.2422 671.966 388.604 -206.355 -93.7618 560.297 314.18 625.659 -325.454 -561.659 208.116 710.325 86.8551 -482.785 337.536 -162.958 -724.789 127.717 
-99.6317 14.721 -239.353 -138.131 73.6414 33.0769 -198.892 -112.44 -221.131 115.475 199.194 -74.0063 -252.946 -30.0312 172.13 -121.079 57.5018 258.175 -45.8943 
