-0.176863 0.0849571 0.385037
-0.173137 0.0916085 0.351669
-0.171522 0.0990533 0.479153
-0.173404 0.10802 0.60814
-0.178144 0.118562 0.578683
-0.18407 0.12963 -0.0104102
-0.189866 0.139709 0.199729
-0.194684 0.148016 0.168016
-0.197848 0.154891 0.374951
-0.199032 0.161352 0.421412
-0.198794 0.168504 0.508585
-0.198983 0.177205 0.397265
-0.20202 0.187996 0.568096
-0.209048 0.200845 0.660965
-0.219202 0.214327 0.474388
-0.230924 0.225494 -0.914785
-0.243217 0.231895 0.0518557
-0.255663 0.233588 0.293609
-0.254452 0.23233 0.252331
-0.310101 0.229711 0.329732
-0.301978 0.226653 0.406694
-0.293099 0.223706 0.483767
-0.282738 0.221283 0.481344
-0.270848 0.219781 0.679903
-0.258489 0.219495 0.639596
-0.247176 0.2203 0.680422
-0.237688 0.221503 0.401545
-0.229676 0.222185 0.402227
-0.222116 0.221795 0.441858
-0.213899 0.220405 0.440468
-0.204172 0.218522 0.478586
-0.192401 0.216816 0.43688
-0.178628 0.215889 0.515973
-0.164286 0.215937 0.476001
-0.152329 0.216186 0.516271
-0.145194 0.214726 -0.525449
-0.142802 0.209702 0.0296685
-0.143371 0.200845 0.100832
-0.145299 0.189409 0.249436
-0.147656 0.177074 0.317121
-0.149889 0.165328 0.305376
-0.151588 0.155392 0.455481
-0.152356 0.148133 0.448222
-0.151906 0.143636 0.523745
-0.150365 0.140527 0.320578
-0.148434 0.136018 -0.804191
-0.147032 0.127675 -0.212394
-0.146709 0.115343 0.0553348
-0.147387 0.100795 0.160827
-0.148553 0.0861078 0.18614
-0.149538 0.0728253 0.372918
-0.149737 0.0618022 0.321875
-0.14896 0.0531573 0.273231
-0.147986 0.0464611 0.106495
-0.148724 0.040994 0.421108
-0.153022 0.0356335 -0.144392
-0.161132 0.0289182 -0.271147
-0.171782 0.0198673 -0.0801372
-0.183278 0.00857301 -0.0514312
-0.194127 -0.00410572 0.0159104
-0.203113 -0.0170018 0.0830346
-0.209377 -0.0288156 0.191261
-0.212848 -0.0383348 0.381782
-0.214912 -0.0449591 0.335158
-0.218366 -0.0492874 0.25081
-0.225636 -0.0530084 -0.433091
-0.236857 -0.0576794 -0.0376613
-0.250239 -0.0635567 0.0364817
-0.263693 -0.0698013 0.110257
-0.275674 -0.0753777 0.0646813
-0.285335 -0.0794449 0.100614
-0.292569 -0.0813112 0.0987482
-0.297816 -0.0803961 0.0196436
-0.301806 -0.0765328 0.423607
-0.305668 -0.070996 0.149084
-0.310864 -0.0669485 -1.52729
-0.318367 -0.0672072 -0.367267
-0.328074 -0.0716185 -0.171618
-0.339115 -0.0777283 0.102332
-0.350316 -0.0831319 0.0969289
-0.360375 -0.0864447 0.0536162
-0.368087 -0.086966 0.293155
-0.372862 -0.0842507 0.17583
-0.375314 -0.0781727 0.501988
-0.377143 -0.069602 0.470559
-0.37991 -0.0608063 -0.840985
-0.383866 -0.0540536 0.00598769
-0.388166 -0.0497531 0.0502884
-0.391772 -0.0467465 0.173335
-0.393847 -0.0436898 0.0963719
-0.393707 -0.0395256 0.300576
-0.390782 -0.0334949 0.426647
-0.384921 -0.025364 0.154698
-0.377412 -0.0154828 0.36464
-0.371428 -0.00454881 0.0954937
-0.369776 0.00659588 0.186659
-0.372283 0.017119 0.0371422
-0.376472 0.0264523 -0.0735441
-0.37993 0.0345865 0.25467
-0.381276 0.0420627 0.062087
-0.379819 0.049602 0.389707
-0.37513 0.0576407 0.357746
-0.367099 0.0661436 -0.153891
-0.356614 0.0750811 0.575227
-0.345954 0.0846161 0.504742
-0.33739 0.0943318 0.0343387
-0.33132 0.103141 0.123168
-0.326574 0.11035 0.210398
-0.321799 0.116227 0.376315
-0.315938 0.121616 0.381706
-0.30824 0.127469 0.427579
-0.29848 0.134646 0.514777
-0.287018 0.143757 0.483869
-0.274561 0.15473 0.694902
-0.261958 0.166127 0.3062
-0.250043 0.175273 -0.684892
-0.239378 0.180117 0.200153
-0.229967 0.180805 0.240861
-0.221263 0.17897 0.359048
-0.212541 0.176343 0.516462
-0.203365 0.174325 0.474444
-0.193771 0.17396 0.9942
-0.183794 0.175597 0.555739
-0.173272 0.178687 0.55883
-0.162625 0.182234 0.642399
-0.152941 0.185276 0.405382
-0.144908 0.187001 0.407109
-0.13825 0.186965 0.327054
-0.132115 0.185318 0.405429
-0.125548 0.182719 0.482853
-0.117693 0.179948 0.440063
-0.107946 0.177455 0.517592
-0.0963892 0.175183 0.115222
-0.0844704 0.172856 0.352957
-0.0748661 0.170198 0.470341
-0.0696154 0.166592 -0.0934026
-0.0685501 0.161136 0.0211634
-0.0700127 0.153472 0.133542
-0.0722595 0.144192 0.164263
-0.0738853 0.134415 0.434568
-0.0738486 0.125177 0.265293
-0.0718098 0.117146 0.257264
-0.0683298 0.110796 0.330935
-0.0644101 0.106371 0.566573
-0.0610169 0.102899 0.603103
-0.0589604 0.0975577 -1.20268
