3.36479e+08 3.50636e+08 2.27184e+08 -3.44022e+08 4.48247e+08 -8.19395e+08 6.2896e+08 -7.31473e+08 -6.86322e+08 -1.29303e+08 -3.90028e+08 5.20244e+07 8.8772e+08 
3.59507e+08 3.84771e+08 2.56825e+08 -3.5805e+08 4.70321e+08 -8.88415e+08 6.67629e+08 -7.8868e+08 -7.35749e+08 -1.26795e+08 -4.18585e+08 4.65718e+07 9.58482e+08 
9.24437e+07 1.3336e+07 -1.62298e+07 -3.37859e+07 1.79387e+07 -9.49622e+07 1.55864e+08 -1.23388e+08 -1.30034e+08 -1.04076e+07 -2.02907e+08 7.01802e+07 8.41611e+07 
4.97477e+08 4.32147e+08 2.56119e+08 -4.38065e+08 5.43944e+08 -1.07488e+09 9.0947e+08 -9.99816e+08 -9.51826e+08 -1.58727e+08 -6.82129e+08 1.34039e+08 1.14229e+09 
-7.11941e+08 -7.99111e+08 -5.36374e+08 7.64219e+08 -1.01393e+09 1.82247e+09 -1.34035e+09 1.60041e+09 1.49097e+09 2.86179e+08 7.63678e+08 -7.08288e+07 -1.98529e+09 
6.49897e+08 7.7236e+08 5.3432e+08 -7.1372e+08 9.60575e+08 -1.72825e+09 1.22648e+09 -1.49892e+09 -1.38704e+09 -2.61198e+08 -6.5988e+08 3.38047e+07 1.88624e+09 
3.12743e+08 3.34372e+08 2.21156e+08 -3.18507e+08 4.1793e+08 -7.73578e+08 5.83488e+08 -6.86767e+08 -6.41817e+08 -1.16403e+08 -3.58707e+08 4.1692e+07 8.37222e+08 
9.95247e+08 1.00739e+09 6.45014e+08 -9.91192e+08 1.28231e+09 -2.37618e+09 1.85254e+09 -2.13514e+09 -2.00778e+09 -3.69537e+08 -1.19164e+09 1.73302e+08 2.56591e+09 
9.60697e+07 8.36524e+07 5.16116e+07 -7.73265e+07 9.5893e+07 -2.06593e+08 1.7285e+08 -1.92245e+08 -1.81895e+08 -2.43951e+07 -1.37445e+08 2.48004e+07 2.1681e+08 
2.11172e+08 1.93792e+08 1.17132e+08 -1.98795e+08 2.5069e+08 -4.73426e+08 3.90175e+08 -4.34809e+08 -4.12795e+08 -7.49967e+07 -2.73397e+08 5.06097e+07 5.07762e+08 
2.07386e+08 2.86892e+08 2.07437e+08 -2.6253e+08 3.64357e+08 -6.15802e+08 4.01602e+08 -5.16816e+08 -4.72557e+08 -1.00009e+08 -1.59765e+08 -1.5766e+07 6.82632e+08 
