-7621.31 1635.6 -5996.7 -5112.1 3576.47 4978.99 4044.33 10635 9222.51 4615.45 5187.27 -988.93 -8288.7 4717.99 -297.037 4846.36 426.911 -2237.2 4426.7 5022.99 5244.2 4287.67 5102.69 -6392.85 3838.14 -5532.36 2397.56 -5343.16 -5079.25 
-16516.5 3334.45 -13093.1 -11086 8002.15 11029.2 8887.12 23141.5 19984.5 10041.4 11211.3 -1986.07 -17971.5 10296.8 -624.552 10773.1 810.443 -4650.69 9586.43 10853.5 11324.6 9382.34 10863.9 -13891.6 8187.36 -11795.8 5242.87 -11389.7 -11052.2 
16126.4 -2975.88 12930.8 10834 -8159.23 -11084.3 -8851.69 -22720.1 -19510.6 -9857.57 -10898.4 1724.52 17559 -10132.6 581.939 -10879.5 -657.381 4284.26 -9345.38 -10555.1 -10994 -9274.48 -10344 13615.7 -7812.04 11250.3 -5174.26 10864.8 10842.2 
11213.6 -3416.56 8311.39 7489.08 -4037.4 -6190.73 -5333.09 -15201.9 -13581.6 -6599.87 -7791.53 2223.15 12155.1 -6638.33 530.723 -5828.95 -1130.89 4219.77 -6559.3 -7548.53 -7924.28 -5892.7 -8448.5 9223.14 -6285.93 9089.71 -3316.89 8767.68 7274.5 
-378.061 1675.2 512.159 -199.496 -1763.96 -1549.46 -775.946 -177.931 473.804 -71.3171 513.552 -1264.6 -346.095 -239.469 -167.158 -1815.92 813.85 -1577.55 293.686 494.186 594.829 -441.502 1743.03 -26.5201 1205.37 -1776.02 -208.671 -1704.03 55.3791 
16182 -4599.06 12150.2 10815.6 -6214.3 -9304.52 -7890.45 -22081.9 -19593.3 -9586.27 -11199.1 2963.02 17552.5 -9694.75 740.538 -8836.86 -1452.84 5781.35 -9454.71 -10837.8 -11374.2 -8646.17 -11889.9 13366.5 -8870.62 12813.8 -4864.01 12363.2 10574.1 
1815.62 -77.6822 1587.78 1230.12 -1232.66 -1537.1 -1155.27 -2672.67 -2192.93 -1159.62 -1185.58 -1.15648 1988.84 -1216.16 41.8975 -1556.97 52.4252 246.569 -1039.2 -1149.57 -1185.14 -1148.61 -925.956 1581.04 -715.787 1026.21 -635.87 993.414 1270.66 
4140.28 -958.048 3221.7 2775.92 -1859.63 -2627.16 -2153.85 -5747.92 -5010.79 -2494.66 -2829.94 589.507 4500.36 -2542.94 168.239 -2543.4 -265.025 1277.5 -2407.77 -2739.04 -2863.21 -2301.57 -2837.45 3460.34 -2128.27 3070.5 -1287.92 2966.07 2745.55 
18250.2 -2905.03 14867.2 12276.4 -9794.12 -13064.2 -10300.6 -25913.3 -22072.3 -11241 -12259.8 1598.84 19888.1 -11604 614.188 -12907.5 -512.179 4422.46 -10554.5 -11871.2 -12345 -10685.7 -11274.1 15491.4 -8547.04 12297.4 -5948.95 11878.9 12357.9 
7496.94 315.948 6874.3 5094.26 -5861.31 -7066.23 -5156.08 -11313.6 -9049.81 -4902.93 -4794.13 -494.148 8231.06 -5214.89 110.262 -7247.93 538.297 429.265 -4264.13 -4645.08 -4755.5 -5008.08 -3221.74 6639.06 -2551.36 3631.76 -2752.95 3518.86 5366.88 
-13549.4 2854.26 -10684.1 -9089.86 6422.28 8914.29 7220.33 18931.3 16396.9 8214.91 9215.39 -1717.87 -14737.8 8408.31 -523.243 8684.9 725.789 -3924.1 7868.11 8921.71 9312.45 7647.05 9022.17 -11374.3 6788.85 -9786.5 4275.44 -9448.39 -9041.79 
-10018.1 1992.1 -7956.97 -6723.62 4892.19 6723.73 5410.55 14048.7 12121 6096.63 6794.21 -1180.57 -10900.6 6254.09 -376.077 6573.95 476.787 -2793.12 5812.9 6577.58 6861.45 5703.93 6559.16 -8430.85 4944.45 -7124.5 3185.27 -6879.47 -6709.31 
-4965.9 814.952 -4024.74 -3337.55 2625.85 3525.75 2782.01 7039.9 6006.9 3054.54 3346.07 -458.038 -5410.02 3159.05 -172.596 3477.64 143.553 -1227.19 2875.42 3232.81 3370.25 2901.14 3096.11 -4209.91 2347.67 -3375.68 1618.85 -3258.56 -3364.13 
-3139.99 1839.52 -1870.28 -2066.15 46.0339 738.779 948.036 3866.23 3812.98 1682.36 2332.1 -1299.27 -3367.94 1608.51 -237.222 492.741 745.04 -1993.67 1881.87 2247.82 2413 1292.81 3196.89 -2420.93 2331.32 -3385.75 752.996 -3261.38 -1876.84 
-4751.83 685.038 -3912.86 -3199.7 2642.42 3482.52 2729.13 6780.49 5746.76 2940.89 3177 -359.732 -5181.79 3036.31 -150.927 3454.07 104.482 -1086.42 2742.5 3080.94 3195.96 2808.86 2865.25 -4046.58 2175.04 -3130.2 1561.66 -3024.87 -3227.27 
21386.8 -4099.53 17073.1 14361.6 -10635 -14525.5 -11646.2 -30061.1 -25876.5 -13042.6 -14475.8 2403.06 23279.4 -13388.7 785.399 -14229.9 -948.784 5822.03 -12399.7 -14020 -14610.6 -12236 -13859.5 18027.8 -10454.8 15062.2 -6828.53 14545 14345.9 
-11297.8 2988.92 -8609.53 -7560.5 4622.54 6749.27 5653.94 15520.1 13679.6 6736.59 7774.48 -1893.9 -12267.2 6820.85 -489.804 6458.83 918.052 -3834.4 6586.9 7536.81 7887.31 6121.59 8087.01 -9376.46 6042.37 -8727.63 3433.61 -8422.61 -7415.98 
-21762.4 4259.74 -17318 -14610.2 10705.6 14682.5 11791.3 30551.3 26330.8 13256.1 14753.2 -2514.5 -23683.7 13609.9 -812.012 14367.1 997.308 -6003.97 12625.4 14278.1 14893.6 12421.2 14191.1 -18327.6 10703.2 -15416.9 6935.7 -14887.7 -14590.3 
8155.65 -1140.14 6727.23 5492.54 -4572.66 -6017.4 -4701.2 -11653.5 -9863.59 -5054.19 -5452.8 592.936 8895.6 -5230.23 258.598 -5973.4 -152.781 1830.83 -4708.1 -5282.25 -5482.41 -4839.83 -4889.31 6952.26 -3717.32 5344.92 -2690.97 5164.84 5551.63 
-6291.86 3332.54 -3946.34 -4154.17 542.773 1881.64 2126.3 7904.54 7637.95 3437.08 4599.47 -2326.68 -6764.15 3307.34 -432.414 1448.22 1336.6 -3668.24 3748.11 4453.5 4744.77 2726.36 6062.99 -4918.3 4427.17 -6433.35 1572.35 -6197.71 -3812.92 
354.864 -347.24 145.152 229.199 160.189 71.4795 -23.9524 -377.146 -434.443 -164.619 -283.795 251.481 376.157 -135.59 37.2744 123.339 -158.287 353.747 -218.973 -277.217 -298.484 -86.8127 -488.207 249.717 -347.978 510.433 -54.5053 491.315 181.596 
7370.84 -2417.92 5367.9 4913.4 -2435.71 -3874.68 -3394.36 -9914.62 -8928.69 -4304.79 -5154.53 1596.34 7981.6 -4321.47 368.287 -3607.83 -819.649 2930.36 -4322.24 -4984.73 -5251.32 -3807.59 -5717.79 6028.58 -4246.9 6142.8 -2150.21 5924.76 4756.3 
-2634.79 351.26 -2182.72 -1774.85 1498.85 1963.65 1528.56 3772.58 3186.26 1636.07 1757.43 -177.528 -2874.85 1693.94 -81.5246 1952.31 40.8353 -575.615 1520.71 1703.69 1766.26 1569.66 1562.34 -2249.4 1188.69 -1708.81 871.874 -1651.72 -1795.56 
