-7.07189e+06 5.88723e+06 2.2926e+06 -9.53396e+06 -9.49854e+06 -1.01542e+07 -6.48864e+06 1.32158e+07 5.7403e+06 -1.17748e+07 -1.01788e+07 -739931 8.01718e+06 -7.13154e+06 6.2725e+06 -3.91396e+06 3.64363e+06 -5.30104e+06 6.95593e+06 -4.43372e+06 -914971 1.66412e+07 -3.14974e+06 
5.0913e+06 -4.8297e+06 -892141 6.43793e+06 6.41363e+06 6.8119e+06 4.71773e+06 -9.10792e+06 -4.17504e+06 8.0023e+06 7.27601e+06 962232 -5.13141e+06 5.13392e+06 -4.89516e+06 3.03162e+06 -1.85243e+06 3.61449e+06 -4.90389e+06 3.0293e+06 -184880 -1.11186e+07 1.98922e+06 
-7.03158e+06 467527 8.54277e+06 -1.36701e+07 -1.22107e+07 -1.05099e+07 -1.76842e+06 1.52949e+07 8.12492e+06 -1.64188e+07 -1.05638e+07 9.52582e+06 1.0518e+07 -5.88247e+06 9.98114e+06 -5.37454e+06 7.03302e+06 -1.06307e+07 4.95401e+06 -9.18343e+06 -1.23516e+07 2.20754e+07 -1.06582e+07 
1.81082e+07 -1.35636e+07 -8.22746e+06 2.56519e+07 2.51385e+07 2.6395e+07 1.46274e+07 -3.50286e+07 -1.62865e+07 3.21911e+07 2.67422e+07 -2.66413e+06 -2.11701e+07 1.75246e+07 -1.91612e+07 1.13974e+07 -9.51524e+06 1.58617e+07 -1.69386e+07 1.36068e+07 6.93756e+06 -4.4978e+07 1.16967e+07 
-618286 -1.4286e+06 2.13736e+06 -2.27414e+06 -1.58652e+06 -498231 1.48591e+06 1.60878e+06 1.5075e+06 -2.56731e+06 -911821 3.93953e+06 1.09811e+06 31923.2 2.22074e+06 -1.1277e+06 1.30001e+06 -2.70739e+06 -279176 -2.26933e+06 -4.21665e+06 2.91768e+06 -3.24301e+06 
-7.18547e+06 5.45452e+06 3.27666e+06 -1.03917e+07 -1.00985e+07 -1.08402e+07 -5.72142e+06 1.39611e+07 6.66059e+06 -1.30359e+07 -1.05143e+07 1.13385e+06 8.48571e+06 -6.98868e+06 7.45107e+06 -4.36044e+06 4.1564e+06 -6.59072e+06 7.02059e+06 -5.3135e+06 -2.90682e+06 1.81632e+07 -4.84082e+06 
-5.39474e+06 770432 5.92989e+06 -1.01978e+07 -9.22325e+06 -8.21904e+06 -1.938e+06 1.15077e+07 5.84981e+06 -1.21413e+07 -7.82886e+06 5.95583e+06 7.83939e+06 -4.59155e+06 6.78728e+06 -3.7349e+06 5.47117e+06 -7.64863e+06 4.25073e+06 -6.40155e+06 -8.22636e+06 1.64624e+07 -7.12772e+06 
-8.87565e+06 1.63771e+06 9.77099e+06 -1.63987e+07 -1.50433e+07 -1.34304e+07 -3.48686e+06 1.904e+07 9.57983e+06 -1.98048e+07 -1.33996e+07 9.62859e+06 1.31861e+07 -7.71674e+06 1.13579e+07 -6.1066e+06 8.55561e+06 -1.19794e+07 6.7626e+06 -1.05478e+07 -1.31278e+07 2.69792e+07 -1.16245e+07 
1.29873e+07 -8.79185e+06 -6.71946e+06 1.89582e+07 1.8275e+07 1.86956e+07 9.76339e+06 -2.49718e+07 -1.17449e+07 2.3442e+07 1.88438e+07 -3.14412e+06 -1.54545e+07 1.24494e+07 -1.35927e+07 7.9688e+06 -7.56104e+06 1.19695e+07 -1.17613e+07 1.01152e+07 6.42974e+06 -3.25278e+07 9.12184e+06 
-2.68341e+06 1.3834e+06 2.42072e+06 -4.39778e+06 -4.38007e+06 -4.64123e+06 -1.90877e+06 5.88936e+06 2.65017e+06 -5.60097e+06 -4.25657e+06 1.44502e+06 4.12891e+06 -2.56546e+06 2.93136e+06 -1.58483e+06 2.17985e+06 -2.73025e+06 2.56876e+06 -2.46434e+06 -2.46392e+06 8.0387e+06 -2.51429e+06 
