2.80808e+07 -2.53583e+07 -1.25079e+06 2.25674e+07 -1.96119e+07 -2.28232e+07 -2.29534e+06 
-2.60649e+08 3.54224e+08 -1.31803e+08 -4.80896e+08 1.01525e+08 -2.29971e+08 3.37037e+08 
-2.86057e+07 -2.86837e+07 1.69035e+07 8.17691e+07 9.70734e+07 1.99448e+08 -1.4491e+08 
2.22696e+08 -3.77302e+08 1.2482e+08 5.50598e+08 3.68202e+07 4.53401e+08 -4.98421e+08 
-1.14399e+08 2.52489e+08 -7.30013e+07 -3.94026e+08 -1.14886e+08 -4.36066e+08 4.14672e+08 
