-337515 -1.61342e+07 -4.62823e+06 1.3068e+06 -7.04004e+06 3.37141e+06 -6.43077e+06 
-502505 -1.16005e+06 -1.61364e+06 82984.3 -586657 -473138 464867 
220985 -3.92588e+06 -316273 315067 -1.66182e+06 1.25264e+06 -2.13254e+06 
171202 -1.94178e+07 -4.02766e+06 1.57262e+06 -8.36891e+06 4.88016e+06 -8.81683e+06 
186105 -6.26849e+06 -949344 504508 -2.68298e+06 1.76222e+06 -3.09112e+06 
