7.37023e+07 -1.27571e+08 1.0802e+08 -5.28307e+07 -9.07906e+07 2.28551e+07 -2.53255e+07 -1.42779e+08 1.28688e+08 7.42682e+07 3.50263e+07 -5.09242e+07 -5.21687e+07 9.54781e+07 -5.55387e+07 6.59934e+07 -9.71118e+07 8.96603e+07 -2.10971e+07 1.67133e+06 -6.67609e+07 1.46555e+07 6.48381e+07 
-1.00724e+07 1.74337e+07 -1.47619e+07 7.22074e+06 1.24072e+07 -3.12266e+06 3.46095e+06 1.95124e+07 -1.75864e+07 -1.01497e+07 -4.78697e+06 6.9588e+06 7.12947e+06 -1.30486e+07 7.58952e+06 -9.01816e+06 1.32706e+07 -1.22532e+07 2.88325e+06 -229367 9.12358e+06 -2.00218e+06 -8.86108e+06 
-3.7514e+07 6.49341e+07 -5.49819e+07 2.68861e+07 4.62159e+07 -1.16382e+07 1.28905e+07 7.26737e+07 -6.55023e+07 -3.77989e+07 -1.78276e+07 2.59231e+07 2.6555e+07 -4.85943e+07 2.82693e+07 -3.35909e+07 4.94326e+07 -4.5637e+07 1.07392e+07 -844123 3.39814e+07 -7.46359e+06 -3.3002e+07 
1.2625e+08 -2.18523e+08 1.85034e+08 -9.05065e+07 -1.55513e+08 3.91394e+07 -4.33818e+07 -2.44575e+08 2.20437e+08 1.27225e+08 6.00001e+07 -8.72249e+07 -8.93604e+07 1.63558e+08 -9.51343e+07 1.13042e+08 -1.66342e+08 1.53584e+08 -3.6137e+07 2.87668e+06 -1.14358e+08 2.50959e+07 1.11066e+08 
-8.7624e+07 1.5167e+08 -1.28426e+08 6.28052e+07 1.07944e+08 -2.71777e+07 3.01095e+07 1.69749e+08 -1.52998e+08 -8.82944e+07 -4.16416e+07 6.0547e+07 6.20241e+07 -1.1351e+08 6.6031e+07 -7.84609e+07 1.1546e+08 -1.06597e+08 2.50828e+07 -1.98006e+06 7.93722e+07 -1.74283e+07 -7.7085e+07 
2.59117e+07 -4.48501e+07 3.79763e+07 -1.85734e+07 -3.192e+07 8.03582e+06 -8.90358e+06 -5.01969e+07 4.52428e+07 2.61096e+07 1.23143e+07 -1.79036e+07 -1.83414e+07 3.35666e+07 -1.95253e+07 2.32007e+07 -3.41416e+07 3.15221e+07 -7.41754e+06 586722 -2.34712e+07 5.15286e+06 2.27954e+07 
-5.61879e+07 9.72561e+07 -8.23512e+07 4.02766e+07 6.92148e+07 -1.74233e+07 1.93074e+07 1.0885e+08 -9.81078e+07 -5.66203e+07 -2.67027e+07 3.88226e+07 3.97711e+07 -7.27898e+07 4.23412e+07 -5.03116e+07 7.40346e+07 -6.83536e+07 1.60833e+07 -1.27504e+06 5.08961e+07 -1.11724e+07 -4.943e+07 
4.12843e+07 -7.14616e+07 6.05091e+07 -2.95865e+07 -5.08621e+07 1.28098e+07 -1.41863e+07 -7.99781e+07 7.20869e+07 4.15978e+07 1.96189e+07 -2.85301e+07 -2.9224e+07 5.34776e+07 -3.11119e+07 3.69686e+07 -5.4403e+07 5.02238e+07 -1.18185e+07 926578 -3.73971e+07 8.21541e+06 3.63185e+07 
-2.27168e+07 3.93162e+07 -3.3292e+07 1.62958e+07 2.7973e+07 -7.0306e+06 7.8057e+06 4.40072e+07 -3.96616e+07 -2.28983e+07 -1.07978e+07 1.56872e+07 1.60763e+07 -2.94371e+07 1.71154e+07 -2.0337e+07 2.99217e+07 -2.76342e+07 6.50074e+06 -532930 2.05755e+07 -4.50599e+06 -1.99854e+07 
-3.80249e+07 6.58156e+07 -5.57299e+07 2.72636e+07 4.68348e+07 -1.17835e+07 1.30662e+07 7.36633e+07 -6.63926e+07 -3.83218e+07 -1.80718e+07 2.62683e+07 2.69129e+07 -4.9265e+07 2.86531e+07 -3.40466e+07 5.00972e+07 -4.62573e+07 1.08831e+07 -872637 3.44428e+07 -7.55485e+06 -3.34519e+07 
