7.86237e+07 2.61889e+07 -2.19032e+07 -2.90953e+07 -2.62483e+07 1.36243e+07 6.55371e+07 2.05827e+07 -1.0672e+08 2.10072e+07 5.79998e+07 -5.91232e+07 -2.51241e+07 4.254e+07 -1.62457e+07 -1.46368e+07 2.04463e+07 3.61361e+07 -2.11962e+06 -7.21513e+07 8.49776e+06 2.94934e+07 7.25678e+06 -1.6505e+08 -1.03882e+07 1.7064e+07 -9.54724e+06 6.79098e+07 3.29123e+07 -2.58041e+06 4.42247e+07 -3.91033e+07 1.75545e+08 2.5593e+07 1.12935e+08 -3.76423e+07 -4.92429e+07 2.74897e+06 -1.36824e+07 2.98295e+07 -5.09041e+07 4.71221e+07 4.05727e+07 1.06628e+07 -2.47325e+07 1.30744e+07 3.81846e+07 5.36731e+07 6.7708e+06 3.49174e+07 4.58251e+07 -5.11382e+07 4.62904e+07 -1.47798e+07 -2.12483e+07 -2.16511e+07 1.64768e+07 -2.73572e+07 -4.70003e+07 
-5.35724e+06 1.22288e+07 6.11781e+06 -801717 621220 -9.71846e+06 1.21456e+07 -1.02569e+07 -6.26974e+07 -2.46017e+07 1.20145e+07 2.62101e+07 1.38898e+07 -3.01873e+06 5.19837e+06 5.04255e+07 2.35614e+07 3.36731e+06 2.23876e+06 2.90507e+07 1.39122e+07 2.32312e+07 -1.99447e+07 -1.55714e+06 2.28038e+07 -3.52381e+06 2.33903e+07 -5.35782e+07 -1.27361e+07 2.62642e+06 -1.48661e+07 9.57862e+06 -7.34064e+07 -1.63678e+07 -1.21684e+07 -5.43013e+06 -4.66321e+06 9.69548e+06 -1.80342e+07 -1.50959e+07 1.40064e+07 2.0291e+06 -3.20553e+07 1.40808e+07 -1.53818e+06 1.48529e+07 -1.50774e+07 -3.1171e+07 4.09634e+06 1.74899e+07 3.72061e+06 2.1856e+07 1.12879e+07 -6.53436e+06 -4.75634e+07 7.41467e+06 -4.79293e+07 4.18591e+07 6.06061e+07 
-2.58022e+07 -1.90138e+06 1.76011e+07 -8.39228e+06 -4.91099e+06 2.03631e+07 -4.80594e+07 -2.09718e+07 5.90293e+07 -1.00026e+07 -1.46615e+07 2.13104e+07 2.04738e+07 -2.15141e+07 8.01438e+06 1.99844e+06 -2.99324e+06 -6.94092e+06 -1.91506e+07 2.34389e+07 -2.97589e+07 -2.87645e+07 -3.82977e+06 6.08029e+07 -1.28417e+06 9.59299e+06 -1.98481e+07 1.40169e+07 -1.29378e+07 -2.17813e+07 1.5022e+07 3.57738e+06 -5.1508e+07 2.92539e+07 -5.0403e+07 -372218 9.34234e+06 -6.90254e+06 1.90221e+06 -1.63452e+07 2.39616e+07 -1.98307e+07 1.77808e+06 6.54897e+06 303493 -5.61235e+06 4.88358e+06 -1.3526e+07 3.86568e+06 -1.82016e+07 -3.46217e+07 -8.70182e+06 -5.60003e+06 2.47278e+06 1.81637e+07 8.36374e+06 1.40283e+07 5.24023e+06 -2.81153e+07 
-5.9656e+07 -6.5472e+07 -4.49996e+06 9.71878e+07 5.8844e+07 -8.61755e+07 -3.3306e+07 -4.09404e+07 1.20316e+08 -6.00874e+07 -9.34909e+07 5.6489e+07 -4.7082e+07 -4.11557e+07 3.40667e+07 -5.11637e+07 -5.96258e+07 -5.23854e+07 5.22081e+07 2.57209e+07 -533504 -2.67233e+06 -4.52832e+06 1.56993e+08 -4.69192e+07 -5.24396e+07 3.57505e+07 -8.10586e+07 -5.86029e+07 5.80418e+07 -6.69547e+07 4.69192e+07 -1.41754e+08 -5.3636e+07 -1.22834e+08 7.94828e+07 1.0755e+08 2.54317e+07 6.28616e+07 -1.1357e+06 6.04979e+07 -9.26992e+07 -5.80895e+07 -4.88236e+07 6.30292e+07 -7.02314e+07 -6.55841e+07 -1.48721e+07 -6.52572e+07 -3.1011e+07 -4.97106e+07 1.05101e+08 -1.02192e+08 9.2285e+06 7.02179e+07 -3.87563e+07 -7.12941e+07 -2.21832e+07 7.9325e+07 
-1.63605e+06 -3.52947e+06 186658 -4.32248e+06 -94796.6 -6.03392e+06 1.1004e+07 -1.65976e+06 -1.01188e+07 4.27986e+06 1.79917e+06 6.16307e+06 1.54149e+06 7.26488e+06 6.15312e+06 1.44473e+06 3.02029e+06 4.79555e+06 -2.12354e+06 6.02287e+06 -1.27176e+06 3.41132e+06 -6.68605e+06 481790 -96748.9 2.37927e+06 1.37875e+06 -7.35752e+06 4.92172e+06 918880 1.78305e+06 -4.46548e+06 -1.0245e+07 -9.19209e+06 -1.85413e+06 -1.47415e+06 5.30024e+06 -5.81189e+06 -3.60195e+06 -1.07278e+06 2.13622e+06 5.33036e+06 -377126 6.3581e+06 -2.41272e+06 7.74671e+06 -1.44598e+07 -1.28592e+06 2.33485e+06 -1.00133e+07 3.32129e+06 -1.96284e+06 1.57511e+06 -7.35029e+06 -5.03504e+06 96889.3 -1.37563e+07 1.03752e+06 1.19841e+07 
-5.34525e+07 -6.75577e+07 -3.03474e+07 4.81272e+07 4.28553e+07 1.16232e+07 -1.00813e+08 -3.28472e+07 1.20852e+08 -4.69606e+07 -1.15082e+08 4.73029e+07 -9.17366e+06 -6.61326e+07 -1.91639e+07 1.14073e+07 -1.58913e+07 -3.14365e+07 3.17037e+06 8.51486e+07 -4.26749e+06 -1.71087e+07 6.3099e+07 1.90247e+08 -3.48055e+07 -3.88539e+07 1.39002e+07 -1.45242e+08 -7.47545e+07 -6.837e+06 -6.5007e+07 4.90669e+07 -2.25725e+08 -1.53393e+07 -1.46491e+08 7.93829e+07 9.82054e+07 -4.88709e+06 6.65104e+07 -5.10653e+06 4.48434e+07 -7.37945e+07 -9.09984e+07 -2.26153e+07 5.24555e+07 -8.6713e+06 -1.26893e+07 -6.08346e+07 -3.22766e+07 1.25595e+07 -2.54081e+07 8.15617e+07 -6.72773e+07 2.17116e+07 4.82205e+06 -1.31635e+07 -1.90904e+06 3.31425e+07 5.11669e+07 
-3.80387e+07 3.35987e+07 1.22605e+07 -3.20388e+07 -1.79159e+07 2.34575e+07 -2.39704e+07 -1.24712e+07 -3.11606e+06 -1.04801e+06 5.05899e+06 3.52335e+07 3.31654e+07 -1.80285e+07 1.03429e+07 6.10552e+07 3.81503e+07 1.24702e+06 -3.10407e+07 6.53061e+07 -1.79667e+07 -3.15533e+07 1.20213e+07 5.20891e+07 3.76893e+07 2.19526e+07 -1.73292e+07 -1.01463e+07 1.09531e+06 -3.80086e+07 -1.35244e+07 1.23238e+07 -1.05565e+08 -2.15821e+06 -3.35902e+07 -2.0703e+07 -3.05725e+07 -2.73822e+07 -1.5441e+07 -3.4685e+07 2.05143e+07 -1.156e+07 -7.48111e+07 2.38473e+07 -1.49502e+07 2.63757e+07 2.07202e+07 -4.86409e+07 2.73381e+07 -989130 -1.77559e+07 4.58807e+06 2.12884e+07 -1.90693e+07 -3.45025e+07 3.46626e+07 1.31738e+07 5.04932e+07 1.02328e+07 
-4.23029e+07 -3.28484e+07 -626208 2.95419e+07 1.21374e+07 -2.08504e+06 -2.88869e+07 -8.24024e+06 6.68016e+07 -3.23674e+07 -3.36906e+07 1.47349e+07 1.50096e+07 -1.63802e+07 8.0963e+06 1.49374e+07 -1.95608e+07 -1.10789e+07 491638 5.43314e+07 2.51271e+06 -8.94766e+06 -8.80113e+06 1.06696e+08 1.04227e+07 -1.39195e+07 1.63083e+07 -1.00141e+08 -2.33378e+07 7.17737e+06 -2.93667e+07 2.03593e+07 -1.23927e+08 -3.26226e+07 -8.31877e+07 6.00851e+07 4.90956e+07 -3.94001e+06 1.37183e+07 -2.37284e+07 3.57986e+07 -3.00517e+07 -2.07994e+07 -1.1088e+07 1.41178e+07 -1.04865e+07 -4.5215e+07 -5.84818e+07 -1.31594e+07 -1.03461e+07 -2.5574e+07 5.06056e+07 -3.21606e+07 4.78108e+06 -9.1113e+06 5.2831e+06 -4.42309e+07 3.3537e+07 5.27514e+07 
-555618 -1.64626e+07 -1.32457e+06 2.64923e+07 1.72982e+07 -3.5327e+07 1.47468e+07 7.96251e+06 -3.96116e+07 -7.62263e+06 -2.4827e+07 7.60784e+06 -2.53352e+07 -1.38412e+07 9.85831e+06 4.32243e+06 2.58809e+07 -4.50687e+06 1.7926e+07 4.01107e+06 4.71433e+06 2.77803e+07 4.75615e+06 2.36346e+07 1.46376e+07 -1.77363e+07 2.79457e+07 -5.52435e+07 -3.18787e+07 8.55842e+06 -3.42848e+07 1.17756e+07 -8.59416e+07 -2.43592e+07 2.17312e+06 -1.95564e+07 -760901 -2.73974e+06 7.04245e+06 5.82168e+06 -1.41221e+07 -8.09314e+06 -6.27517e+07 -5.74148e+06 1.1156e+07 -4.58458e+06 -2.77838e+07 -6.33764e+06 -2.1932e+07 -9.61908e+06 1.57174e+07 4.58972e+07 -1.45352e+07 -2.01149e+07 -1.81286e+06 -6.76427e+06 -3.24989e+07 2.94145e+07 7.97296e+07 
-1.61292e+06 -892261 -6.0983e+06 1.05888e+06 -812777 1.25364e+07 2.63953e+06 1.72458e+07 3.97196e+07 5.48967e+06 -3.25841e+07 -1.1375e+07 -2.42193e+07 -7.1209e+06 -7.06157e+06 -744490 1.23203e+07 1.07707e+07 -8.23136e+06 2.76653e+07 -1.01045e+07 1.35021e+07 2.00239e+07 3.54121e+07 1.15306e+07 9.28817e+06 1.73526e+07 -4.78722e+07 212225 -1.36321e+07 -1.744e+07 -5.88229e+06 -6.712e+07 673260 -4.22781e+07 3.29863e+06 1.48143e+07 -1.32902e+07 -4.56498e+06 2.61849e+07 3.37646e+06 2.08449e+06 -3.57551e+07 8.10342e+06 -8.22501e+06 -815117 -2.30716e+07 -1.40997e+07 -7.32785e+06 -1.04397e+07 -5.70377e+06 1.9485e+07 358582 -1.96727e+07 -1.14601e+07 -2.11532e+07 -9.4632e+06 3.82367e+07 4.63108e+07 
