-834889 273696 -506211 -2.17963e+06 489890 -482191 82867 1.81633e+06 -1.82552e+06 -1.17597e+06 1.09303e+06 223105 2.20788e+06 
-4.71472e+06 -4.13762e+06 -2.75561e+06 -2.90462e+06 5.80078e+06 -2.00542e+06 3.19766e+06 1.39395e+06 -471936 638245 -4.58399e+06 -793422 -1.76227e+06 
4.97567e+06 4.50297e+06 2.86081e+06 2.64487e+06 -6.01357e+06 2.13055e+06 -3.25689e+06 -1.42333e+06 429828 -776913 4.82783e+06 891880 2.02674e+06 
2.75308e+06 3.99229e+06 1.67467e+06 -2.56377e+06 -2.70816e+06 1.01605e+06 -676327 -262492 -1.45267e+06 -1.57938e+06 4.15164e+06 650713 3.19508e+06 
5.91114e+06 5.96235e+06 3.44365e+06 1.92566e+06 -7.28614e+06 2.43515e+06 -3.86544e+06 -1.01639e+06 -493438 -1.5794e+06 6.83199e+06 1.17513e+06 3.70359e+06 
-4.61461e+06 -4.29019e+06 -2.64794e+06 -2.36455e+06 5.74687e+06 -1.94173e+06 3.18084e+06 997506 -79602.9 919942 -4.88711e+06 -868860 -2.31132e+06 
-3.22725e+06 -2.67822e+06 -1.90282e+06 -1.8399e+06 3.5055e+06 -1.41788e+06 1.66334e+06 1.66206e+06 -871542 47610.1 -2.40685e+06 -413477 -374890 
-5.98422e+06 -7.04246e+06 -3.50923e+06 923059 6.81952e+06 -2.36876e+06 2.99206e+06 802582 1.51139e+06 2.31647e+06 -7.71506e+06 -1.29995e+06 -5.01192e+06 
-8.14805e+06 -8.72392e+06 -4.7067e+06 -226856 8.88202e+06 -3.36404e+06 3.82112e+06 2.25496e+06 544355 2.12904e+06 -8.81046e+06 -1.54781e+06 -4.79777e+06 
3.68517e+06 4.03982e+06 2.21217e+06 637100 -4.67021e+06 1.46267e+06 -2.48344e+06 -266405 -862297 -1.34735e+06 4.87406e+06 793199 3.00703e+06 
-1.9074e+06 -2.13344e+06 -1.12583e+06 -256622 2.43905e+06 -757466 1.30051e+06 58515.2 512010 751862 -2.59327e+06 -433692 -1.67304e+06 
