1.64976e+08 -2.77316e+08 -2.39982e+07 6.87104e+07 -1.24853e+08 
-6.8217e+07 1.41471e+08 -1.51879e+08 -1.40395e+08 1.70334e+08 
3.79504e+07 -4.97968e+07 -9.47192e+07 -4.5957e+07 3.60458e+07 
