-75.4064 -183.536 -169.96 -39.4727 -262.227 -362.055 -306.312 -148.439 -52.0139 -101.477 -3.37217 -48.571 -24.3752 -78.7794 -223.631 -60.955 -43.7705 -155.138 -44.6481 -75.6817 45.7236 34.4999 3.44087 29.3214 25.3403 55.5449 -146.584 -146.38 -52.6344 -121.66 -119.635 -137.4 -167.884 -134.109 -270.189 -155.103 -117.203 -99.2804 -110.281 -138.428 -86.6126 -168.722 -166.538 -60.3494 -191.506 -57.0389 -5.12101 -96.9727 -48.6959 -117.266 -104.697 -183.358 -162.12 -92.0048 -152.565 -162.211 -212.56 -171.774 -156.933 -261.084 -213.077 -65.1129 -201.271 -97.0353 -153.634 -51.6287 -99.7848 -277.734 -162.919 -66.1107 -168.972 -222.306 -144.447 -116.163 -274.577 -186.746 -171.443 -121.852 -142.758 -253.509 -152.949 -250.89 -290.732 -271.714 -256.277 -191.241 -211.795 -243.718 -97.6794 -169.243 -177.102 -141.388 -54.2092 -88.8459 -114.065 -56.3402 35.0677 -80.3532 -93.6115 -123.568 -94.4548 -146.956 -118.167 -17.4213 -155.35 -83.3327 -78.436 -251.284 -157.2 -120.438 -243.547 -197.415 -194.071 -141.496 -153.666 -130.056 -204.734 -231.88 -169.918 -166.359 -120.729 -93.5299 4.25038 -140.307 -195.803 -116.428 -198.646 -209.709 -158.645 -164.336 -108.503 -124.092 -159.484 -10.8117 -178.845 -167.892 -33.6046 -183.587 -62.33 -116.43 -162.908 -111.873 -226.74 -90.6103 -164.451 -29.7082 32.7165 -133.876 -34.5568 -110.376 -164.009 -60.4595 -47.3579 -25.1489 -130.949 -75.4376 -127.287 -110.168 -22.6581 -97.88 -88.203 31.0413 -183.933 22.2262 -12.679 27.4053 -161.982 -266.773 -237.833 -180.167 -216.545 -232.856 -101.917 -77.1265 -243.257 -79.3936 -81.3016 -175.566 -76.0688 -170.236 -186.077 -49.8134 -82.8072 -146.831 -240.947 -172.693 -158.642 -155.698 -90.579 -125.57 -83.6027 -189.276 -235.469 -181.976 -195.683 -224.274 -221.359 -259.227 -156.073 -267.119 -190.999 -109.414 -110.417 -49.8354 -59.3475 -12.3551 -44.3533 -274.504 -233.561 -167.028 -153.279 -142.686 -99.1212 71.1403 -46.5211 -122.726 -126.574 -130.142 -55.4033 -214.268 -146.394 -87.6127 -165.081 -126.645 -189.201 -113.058 -20.663 -86.1978 -15.3346 -12.3189 2.97878 3.09577 -51.9484 -17.8531 -176.985 1.1371 -67.9146 -130.831 -41.153 -112.853 -57.2996 -32.3057 -163.131 -9.88475 -33.3093 -209.895 -205.921 -127.163 -59.1078 -69.1112 
503.68 756.356 702.029 584.62 1146.8 1254.52 938.671 473.074 255.234 311.675 119.78 245.174 260.234 455.587 670.154 271.959 277.338 444.609 155.497 134.479 -140.477 -88.3065 -20.537 -48.1109 11.382 105.681 581.714 532.124 369.81 554.068 577.833 647.015 712.898 689.465 902.616 584.763 484.696 460.516 502.869 552.336 481.876 647.733 569.071 367.247 567.181 230.24 186.384 403.163 354.96 533.008 553.169 717.016 630.969 527.578 699.979 753.209 847.737 756.85 769.087 939.259 721.075 442.971 697.123 472.78 565.197 403.022 622.223 942 624.959 487.725 762.303 836.871 667.847 695.175 992.875 759.127 710.124 642.216 774.237 1000.81 845.053 1100.34 1159.97 1076.83 982.058 826.351 855.163 824.008 516.426 669.837 625.051 475.099 286.405 362.507 365.508 195.112 83.5587 388.517 438.92 498.637 452.215 542.732 434.956 294.227 597.563 466.743 573.048 918.583 692.995 684.432 931.503 799.335 750.723 639.352 677.751 675.637 847.858 841.098 660.316 596.437 459.346 378.083 280.836 669.214 763.687 634.546 820.492 794.064 657.016 625.067 500.973 540.119 555.436 317.808 685.939 586.774 359.881 647.344 411.535 576.89 663.78 581.446 743.108 417.895 484.044 156.381 125.833 479.393 300.537 487.034 528.765 277.609 256.31 280.467 501.636 388.142 472.664 375.157 209.966 364.054 284.526 112.18 485.839 47.0503 192.066 293.372 825.405 1029.91 909.293 778.993 826.105 760.732 449.608 471.048 744.367 366.742 426.56 594.474 418.207 622.895 574.11 307.264 464.036 668.786 824.618 629.863 578.476 531.77 407.602 506.733 510.877 793.146 868.863 763.191 819.454 886.932 878.483 901.871 697.494 862.34 592.639 378.586 345.772 222.541 266.575 257.66 506.871 1005.38 838.186 653.218 577.248 482.176 301.791 34.5156 408.596 608.294 623.39 617.959 551.255 883.084 708.994 622.362 775.377 693.554 762.459 529.006 340.484 437.488 257.775 257.884 257.955 327.03 470.624 464.749 718.397 351.858 561.626 673.194 493.652 591.824 434.966 455.629 713.775 420.902 549.682 872.426 770.654 585.534 475.062 522.001 
221.874 268.115 254.947 303.049 420.263 390.134 260.425 138.704 98.3131 88.6913 66.5718 99.0037 130.697 188.839 181.932 105.168 119.445 112.934 46.3383 7.83302 -39.8133 -20.4837 -7.82603 0.0285037 35.352 113.385 201.685 174.913 166.355 209.624 225.846 248.362 261.709 274.639 273.686 196.627 173.437 175.733 189.022 195.291 199.109 217.781 177.929 154.653 152.189 83.1748 103.705 146.382 159.942 203.086 224.955 244.222 218.648 220.424 266.198 288.259 296.413 282.79 300.665 300.03 225.851 195.394 218.766 183.544 188.248 190.351 266.54 290.326 216.064 223.836 284.909 282.152 256.257 295.134 322.883 268.166 254.733 263.165 315.583 347.816 350.332 407.621 405.876 373.055 333.516 303.266 296.721 254.552 210.394 231.842 198.693 146.161 115.598 127.945 104.61 63.7957 81.1767 150.58 167.812 176.73 175.422 178.756 145.148 154.573 204.688 198.924 258.551 301.299 258.143 285.253 316.196 281.274 257.326 241.894 253.763 274.084 301.564 274.926 224.513 191.92 154.3 134.706 168.314 258.622 264.371 260.468 292.155 268.782 234.351 212.037 191.202 197.185 177.571 173.159 230.952 188.923 175.636 208.839 182.573 227.308 235.468 231.581 221.995 156.504 128.651 67.9165 103.54 155.945 141.775 179.919 156.18 104.771 107.845 138.022 169.388 154.45 154.971 116.909 101.231 118.979 87.6721 90.1509 113.546 48.1928 105.806 196.998 327.768 349.366 308.423 283.404 276.238 223.74 167.022 197.691 205.258 138.898 168.917 183.614 171.156 199.342 161.176 131.654 192.996 247.634 251.667 204.83 186.236 161.519 150.587 178.05 216.91 282.718 284.836 273.188 292.294 304.235 301.082 281.903 254.736 247.684 164.916 114.703 96.6276 80.8299 97.9199 139.888 249.977 327.544 270.556 221.682 191.532 145.192 86.2035 88.4615 194.607 240.021 244.206 242.351 270.308 318.696 281.236 283.77 304.002 290.178 275.507 211.973 187.136 184.33 146.311 150.814 169.41 209.392 245.087 267.996 274.941 230.616 289.884 298.134 271.067 264.828 236.125 271.042 304.543 271.749 324.776 356.633 312.327 276.396 271.761 291.276 
54.3683 30.3079 39.0487 99.4556 58.661 9.09877 -16.3722 -0.791556 15.1046 -2.38123 23.9596 20.986 41.8779 37.5178 -13.1784 18.5416 25.3104 -14.1719 -1.0967 -23.8215 2.57694 4.05882 0.412419 11.2236 27.9075 62.0582 18.8014 13.7576 43.5199 33.8008 41.5974 41.3531 39.0819 49.1789 1.5174 15.6226 22.4505 28.5672 30.2946 23.3347 40.9198 15.7948 9.26759 32.8596 -13.5532 12.6319 36.8197 20.5233 40.6923 34.4843 44.8468 23.1663 23.4669 49.2893 44.8097 47.4568 33.2954 43.6224 53.3732 12.7884 10.6053 45.6392 8.86647 30.6754 15.2576 54.726 59.2882 6.34201 23.538 59.2946 43.3676 23.1983 45.601 63.7974 20.5195 32.2635 33.9368 55.9132 64.4472 40.2299 74.6952 59.5256 44.036 38.8745 30.2546 42.5889 30.4656 6.94853 42.6992 23.5348 7.83645 3.8845 23.9129 14.5853 -3.24266 5.53487 42.6257 26.9431 28.5287 21.3425 31.4399 12.3046 15.0522 50.6185 20.0353 48.2463 65.4063 21.3104 40.6031 59.4773 29.6302 32.3658 27.072 39.819 40.2063 54.6366 36.1459 16.9185 19.4366 11.1304 10.9718 20.5333 65.8072 42.7723 29.5169 54.4237 35.7879 24.1342 28.8925 19.0272 31.5963 25.7474 11.5022 60.7459 19.7325 14.2575 50.2567 13.2553 48.0112 41.2139 31.2201 43.3611 2.20497 22.64 -11.3275 19.5305 48.977 11.8998 41.521 24.365 -1.14834 17.6662 26.3461 40.7756 17.9252 30.3193 11.8873 5.87665 29.9127 5.45328 4.53513 38.6457 -21.5676 27.7564 39.3883 83.6989 60.6214 32.0555 29.1111 37.9431 20.0617 -3.22383 26.8849 39.4992 -12.865 21.1631 27.2623 2.71743 32.4998 5.99274 -9.44476 29.6054 38.5956 32.4048 0.933267 7.56447 4.51165 -0.614177 17.843 17.8235 45.0356 29.6531 14.8069 30.5337 29.924 26.2496 23.4688 6.22147 28.6428 -13.7227 -13.1089 -2.50926 -9.37094 7.15208 11.7741 48.3864 71.1924 15.7327 13.077 17.89 11.1665 -3.33708 -0.282703 60.747 56.6107 46.7711 46.8454 49.6972 84.4744 47.1159 60.8336 80.9119 63.5509 70.553 43.1985 52.3724 74.308 52.345 65.2348 70.1844 87.3695 101.329 100.09 113.084 64.4885 116.615 112.145 96.6169 116.475 90.5379 106.113 127.49 97.6756 143.295 149.122 101.699 91.6305 111.468 135.896 137.037 
-546.451 -767.329 -714.764 -669.446 -1173.65 -1227.39 -893.284 -454.777 -264.469 -296.176 -141.667 -257.945 -293.925 -484.907 -634.308 -280.228 -298.818 -413.948 -150.565 -104.203 134.219 80.8795 21.7146 34.1003 -35.5304 -168.317 -585.058 -525.762 -402.424 -572.016 -600.669 -669.749 -727.541 -724.981 -875.816 -583.653 -491.93 -476.323 -519.743 -557.992 -510.021 -647.1 -557.142 -394.607 -536.348 -234.139 -218.187 -410.07 -388.776 -549.304 -583.974 -718.942 -633.095 -562.914 -722.992 -780.4 -855.617 -777.456 -802.739 -924.601 -704.717 -481.108 -683.722 -493.076 -561.385 -445.602 -668.823 -919.696 -627.891 -535.936 -785.857 -834.137 -691.466 -743.586 -981.559 -769.483 -721.043 -678.807 -819.463 -1006.73 -898.313 -1128.72 -1170.66 -1083.67 -983.445 -845.038 -862.044 -804.254 -545.314 -673.87 -614.856 -461.569 -302.501 -365.391 -351.437 -191.457 -126.78 -403.143 -456.112 -504.809 -472.44 -538.68 -431.133 -340.203 -598.105 -497.89 -626.958 -910.865 -710.174 -728.087 -932.21 -809.021 -754.551 -659.849 -694.915 -712.589 -860.136 -833.604 -660.509 -588.023 -459.588 -383.065 -340.981 -694.539 -768.071 -673.132 -832.941 -793.757 -665.959 -624.371 -517.494 -551.47 -544.691 -371.36 -686.884 -575.36 -402.746 -635.724 -446.974 -600.894 -671.938 -610.309 -717.981 -432.15 -455.111 -164.823 -174.905 -473.339 -331.601 -499.903 -509.987 -284.195 -271.537 -315.744 -500.173 -405.538 -468.422 -366.871 -234.712 -360.487 -274.966 -154.984 -443.203 -72.8641 -223.825 -373.203 -865.143 -1032.92 -910.01 -796.505 -825.031 -733.49 -461.128 -505.425 -708.184 -378.22 -447.908 -579.393 -443.777 -616.866 -546.623 -331.759 -493.84 -689.837 -804.124 -623.833 -572.733 -517.726 -419.991 -513.937 -548.706 -805.925 -862.894 -776.043 -833.79 -891.449 -885.423 -883.603 -714.505 -829.438 -564.619 -370.033 -330.882 -227.708 -274.14 -299.659 -571.106 -996.953 -828.514 -654.273 -572.956 -467.556 -286.405 -96.1975 -452.054 -635.598 -649.216 -640.863 -618.677 -897.404 -737.817 -677.692 -805.394 -735.575 -772.796 -550.229 -392.405 -459.894 -300.704 -303.003 -319.395 -400.49 -533.219 -548.954 -735.971 -436.647 -637.417 -723.036 -571.144 -638.037 -500.47 -547.609 -757.457 -515.788 -657.267 -919.512 -812.537 -646.678 -558.952 -611.081 
-574.9 -798.578 -747.075 -710.931 -1222.95 -1270.81 -921.981 -471.666 -275.814 -307.93 -152.062 -271.96 -311.367 -507.126 -654.604 -294.921 -313.675 -426.941 -155.968 -103.61 136.743 81.803 21.3839 33.5726 -42.4141 -184.319 -609.107 -547.35 -424.483 -597.465 -629.503 -701.21 -761.146 -757.372 -906.342 -605.85 -513.923 -499.174 -542.153 -582.618 -536.331 -671.173 -578.159 -411.767 -552.629 -245.668 -232.259 -428.888 -410.076 -576.676 -613.137 -746.741 -660.242 -589.285 -754.342 -814.939 -891.413 -813.238 -837.278 -958.912 -732.362 -505.313 -709.984 -514.057 -584.85 -470.842 -701.422 -952.582 -654.275 -565.681 -819.79 -868.094 -724.708 -779.424 -1019.24 -801.109 -752.676 -711.582 -857.397 -1049.32 -940.252 -1177.98 -1218.07 -1128.44 -1023.2 -882.097 -895.594 -834.366 -571.044 -701.03 -638.171 -479.481 -316.08 -380.27 -362.336 -200.92 -140.311 -422.34 -476.656 -525.995 -494.053 -559.004 -451.394 -359.243 -623.585 -525.283 -659.106 -947.282 -743.023 -761.618 -969.643 -842.119 -785.632 -689.271 -726.995 -745.565 -895.593 -864.661 -686.745 -611.848 -477.158 -399.945 -363.044 -726.458 -801.578 -705.318 -867.703 -826.356 -694.236 -650.9 -542.935 -575.114 -568.306 -395.284 -714.288 -600.36 -424.585 -662.144 -472.19 -630.617 -702.969 -639.538 -744.148 -450.1 -470.783 -178.229 -191.137 -492.602 -353.141 -520.852 -528.421 -300.096 -288.23 -335.842 -523.503 -426.833 -488.019 -381.121 -248.188 -374.766 -287.642 -167.648 -457.799 -82.6887 -240.43 -401.793 -904.784 -1072.68 -947.954 -830.126 -856.771 -759.153 -482.362 -526.608 -729.848 -396.535 -466.925 -601.721 -463.111 -636.79 -563.71 -347.084 -517.242 -717.782 -830.684 -645.117 -591.921 -535.668 -436.204 -532.781 -573.085 -836.92 -894.288 -807.275 -866.012 -924.327 -916.769 -914.939 -743.502 -855.019 -580.97 -381.803 -340.016 -236.155 -286.665 -320.354 -604.092 -1033.2 -860.729 -681.161 -597.648 -486.072 -300.664 -112.093 -480.286 -669.376 -684.314 -677.264 -655.068 -940.482 -780.598 -722.014 -849.033 -776.382 -809.418 -583.504 -425.083 -490.955 -325.969 -328.27 -346.883 -433.292 -571.433 -586.856 -773.023 -465.299 -667.535 -758.746 -607.734 -668.493 -518.083 -561.101 -780.204 -548.763 -687.584 -933.864 -807.764 -645.183 -572.31 -619.016 
-111.538 -119.712 -102.906 -159.466 -195.046 -162.335 -97.3466 -49.5509 -49.0132 -28.0698 -35.0523 -44.6775 -64.361 -99.4503 -62.5447 -43.7444 -64.9242 -36.1897 -21.5883 10.5934 15.9662 6.15937 6.65995 -2.11872 -13.7091 -73.7357 -88.4959 -68.4763 -83.3174 -93.8642 -101.579 -114.698 -111.185 -134.741 -108.357 -82.993 -76.0424 -78.6078 -89.3023 -80.5214 -95.9281 -97.4929 -67.0581 -83.0613 -54.3077 -31.9731 -57.7482 -60.0517 -79.3301 -89.8248 -107.657 -105.719 -89.613 -106.824 -119.83 -133.51 -128.97 -123.057 -141.718 -127.531 -82.3555 -102.487 -85.2129 -87.6919 -76.0681 -91.3225 -137.715 -117.533 -86.5996 -110.402 -131.642 -118.225 -110.682 -148.453 -132.067 -117.682 -109.641 -119.487 -154.827 -144.666 -167.867 -184.989 -176.434 -163.745 -141.828 -134.731 -135.771 -97.8961 -101.004 -102.509 -83.863 -54.8111 -55.3762 -57.8953 -41.2558 -20.2997 -51.2278 -68.6291 -78.7418 -76.347 -82.5726 -76.8438 -54.7362 -85.4121 -84.7785 -89.4419 -133.309 -123.485 -110.374 -139.197 -133.942 -123.627 -109.13 -109.354 -109.85 -128.947 -136.79 -113.442 -98.653 -78.6831 -67.5528 -51.4782 -92.0852 -121.161 -109.248 -124.445 -131.168 -111.608 -102.424 -87.8732 -85.093 -92.0334 -63.9889 -93.9051 -100.775 -68.2818 -94.6836 -80.164 -86.3882 -105.553 -97.1651 -114.387 -80.2252 -74.4396 -43.0479 -22.1763 -64.8598 -57.5317 -70.1999 -84.8093 -56.6789 -44.6738 -46.2914 -72.5308 -67.9261 -73.3663 -66.214 -42.5797 -52.2396 -51.7655 -24.2858 -62.8028 -27.1807 -29.3992 -45.6366 -110.987 -156.088 -151.66 -131.251 -128.858 -123.878 -87.5768 -72.6356 -106.658 -75.4851 -63.9101 -87.0132 -72.2328 -87.4781 -92.2365 -59.3978 -66.7849 -95.7351 -121.472 -106.929 -90.4996 -84.7345 -67.6692 -75.1997 -78.7713 -112.036 -132.651 -123.529 -125.642 -136.264 -137.321 -141.903 -114.796 -125.095 -101.907 -64.775 -53.6779 -37.1096 -38.9326 -41.7654 -68.9978 -135.931 -139.485 -110.543 -94.5955 -79.4756 -58.326 -19.9537 -52.7752 -92.3384 -102.46 -105.03 -95.1211 -132.794 -131.305 -111.85 -127.73 -123.366 -129.066 -107.3 -74.2309 -79.8224 -63.3502 -56.7748 -58.2907 -67.2316 -91.1373 -92.569 -124.219 -92.4915 -103.192 -128.389 -113.147 -114.733 -101.355 -96.3338 -132.882 -113.991 -110.898 -149.686 -152.871 -132.423 -117.152 -111.734 -131.39 
-380.141 -458.904 -450.107 -514.754 -718.241 -668.681 -452.694 -246.088 -166.307 -158.618 -113.547 -174.046 -226.348 -315.517 -318.119 -182.789 -198.214 -201.561 -76.2831 -19.6746 65.2279 35.1897 10.8675 0.37616 -66.6866 -187.228 -343.589 -305.895 -284.439 -362.531 -389.864 -425.838 -454.716 -462.703 -473.113 -337.791 -299.962 -303.682 -325.34 -338.657 -337.869 -371.439 -315.511 -258.813 -267.662 -150.563 -173.908 -256.243 -275.634 -351.075 -382.472 -419.687 -379.536 -378.549 -458.478 -491.279 -512.088 -489.382 -511.683 -515.595 -397.191 -328.977 -383.455 -312.952 -328.932 -329.603 -449.228 -501.692 -376.91 -383.884 -488.955 -485.901 -447.078 -497.277 -560.414 -462.986 -441.861 -455.308 -538.225 -606.306 -600.638 -698.95 -698.581 -641.039 -576.169 -522.012 -507.439 -446.167 -358.021 -395.304 -340.72 -255.902 -199.059 -216.784 -180.368 -116.094 -137.411 -260.803 -288.457 -306.733 -300.086 -306.485 -259.178 -260.414 -355.117 -347.058 -438.291 -522.186 -450.346 -483.21 -545.753 -482.987 -446.287 -415.85 -439.142 -467.596 -516.601 -474.554 -385.468 -331.943 -264.503 -240.645 -285.579 -440.914 -461.924 -447.638 -501.625 -464.63 -403.285 -369.073 -331.383 -335.616 -317.217 -294.847 -397.508 -335.904 -294.902 -367.003 -318.62 -390.328 -415.252 -393.277 -391.181 -267.464 -228.92 -125.582 -172.081 -275.368 -245.608 -306.389 -275.742 -182.193 -192.247 -236.099 -298.905 -267.077 -269.534 -209.098 -173.924 -203.358 -162.404 -141.198 -207.073 -84.2767 -189.944 -336.323 -558.432 -601.381 -533.572 -486.457 -470.818 -387.552 -292.427 -328.351 -358.609 -239.571 -280.402 -316.448 -286.283 -335.107 -278.397 -223.367 -326.564 -417.196 -429.945 -345.816 -310.715 -275.544 -249.685 -303.137 -361.37 -474.12 -487.516 -462.472 -493.119 -517.885 -506.755 -484.558 -426.758 -422.237 -280.932 -192.052 -164.191 -134.362 -171.026 -243.007 -416.218 -561.07 -467.792 -383.896 -331.881 -250.56 -162.43 -153.874 -339.371 -425.366 -431.336 -437.4 -468.918 -562.993 -503.557 -503.014 -544.173 -511.236 -490.124 -390.472 -339.451 -341.305 -272.818 -280.818 -315.34 -381.329 -453.527 -475.526 -502.833 -411.613 -507.241 -539.38 -489.595 -480.143 -416.204 -457.979 -538.961 -493.56 -565.063 -602.692 -514.534 -467.421 -477.915 -492.927 
194.396 373.149 354.692 167.407 545.893 686.941 555.553 275.933 112.876 187.563 28.1213 109.782 85.6341 182.764 406.89 131.005 105.532 277.788 82.5985 118.366 -81.5297 -58.9376 -7.06143 -43.043 -21.7744 -45.2525 293.651 287.826 139.872 260.709 264.696 297.29 349.79 298.341 507.336 305.144 239.656 215.139 233.351 280.427 201.985 331.94 319.262 143.355 343.687 118.38 43.0055 202.032 132.685 252.128 238.175 364.721 325.253 217.918 328.302 346.592 427.781 363.571 343.935 502.523 406.35 164.65 385.558 210.266 300.683 148.132 241.399 523.329 325.903 179.508 355.778 436.166 315.832 278.454 531.853 377.911 352.2 282.336 328.496 512.052 356.148 524.338 583.686 545.628 508.538 398.521 425.321 462.924 220.997 339.42 337.895 267.442 123.86 178.246 210.856 111.194 -24.5217 177.724 200.54 250.546 205.02 284.511 235.591 79.8615 311.205 200.834 208.922 490.068 335.552 283.387 481.338 399.095 387.309 300.583 324.793 294.228 416.368 449.119 336.898 320.827 236.643 194.478 53.5159 303.763 392.703 270.083 406.118 415.251 324.829 325.426 236.1 255.164 311.254 78.8019 353.056 325.865 114.033 355.83 162.269 257.275 336.899 250.046 427.452 192.547 296.66 73.2133 -15.9955 263.789 105.356 228.811 306.074 131.374 112.532 86.8164 262.801 169.932 248.066 211.776 70.9484 190.385 170.51 -19.7167 321.625 -16.7144 59.7388 28.4812 362.548 528.855 470.427 374.744 422.28 432.694 215.448 181.71 442.145 169.499 178.108 329.726 170.846 322.566 338.083 119.054 191.47 306.063 452.503 329.462 301.364 291.77 184.813 251.4 200.31 381.19 453.137 366.738 395.118 445.109 435.833 491.597 319.54 487.369 342.503 198.989 199.098 100.732 124.874 69.8498 148.766 528.168 448.291 331.417 298.869 263.506 185.606 -73.5028 143.961 276.302 282.34 292.545 185.818 444.147 333.642 242.917 368.734 303.012 392.845 263.136 109.988 212.705 90.9715 89.8856 75.0794 87.9507 190.659 137.232 387.691 101.71 225.677 330.209 184.237 291.593 195.874 166.28 384.467 145.17 192.199 468.542 446.43 318.888 218.429 236.087 
-71.7329 -60.9801 -60.4512 -115.724 -105.62 -64.8242 -27.004 -18.4282 -27.8376 -10.9003 -26.4871 -28.1174 -46.6936 -58.0318 -16.134 -27.9464 -38.5178 -5.91117 -6.61369 17.2961 3.21948 -0.0220322 2.09344 -6.56379 -21.5429 -62.7841 -45.0349 -32.9995 -56.2275 -53.6974 -62.1315 -67.1558 -63.2479 -78.7845 -41.8612 -40.6066 -41.2643 -45.5245 -48.9364 -43.3707 -60.0393 -46.048 -29.2633 -48.2203 -11.7493 -20.4481 -42.452 -35.6525 -53.2467 -52.1321 -64.8315 -51.9991 -47.8336 -66.7442 -70.0836 -76.1478 -67.3714 -72.0155 -82.4476 -55.8846 -36.6249 -64.8037 -38.4886 -50.3196 -38.1555 -64.766 -83.8372 -46.1178 -46.8916 -76.1479 -74.0922 -57.04 -66.9094 -90.1914 -60.6476 -62.1491 -60.5364 -77.1027 -93.8608 -76.7326 -104.754 -103.003 -89.9722 -81.5482 -70.7323 -74.5154 -66.6269 -41.4253 -60.6599 -50.9488 -35.18 -21.9008 -33.6405 -28.9329 -13.4278 -11.3204 -43.7604 -40.7572 -44.7985 -39.8716 -47.9704 -35.1542 -28.4458 -58.9096 -43.9141 -61.2745 -87.0706 -58.6856 -64.7198 -85.328 -66.4532 -63.5255 -54.7379 -62.0143 -64.2161 -79.1819 -70.536 -51.5068 -48.6313 -36.536 -31.8561 -32.02 -70.5711 -68.9679 -57.2906 -76.9039 -68.489 -55.1076 -55.7151 -44.1234 -50.3279 -49.8249 -31.8545 -68.5463 -48.2655 -33.1335 -64.1453 -37.5338 -60.007 -62.698 -55.8052 -67.1308 -33.0679 -42.4345 -10.576 -20.9587 -51.606 -29.9279 -50.6902 -44.812 -21.5192 -27.0357 -33.8839 -50.9506 -36.6489 -44.9243 -31.6023 -20.6569 -35.5355 -23.6674 -13.7142 -45.7297 0.787621 -26.5405 -40.2119 -89.8842 -92.7951 -73.3167 -65.4989 -69.7902 -56.7294 -29.9263 -42.1725 -61.9922 -19.5318 -37.2094 -46.9255 -28.7277 -49.7394 -36.1847 -16.1142 -41.4229 -57.4451 -63.5315 -39.2321 -38.2635 -32.4548 -25.1729 -37.0127 -39.4631 -66.1397 -66.3115 -54.4336 -62.6095 -68.4984 -65.5547 -64.2485 -46.6602 -62.574 -29.8557 -16.0356 -18.7866 -10.0746 -19.2754 -24.6175 -54.2473 -90.4396 -61.1805 -49.3353 -46.4087 -37.9787 -22.7751 -8.5756 -55.8879 -67.4314 -66.5473 -69.1979 -67.3396 -97.0618 -75.7993 -78.4874 -95.572 -83.0848 -88.2257 -65.4438 -58.5159 -74.272 -54.1854 -58.6283 -60.302 -72.2287 -88.8681 -90.2865 -108.503 -67.0553 -96.8709 -101.123 -88.5499 -103.3 -79.7773 -80.2883 -99.5262 -80.6217 -111.533 -125.295 -86.9914 -65.4805 -74.1959 -94.7336 -97.1523 
