49.034 47.6228 -63.2461 -25.7245 13.5918 32.2285 88.9034 -13.4618 -5.50568 -14.7195 62.6808 -69.0452 -31.4133 19.8181 44.6188 -33.5013 49.9992 
-222.105 -221.851 294.365 120.637 -62.3055 -146.416 -404.112 63.9699 21.2915 67.2167 -283.421 316.477 148.124 -94.0987 -199.637 156.203 -234.313 
-769.47 -762.5 1012.58 418.087 -212.978 -505.618 -1393.8 222.997 72.9746 229.119 -979.461 1088.01 507.313 -326.705 -689.534 540.671 -804.416 
799.623 792.84 -1054.7 -435.329 221.212 527.129 1452.23 -232.284 -75.8679 -239.375 1019.02 -1133.07 -528.45 338.626 719.6 -563.39 838.176 
158.603 156.581 -209.07 -87.0972 44.2061 104.884 287.472 -45.076 -15.4964 -47.7437 202.316 -224.214 -105.168 67.8927 142.769 -112.934 166.855 
610.261 606.505 -804.527 -333.557 168.833 402.227 1107.51 -177.911 -57.7531 -182.621 777.287 -863.988 -404.096 259.523 547.575 -430.24 640.7 
-128.897 -126.949 170.094 70.723 -34.8645 -85.2938 -232.975 37.9428 12.4138 38.4673 -163.12 182.46 84.4684 -54.1125 -116.331 90.09 -134.377 
-51.6315 -51.2609 67.5692 27.1659 -15.1066 -33.4967 -92.036 15.2248 5.2226 15.5988 -64.9144 71.511 33.2106 -21.776 -45.9043 36.1406 -53.4432 
-268.856 -266.515 355.413 147.607 -74.311 -177.535 -487.788 77.4395 25.6694 80.2256 -343.58 381.199 177.826 -114.926 -242.755 190.463 -281.959 
255.983 254.479 -338.83 -139.088 70.4782 168.667 466.273 -74.6676 -25.1291 -76.206 327.184 -362.674 -170.538 108.832 230.808 -181.385 269.747 
625.368 620.396 -825.466 -340.234 173.033 411.053 1134.32 -181.539 -59.4738 -187.542 796.343 -885.824 -413.352 264.923 562.82 -441.003 656.754 
1012.28 1003.06 -1333.08 -551.34 280.084 664.813 1834.67 -293.512 -95.5869 -302.586 1289.18 -1432.08 -669.463 428.456 908.846 -712.026 1059.85 
219.145 218.531 -289.997 -119.929 60.4222 143.779 398.128 -64.2538 -20.8703 -66.2068 280.578 -311.762 -146.441 92.8042 198.5 -155.467 230.567 
