-15687.8 -32236.8 -24686.7 7890.71 39399.2 19714.5 28258.2 -20323.2 -16975.7 -34612 -13026.6 -34274.4 34378 -12088 13969.8 -37130.9 -18161.4 13036 30834.3 27978.8 10670.6 31791.1 40738.5 38268.6 1018.11 -11056.5 -11028.4 -28408.7 -16161.2 2871.54 -26931.4 -40180.8 -13759.2 25293.9 -14262 -37367.5 -30984.4 -38302.8 -9407.11 3154.85 -21073.4 7458.85 14170.9 -21303.6 -33405.7 18650.4 -32455.4 11786.5 -25698.4 20750.5 -23169 32430.5 -11041.5 24047.1 7013.39 -10308.7 29065.5 29897.5 -14754.8 -15253.1 8371.48 9566.23 31693.8 -4091.71 -29758.2 15287.6 -37137.6 -36112.7 16933.4 -31173.3 20327.5 -22829.9 -17501.7 10518.8 -27876.7 25507.8 29008.3 -32060.4 -30690 28453.3 6587.51 22158.7 -25581.1 -15003.1 30751.6 -6900.12 -34564.5 -36202.1 -6283.19 9257.99 -13315.7 -13628.2 31021.5 16790.9 9006.23 -32296.9 -22831.8 -31843.1 -22791.7 11558.1 -28407 
-53046.9 -5850.95 -13470.5 -6765.17 16265.1 9125.23 23222.8 -8622.73 -14922.1 -21198.2 -15817.7 -15651.6 14132.1 -16579 28083.4 -12135.7 -44406.1 41683.5 -1200.45 -1120.38 15665.5 6703.82 13370.2 13045.2 20006 -6602.66 -21723.2 -7905.41 -45101.7 29370.7 -124.192 -16193.5 -35697.1 30479.6 -24445.8 -14852.4 -6351.99 -24509.8 -22779.9 30246.8 -15625.5 20901.9 39405.6 -42561.1 -8834.15 8227.79 -6753.21 -1608.47 -14102.1 39806.7 -15567.2 6982.27 -50714 16333.1 -15088.6 -46977.2 -331.332 5502.19 -38975.7 -33072.8 32823.7 41977 4959.67 14720 -19412.7 32354.1 -11382.5 -8921.58 41638 -6310.75 38873.8 -16669.3 1952.98 39847.9 -16640.1 6531.86 486.274 -7993.43 -8612.67 3943.18 14829.1 18004.5 4264.82 -29672 12578.2 -9874.47 -7013.59 -11658.7 -30959.2 809.756 -44637.8 -13023.4 6579.26 48572.6 -6627.91 -7843.92 -13929.2 -12417.3 -5813.02 38166.9 -3759.08 
15261.2 -12118.2 -4890.1 9848.19 7769.16 3786.41 2586.13 -6693.19 -756.63 -1354.92 3118.1 -5853.75 6209.98 705.678 -9356.39 -11147.6 13962.5 -13225.7 13557.8 5127.96 -5174.08 12068 7874.57 7408.81 -10895.5 -668.192 8848.94 -7367.08 15119.4 -10458.3 -14169.9 -6126.82 11881 -8636.5 6549.04 -11795.5 -9311.18 -2389.14 7151.43 -10193.1 -1674.13 -9586.36 -12528.5 12298 -11404.9 339.332 -9769.45 4345.29 -3792.03 -11146.9 -5913.27 11605.5 12207.3 2703.96 8946.82 13072.8 14034.6 9565.39 13979.4 12617.8 -11395.5 -12856.9 8034.06 -10137.3 -2224.85 -14641.2 -10557.7 -8504.19 -14277.4 -11109.1 -12012 2786.41 -10369.2 -12475.7 -2625.44 10865.7 13321 -11580.5 -11593.9 10977.8 -6696.99 815.631 -14664.4 11837.5 8214.36 695.988 -12215.7 -12012.3 12611.1 8187.34 14216.4 4440.08 13234.7 -14166.3 7274.46 -11535.7 -1921.29 -5569.78 -5672.41 -11889.6 -13888.1 
-54229.1 10527.7 7204.33 -7421.71 -6194.05 -6297.02 -2275.15 1016.14 -8674.08 -2974.63 1137.21 6117.11 -789.591 -11075.8 23345.1 8241.82 -44395.8 43896.6 -17615.2 -19793 10523.7 -10193.1 -7051.35 -6012.73 16250 -1544.52 -8640.94 9085.38 -47938.8 33239.7 12714.3 4958.24 -31459.3 17165.1 -11089.5 7405.35 10214 -637.834 -25536.7 38224.2 -8364.26 20532 42037 -41870.8 8241.37 5751.77 9621.89 -14572.9 5158.21 38676 2532.74 -9559.32 -52430.5 6019.03 -27563.5 -51628 -14318.7 -17941.2 -34397.1 -25927 31727.9 48803.1 -19560 16006 -5292.35 24699.6 7374.52 14956.5 41004.4 10877.4 37457.6 -1617.68 12148.9 47095.4 6897.06 -8003.02 -13493.2 8989.56 9547.15 -8953.04 16255.1 7216.01 13212.3 -25193.6 -1014.48 -9048.22 14671.7 7732.45 -35741.8 -5860.4 -45281.3 -9937.49 -9241.52 45221.7 -4210.37 8612.45 -6771.09 7379.57 6630.56 40301.9 11039.6 
-11372 2925.95 -8015.4 -7643.14 -1957.49 -1609.41 8888.08 5988.61 3388.41 3135.17 -1853.12 -1522.91 -1762.37 4596.66 3994.18 3750.98 -8445.87 9020.15 -4563.98 3658.25 6641.89 -3446.9 -2481.56 -322.645 3924.41 -1227.05 -3635.08 -2456.31 -10238.7 6135.97 1825.92 1257.49 -7990.28 2155.18 -4897.64 3878.28 -490.982 2200.96 -4318.32 7339.29 2494.12 4444.93 8107.99 -6249.12 2388.85 7674.5 1833.11 2133.01 -8084.84 3176.09 -1828.12 -2855.3 -10493 -4832.38 -6133.87 -10744.4 -3011.01 -957.673 -8779.56 -6108.1 3416.95 9543.07 -6273.03 4675.63 -703.831 5284.84 2433.49 2999.56 9789.1 1753.68 1206.64 -3871.37 2928.75 10466.4 -8248.63 -2838.21 -2823.56 1651.37 1053.09 -199.424 57.9055 5606.87 2140.19 -5597.6 -3638.8 3642.99 3609.6 3799.77 -8782.51 -7171.18 -9701.68 -7324.31 -2679.63 8876.88 -4519.57 4997.84 5789.38 -2592.35 -2047.48 7619.84 2345.46 
-96055.4 49240.3 30403 -24816.9 -33171.8 -10263.2 -10095.2 16022.5 -6108.53 10643.5 -46.6913 29422.2 -22467 -4242.39 36217.6 40651.9 -72601.4 68112.7 -68424.7 -59249.7 20198.7 -49919.7 -36952.6 -38509.1 38050 10804.6 -9589.78 43604.9 -79442.9 68055.2 63427.6 31224.7 -58866.4 21942.3 -12742.2 39663.4 49704.2 18836 -41821.6 68008.5 -259.233 28172.6 66471.7 -67052.4 43736.1 -2014.49 45312.7 -38459.3 22096.1 58775.9 19855.5 -45999.6 -100572 -3892.49 -65958.7 -95950.5 -64174.8 -57995.3 -48432.1 -34236.5 56248.6 79981.9 -51040.6 34737 2452.17 33862.7 40650.1 52655.4 72565.8 50620.1 57588.6 14831.7 44920.1 79703.7 21711.1 -36166.2 -59943.8 47349.3 50247.1 -50198.8 13468.1 2007.78 64723.7 -36621.4 -28633 -16292.7 57597.2 39836.6 -52352.2 -18399 -76178.6 -5327.82 -50275.8 79399 -13987.9 38466 906.764 30201.9 33179 73705.9 56577.2 
66535.8 -9244.46 8582.51 23893 247.14 -9012.94 -10626.2 -9142.28 595.194 13449.1 17302.8 6689.15 1336.66 17568.4 -37719.9 -9117.02 62022 -53045.8 8209.99 -7434.77 -13415.6 3717.41 1701.14 1766.91 -32305.3 8129.34 33959.3 4519.34 59376.2 -31250.3 -11013.5 479.924 45430.7 -24984.7 44086.2 -10015.1 -320.672 20368 29845.7 -43301.4 8196.42 -36959.5 -43654.4 47063.2 -12347.8 -5394.56 -2208.96 -4905.52 6133.76 -37528.5 3402.79 10284.6 58827.6 -2701.91 21032.5 58027.5 11077.2 1817.13 57257.2 57364.8 -38278.5 -52998.6 8235.4 -36607 2369.6 -57270.2 -11019 3287.61 -53012.9 -12066.7 -42891.6 27029.2 -12108 -49529.2 10405.7 12232.2 9234.23 -12945.4 -10519 9025.79 -31997.2 -11163.5 -13225.8 46544.8 800.668 14952.7 -6813.08 -12941 54030 17721 56338.4 20665.1 8277.87 -59107.3 26947.6 -11574.9 7168.65 6875.36 2774.32 -46793.4 -9963.39 
-72277.3 -18218.3 -13371.4 7777.93 19694.1 11133.8 17040.2 -21003.9 -24016.3 -29349.7 -12904.1 -16306.1 25960 -23922.2 41035.1 -22385 -68098 62379.1 10814.1 1572.66 17852.9 16674.2 19578.1 18389.5 9829.2 -16176.2 -18178.5 -10988.6 -67961.6 34911 -14895.9 -18570.3 -43226 41669.6 -22310 -22895.8 -13615.5 -28615.6 -40317.4 39753.8 -24787.7 28497.1 59867.6 -67244.8 -20377.5 21356.2 -14042.1 -9553.73 -15401.9 60147.8 -23772.5 19085.6 -63180.8 29619.1 -24255 -62852.2 14281.8 9038.22 -49218 -39429.8 39782.4 62607 526.63 9105.22 -29102.9 33493.9 -22242.2 -9159.18 58608.1 -17412.2 56805.4 -19973.7 -2495.16 62777.8 -13685.1 13056.2 14566.4 -20643.7 -19599 17008 19903.7 20062.2 -17682.8 -38936.8 23272 -14155 -12767.9 -23350.4 -44377.2 10488.5 -59677 -20983.6 19555.1 60999.6 10010.2 -20509.8 -27735.8 -15875.2 -14747.9 52916.2 -16790 
-88535.6 1669.67 -14720.3 6240.03 2615.65 12462.3 14636.8 -8526.12 -13779.4 -20035.7 -13472.9 -8592.66 6414.91 -15081.3 48571.7 2674.02 -87120.7 79622.5 -7092.79 -581.916 22647.6 1165.36 2058.7 2665.97 18935.6 -25085.3 -22591.3 -6364.37 -87975.5 47976.2 587.871 -2551.94 -58294 32208.9 -35823.1 4348.81 -2940.96 -19945.4 -46140.2 58989.6 -13009.4 34342 69597.5 -70288.4 3453.33 24335.3 -2356.78 -7021.39 -14791.5 54049.5 -15419.9 -3313.63 -78642.2 14133.3 -52643.2 -81700.5 -3697.73 -8074.19 -65002.4 -60774.7 44819.2 80494.5 -33236.9 21812.5 -12080.6 47536 2723.66 7896.36 75051.2 4408.03 58887.9 -23266.4 -1828.25 78333 -14942.7 -13384.7 -2242.68 2713.28 2668.53 2449.35 40786.2 17309.4 -2802.28 -49479.9 4859.5 -6417.42 9851.15 4916.35 -70200.6 6565.29 -74501.7 -29896.2 393.023 76298.4 -4425.75 3221.83 -14438.8 -12805 -6257.78 68621.6 350.899 
171007 7792.7 33956 5675.01 -16871.9 -24737.4 -37903.3 8050.72 19006.3 34742.3 24829.9 23282.3 -19565.8 6653.23 -80251.4 9010.99 148414 -132746 -2567.41 -10075 -48959.3 -10473.6 -14512.7 -15223.1 -34160.8 31934 39522.2 17770.4 153079 -82179.9 5667.44 17666.9 102044 -58568.9 60158.6 8791.8 14553.4 35229.7 74598.4 -89336.6 25136.5 -54411.6 -115665 124424 6294.5 -49248.2 11756 2397.43 35394.6 -95683 30116.6 -5548.06 155710 -18111.8 80580.2 154035 -4002.35 -8595.89 108591 99879.2 -76000.1 -135627 28998.4 -32078.3 39896.1 -77671.3 8594.61 7225.64 -131094 5492.01 -96675.9 41883.1 2155.64 -135511 36796.5 11606.4 -5358.76 6297.43 7676.76 -7451.74 -50152.9 -46931.6 3452.7 80201.1 -12358 5459.08 6621.94 6310.06 109537 -1162.2 133488 53899.3 -8197.66 -137850 11991.6 4677.57 10358.7 26424.7 19533.2 -120138 6059.57 
