-1.38765e+06 1.3901e+06 -1.30675e+06 -1.3643e+06 -1.40417e+06 -1.99815e+06 -1.36361e+06 -1.35004e+06 1.24899e+06 -1.92202e+06 -910716 1.31e+06 -1.39149e+06 -1.30118e+06 1.25442e+06 -1.23552e+06 -1.07995e+06 1.45848e+06 -1.49009e+06 -245192 1.40499e+06 -1.82355e+06 -1.39791e+06 -1.3964e+06 -1.39838e+06 -100051 1.40028e+06 1.31429e+06 1.31926e+06 1.57986e+06 1.94757e+06 -1.3104e+06 1.38835e+06 1.22824e+06 -327498 -1.81974e+06 1.28351e+06 66948.9 -1.39552e+06 -1.66266e+06 1.84225e+06 1.28211e+06 1.30665e+06 -345350 1.59718e+06 1.30018e+06 1.6332e+06 -1.29749e+06 127825 -1.92095e+06 1.31062e+06 -1.85113e+06 -1.70479e+06 1.34309e+06 1.90003e+06 -1.61004e+06 -1.84777e+06 1.39291e+06 -1.17143e+06 -1.74695e+06 -1.40311e+06 948878 1.84661e+06 -1.23208e+06 497809 -1.31211e+06 -1.30268e+06 -1.30429e+06 -1.30394e+06 1.42961e+06 -1.38551e+06 -1.35579e+06 1.54614e+06 1.5755e+06 -1.65112e+06 1.98352e+06 1.30001e+06 -854665 -1.38253e+06 1.2175e+06 -1.30093e+06 1.14505e+06 1.42218e+06 -56023.5 1.56779e+06 -1.67274e+06 -1.28649e+06 1.39476e+06 -743501 -157444 1.20848e+06 -1.38618e+06 1.48696e+06 57748.9 -779099 -1.30238e+06 -1.30957e+06 1.29054e+06 870794 1.38889e+06 -1.39399e+06 
1.10632e+06 -1.11513e+06 1.10966e+06 1.1311e+06 1.1035e+06 -188098 1.1319e+06 127337 -1.10204e+06 -284384 1.03168e+06 -1.1223e+06 1.12575e+06 1.11062e+06 -1.00007e+06 1.05659e+06 1.00147e+06 -215001 757200 169049 -1.10853e+06 -190300 1.11174e+06 1.1087e+06 1.11374e+06 97090.9 -1.09982e+06 -1.1152e+06 -1.07274e+06 -775032 29884.1 1.12229e+06 -1.0976e+06 128058 -260877 -198741 -1.10173e+06 -678068 -16581.6 -124074 225931 -950380 -1.11626e+06 190807 -848783 -1.1371e+06 283768 1.13425e+06 -91656.9 -26300 -1.10596e+06 -228052 -73660.8 -1.08232e+06 -117920 -165425 -244586 -1.08854e+06 1.13445e+06 -85221 1.10744e+06 -380524 248206 754312 427111 1.14392e+06 1.12066e+06 1.07052e+06 1.11258e+06 175275 1.0856e+06 1.09102e+06 -373587 -127922 -4469.32 275066 -1.06854e+06 668724 1.11595e+06 -619212 1.13444e+06 -155339 -947292 265083 -1.01485e+06 679520 1.12601e+06 -1.11797e+06 802152 592242 -1.07621e+06 1.11813e+06 -899458 -235746 -468585 1.12703e+06 1.109e+06 -1.15656e+06 -951497 -1.09076e+06 1.12257e+06 
-769768 741195 -773405 -749640 -820022 -3.59367e+06 -746450 -1.75051e+06 678170 -3.78002e+06 -188366 777225 -750699 -784158 816019 -773628 -607297 1.85322e+06 -1.41747e+06 107294 805209 -3.0228e+06 -758990 -762312 -776397 92895.7 838486 778308 895082 1.37191e+06 3.3124e+06 -778802 792611 1.99162e+06 -424709 -3.50029e+06 751940 -536639 -1.90676e+06 -2.40107e+06 3.2008e+06 835169 771519 -484989 1.28496e+06 741654 3.15936e+06 -741869 295483 -3.31926e+06 779705 -3.65772e+06 -2.71081e+06 808418 2.79235e+06 -2.4873e+06 -3.67115e+06 789055 -129759 -3.1263e+06 -786782 1.43649e+06 3.57941e+06 -834675 822255 -737173 -770534 -960908 -771793 2.26587e+06 -820209 -805961 1.60305e+06 2.48673e+06 -2.43272e+06 3.58374e+06 838009 -752460 -757849 1.12965e+06 -749098 1.40675e+06 988400 387823 1.00899e+06 -1.65007e+06 -734072 756077 -262638 568352 815388 -752782 1.09666e+06 -358760 -2.00566e+06 -758033 -777266 733327 444242 795317 -751214 
-104725 107900 -136319 -82830 -140053 -1.70959e+06 -83377.3 -451892 -50699 -1.22532e+06 -12531.9 121439 -111857 -113251 162308 -129807 378162 775266 -128202 100072 120264 -866549 -128906 -124840 -141414 87358.4 137869 128407 179886 606568 1.41778e+06 -114124 120950 579308 15311 -1.1655e+06 76840 -474007 -661319 -714689 947221 288449 139313 30162.3 534698 89765 956740 -110629 -20395.3 -1.4187e+06 146320 -1.10361e+06 -673547 153908 1.20692e+06 -787791 -1.12681e+06 130425 -19754.3 -893081 -144346 259210 1.10355e+06 -186606 386400 -75413.6 -98247.2 -306483 -114233 699370 -119047 -94030.3 571013 702955 -732544 1.5778e+06 103957 373268 -120853 65070.9 -89312.7 332513 242934 735239 396590 -445622 -96455.8 103500 -18951.4 346896 -138067 -129958 426354 -90771.3 -463641 -98055.9 -118953 84439.7 -50545.5 127858 -112136 
-1.06167e+06 1.042e+06 -1.03985e+06 -1.04585e+06 -1.05057e+06 -1.67282e+06 -1.04477e+06 -796680 1.00689e+06 -1.76666e+06 -652369 1.04548e+06 -1.03656e+06 -1.04918e+06 986525 -1.02801e+06 -829668 1.09989e+06 -1.04238e+06 -88027.5 1.05379e+06 -1.38615e+06 -1.04798e+06 -1.05153e+06 -1.04797e+06 -22551.9 1.05682e+06 1.05173e+06 1.0653e+06 976312 1.65684e+06 -1.04727e+06 1.05916e+06 871911 -221033 -1.69752e+06 1.03219e+06 -113032 -966785 -1.13204e+06 1.48291e+06 922963 1.0401e+06 -236999 1.08375e+06 1.04523e+06 1.43054e+06 -1.03669e+06 33685.7 -1.66311e+06 1.04379e+06 -1.71968e+06 -1.37415e+06 1.06484e+06 1.4447e+06 -1.13018e+06 -1.73477e+06 1.05806e+06 -719917 -1.52926e+06 -1.04381e+06 601787 1.66535e+06 -874889 353655 -1.04298e+06 -1.04786e+06 -882723 -1.0435e+06 988291 -1.06321e+06 -1.06822e+06 1.15449e+06 1.3095e+06 -1.22281e+06 1.56679e+06 1.0848e+06 -567143 -1.02221e+06 695824 -1.04879e+06 696498 1.05675e+06 -26925.8 1.05987e+06 -1.10715e+06 -1.02828e+06 1.04519e+06 -654172 -79383.5 1.09802e+06 -1.03979e+06 1.07349e+06 67284.7 -661366 -1.04813e+06 -1.04418e+06 1.04557e+06 656092 1.06219e+06 -1.0418e+06 
-229779 235464 -243299 -215921 -245298 -1.59776e+06 -217753 -162398 -37239.8 -1.29104e+06 2418.88 238031 -236720 -226718 101389 -200628 5952.93 661669 -34871.3 106391 230793 -787646 -247572 -243809 -254360 92710.2 232127 240531 234977 176177 1.62869e+06 -229860 236896 360169 -64679.5 -1.1988e+06 215365 -359462 -347543 -463082 840768 166859 250152 38133.4 224690 225802 822964 -238106 6979.47 -1.6267e+06 244156 -1.13291e+06 -714183 276040 1.19476e+06 -554133 -1.10164e+06 241115 -24641.2 -1.03326e+06 -248231 155272 1.11902e+06 24423.3 281057 -204097 -225112 -198452 -228464 455965 -226632 -210676 493929 597639 -491895 1.43393e+06 109623 84675.4 -235396 -113314 -221909 323043 241089 786087 265682 -430426 -233280 224659 -107679 236721 110391 -249272 257096 -60590.8 -347750 -224407 -226644 217562 170376 239089 -232141 
-880493 865269 -856478 -891030 -867444 -1.57252e+06 -891994 -828744 740752 -1.46748e+06 -434492 874814 -867934 -881736 801469 -831461 -645833 982398 -1.05491e+06 -239838 888779 -1.06411e+06 -848457 -855192 -854951 -193383 913701 876726 1.0055e+06 1.05952e+06 1.33769e+06 -888307 862056 793539 -566088 -1.30309e+06 883816 223348 -766027 -942581 1.2341e+06 987328 854212 -61815.4 1.12478e+06 894774 1.23673e+06 -867589 -74406.5 -1.35451e+06 858485 -1.43257e+06 -1.02478e+06 846050 1.51522e+06 -1.01136e+06 -1.3828e+06 860020 -568836 -1.16395e+06 -853363 675018 1.36088e+06 -922717 327254 -888701 -894636 -764392 -883612 872052 -901730 -898160 1.04151e+06 1.19131e+06 -1.11213e+06 1.5557e+06 848098 -435468 -842982 829310 -896219 673057 979294 -175185 1.04374e+06 -1.12331e+06 -867271 884571 -424231 -170239 904793 -841533 1.04594e+06 109969 -796197 -894779 -893443 889480 461793 860680 -874218 
-1.14947e+06 1.1397e+06 -1.15641e+06 -1.15012e+06 -1.1675e+06 -1.55523e+06 -1.15083e+06 -312291 861916 -1.25054e+06 -725729 1.15269e+06 -1.14658e+06 -1.15748e+06 1.01105e+06 -1.0669e+06 -402622 1.32172e+06 -587161 -278065 1.18245e+06 -851183 -1.14215e+06 -1.14096e+06 -1.16237e+06 -253001 1.14256e+06 1.15391e+06 1.14965e+06 949106 1.56966e+06 -1.15141e+06 1.13727e+06 358876 -146918 -1.19208e+06 1.11043e+06 -6277.4 -297176 -499098 912103 1.07854e+06 1.15317e+06 150639 1.09453e+06 1.13471e+06 885612 -1.12978e+06 -204695 -1.59513e+06 1.13855e+06 -1.17769e+06 -865893 1.15019e+06 1.33582e+06 -694344 -1.15025e+06 1.14502e+06 -726294 -1.17731e+06 -1.17624e+06 137257 1.09072e+06 -558883 70914.1 -1.1202e+06 -1.1472e+06 -973334 -1.15685e+06 443260 -1.14779e+06 -1.14334e+06 1.27689e+06 880518 -732143 1.48907e+06 1.00678e+06 -121371 -1.12336e+06 181444 -1.13607e+06 268182 1.14265e+06 336022 1.16376e+06 -1.03985e+06 -1.12885e+06 1.14251e+06 -512389 -152778 909281 -1.13977e+06 1.14115e+06 267218 -128036 -1.14349e+06 -1.15122e+06 1.12467e+06 824723 1.14532e+06 -1.14359e+06 
1.44927e+06 -1.43693e+06 1.42865e+06 1.45408e+06 1.44786e+06 2.75336e+06 1.45404e+06 1.71795e+06 -1.35138e+06 2.66952e+06 1.27101e+06 -1.45003e+06 1.44299e+06 1.44809e+06 -1.32616e+06 1.37199e+06 1.22832e+06 -2.00487e+06 1.46608e+06 -379743 -1.45493e+06 2.32176e+06 1.4229e+06 1.42371e+06 1.43434e+06 -373828 -1.46235e+06 -1.43804e+06 -1.50358e+06 -1.43435e+06 -2.73359e+06 1.45353e+06 -1.45143e+06 -1.85388e+06 57142.7 2.53563e+06 -1.39517e+06 521773 1.7269e+06 2.16871e+06 -2.41478e+06 -1.31347e+06 -1.42837e+06 894708 -1.63317e+06 -1.45563e+06 -2.21484e+06 1.44379e+06 -663138 2.66428e+06 -1.42269e+06 2.6503e+06 2.19131e+06 -1.43825e+06 -2.2837e+06 2.13109e+06 2.64417e+06 -1.44566e+06 1.29729e+06 2.46814e+06 1.42898e+06 -1.31494e+06 -2.5269e+06 983088 -501161 1.44603e+06 1.45595e+06 1.20285e+06 1.44404e+06 -2.09908e+06 1.48187e+06 1.47609e+06 -1.98117e+06 -1.92282e+06 2.03449e+06 -2.72732e+06 -1.46403e+06 1.19222e+06 1.40613e+06 -1.44039e+06 1.4562e+06 -1.51444e+06 -1.54256e+06 -932291 -1.52219e+06 1.67797e+06 1.43618e+06 -1.44445e+06 243010 -724360 -1.38879e+06 1.41964e+06 -1.56806e+06 593936 427719 1.45603e+06 1.44286e+06 -1.45482e+06 -1.22769e+06 -1.45022e+06 1.43903e+06 
-47442.3 48057.5 -71878 -59205.4 -50579.1 391253 -60033 333392 54197.2 422108 -49282.7 66415.2 -53806.8 -70359.4 54573.8 -75925.3 -7063.4 -248902 117434 -95892 56351.1 415818 -47352.1 -46600.2 -50734.3 -95222.7 45623.7 69167.7 52052.6 -65728.6 -338655 -65812.9 43172.7 -363187 44426.6 396220 76388.5 314877 379678 451378 -427818 44535.5 69663.5 140587 -80276.1 65004.9 -387664 -64268.9 -110664 329435 61293.8 417171 366530 62651 -242880 412968 419624 44942.5 -33013.1 354005 -60618.6 -216744 -416418 29532.6 -249984 -56787.6 -68165 -28538.7 -68428.6 -423633 -39662.8 -47442.7 -221235 -259512 370083 -420953 16572.5 46346.6 -51174 -153675 -64371.3 -188969 10443.5 -193968 -17410.2 116048 -66608.4 49556.6 -107834 -299750 51883.3 -51170.5 -19640.8 169245 176689 -67469.2 -66119.8 53594.7 70858.4 42756.5 -51300.7 
