8210.2 8153.77 8109.18 8056.37 7996.7 7956.91 7901.1 7849.14 7797.04 7746.86 7691.64 7633.25 7578 7515.33 7467.13 7424.85 7372.49 7314.07 7256.19 7190.62 
-1095.98 -921.837 -908.032 -889.841 -881.898 -849.709 -829.045 -795.404 -773.953 -733.329 -670.683 -640.127 -605.507 -571.055 -533.095 -489.399 -444.387 -407.852 -378.828 -347.357 
-9275.69 -9179.79 -9152.48 -9113.55 -9068.26 -9047.17 -9006.18 -8966.91 -8930.02 -8893.53 -8841.9 -8797.24 -8754.55 -8702.99 -8669.58 -8646.66 -8607.38 -8560.09 -8516.9 -8463.11 
82.8841 37.7364 -1.67407 -36.0597 -65.9976 -116.78 -154.855 -196.771 -238.267 -288.255 -334.387 -375.182 -419.512 -459.842 -512.025 -567.623 -620.049 -663.676 -709.386 -748.67 
3921.78 3981.23 3989.62 3993.64 3982.86 4010.17 4014.55 4031.31 4041.37 4066.9 4091.79 4102.2 4117.93 4127.68 4153.84 4188.69 4220.89 4238.17 4254.17 4262.34 
5200.96 5176.63 5172.18 5160.82 5140.98 5145.93 5133.41 5127.76 5119.71 5118.93 5107.3 5097.11 5087.7 5072.71 5073.24 5080.67 5079.5 5069.32 5061.6 5045.91 
-25811.5 -25544.9 -25486.2 -25401.8 -25293.6 -25252.9 -25158.4 -25069 -24991 -24909 -24783.6 -24685 -24590.3 -24475 -24407.5 -24361.1 -24282.2 -24177.4 -24085.6 -23961.6 
25634.5 25459.3 25357.3 25236.2 25096.4 25017.6 24886.4 24757.1 24637.5 24517.2 24374 24241.2 24105.6 23955.9 23840.1 23749.7 23616.5 23466.9 23325.3 23155 
-6214.77 -6200.64 -6193.55 -6179.62 -6159.79 -6168.58 -6153.75 -6140.55 -6130.37 -6123.6 -6111.85 -6096.65 -6080.85 -6061.29 -6054.4 -6060.32 -6044.89 -6025.43 -6005.79 -5975.24 
-11747.7 -11788.3 -11764.6 -11728.3 -11676.5 -11680.4 -11643.2 -11617.3 -11588.3 -11573.5 -11560.5 -11528.8 -11497.6 -11458.1 -11444.5 -11449.8 -11427.7 -11393 -11354.4 -11301.6 
41242.7 40962.7 40898.5 40808.2 40678.4 40658 40544.1 40450.6 40370.2 40285.7 40153.1 40056.3 39959.5 39829.8 39778.2 39759.8 39685.3 39566.8 39467 39321 
