-602123 -3.76768e+07 3.002e+07 1.31539e+08 9.03445e+07 -5.19481e+07 1.24455e+08 9.82845e+07 -1.28798e+08 -1.70721e+07 -1.21172e+07 -4.21836e+07 -7.30981e+07 -1.19015e+06 -6.84545e+07 -8.76997e+06 -1.13964e+08 
-4.61195e+06 397153 7.28102e+06 2.57553e+07 8.94621e+06 -6.08333e+06 2.30138e+07 1.94262e+07 -2.85313e+07 2.1841e+06 9.16235e+06 538571 -1.4502e+07 -1.36689e+06 -8.95403e+06 -6.68374e+06 -1.91008e+07 
1.03584e+07 1.7605e+06 -3.32056e+07 -7.53521e+07 -4.45266e+07 2.71069e+07 -5.83033e+07 -6.49315e+07 8.2307e+07 1.44883e+07 -1.16059e+07 1.12356e+07 3.09138e+07 -2.55672e+06 1.28747e+07 1.67729e+07 3.8875e+07 
1.17566e+07 -6.05929e+07 3.20169e+07 1.84464e+08 1.25172e+08 -7.89755e+07 1.87269e+08 1.2943e+08 -1.73923e+08 -1.16355e+07 -2.82341e+07 -6.2468e+07 -1.06771e+08 -5.08373e+06 -1.15589e+08 -6.16799e+06 -1.79279e+08 
-1.05323e+07 2.58749e+07 -6.99004e+07 -2.53133e+08 -1.42445e+08 1.07982e+08 -2.4881e+08 -1.84974e+08 2.49933e+08 -1.57353e+07 -6.52844e+06 3.17267e+07 1.30311e+08 1.64227e+07 1.26069e+08 3.76751e+07 2.28719e+08 
-2.51167e+07 9.72333e+07 -2.33987e+07 -2.06969e+08 -1.71162e+08 8.6702e+07 -2.1105e+08 -1.37593e+08 1.8201e+08 4.18348e+07 7.3299e+07 9.98979e+07 1.25239e+08 -6.69245e+06 1.38457e+08 -1.60256e+07 2.04955e+08 
1.13538e+07 -2.64305e+07 -1.37803e+07 -407034 1.50154e+07 -7.15955e+06 1.0175e+07 -6.60383e+06 1.05278e+07 -3.98077e+06 -2.60522e+07 -2.20615e+07 -7.53447e+06 -1.40256e+06 -2.59707e+07 1.36327e+07 -2.37238e+07 
-1.78019e+06 2.64402e+07 -1.22274e+07 -1.27717e+08 -5.06967e+07 3.81307e+07 -1.3761e+08 -6.83666e+07 1.17488e+08 8.93977e+06 1.46047e+07 3.39113e+07 7.91078e+07 -1.7777e+07 6.41878e+07 -1.15608e+07 9.40854e+07 
2.58085e+07 -2.51358e+07 -2.6404e+07 -3.46514e+07 1.46818e+07 -1.41665e+06 -1.32074e+07 -2.83043e+07 4.76732e+07 9.14104e+06 -3.73388e+07 -1.39312e+07 6.70064e+06 -1.32513e+07 -2.96873e+07 1.75866e+07 -2.53055e+07 
-1.6866e+07 1.41816e+07 1.03873e+08 2.54554e+08 1.23233e+08 -1.06186e+08 2.21679e+08 2.17076e+08 -2.76559e+08 2.85816e+07 7.09125e+07 1.6233e+06 -1.11772e+08 -3.02835e+07 -8.80139e+07 -8.50242e+07 -1.97502e+08 
-3.10133e+07 5.26733e+07 8.483e+06 -5.42439e+07 -7.62774e+07 3.86279e+07 -7.47415e+07 -3.50236e+07 3.69316e+07 -236307 4.97681e+07 4.36184e+07 4.25405e+07 1.38363e+07 8.15787e+07 -1.4203e+07 1.07682e+08 
1.21703e+06 4.5793e+06 -3.29506e+07 -1.53308e+08 -6.32097e+07 4.95469e+07 -1.596e+08 -1.0183e+08 1.59861e+08 -1.51864e+07 -1.52816e+07 6.8829e+06 8.74919e+07 2.86027e+06 7.33412e+07 1.35779e+07 1.28626e+08 
-1.74648e+07 3.835e+07 -8.91767e+06 -7.0721e+07 -7.86283e+07 3.80365e+07 -7.56188e+07 -5.4599e+07 6.08063e+07 9.28044e+06 3.2596e+07 3.56399e+07 4.27615e+07 9.42082e+06 6.11529e+07 -2.86923e+06 9.18955e+07 
