45676.4 37271.7 27397.9 20655 18616.5 21921 29702.9 39803 49026.3 53267 50893.8 43136.5 34782.3 29485.4 29482.2 35053.5 45674.4 58396.9 70029.5 74524.2 
-79500.1 -62828.1 -42878.3 -29172.8 -24910.2 -31509.6 -47253.5 -67504.7 -85975.5 -94416.6 -89815 -74292.1 -57421 -46551.1 -46336.2 -57413.1 -78787.9 -104251 -127508 -136391 
18099.4 15750.1 12967.4 11069.7 10495.8 11442.4 13665 16537 19159.7 20365.3 19715.6 17532.5 15179 13678 13678.5 15258.2 18278.5 21882.1 25176.8 26440.5 
73841.1 57901.6 39200.7 26358.8 22437 28666 43430.6 62520.5 79839.1 87687.2 83070.2 68364.8 52449.2 42264.4 42040.4 52419.3 72356.8 96286.2 117965 126225 
54652.2 47081.3 37773.7 31409.9 29414.7 32518.2 39902.6 49367.6 58090.5 62164.2 60261.4 53095.1 45304.2 40268.6 40260.8 45513.4 55650.7 67603.4 78697 82970.9 
-50421 -43824 -35863.7 -30422 -28739.2 -31410 -37733.2 -45873.5 -53331.3 -56778.7 -55025.1 -48830.5 -42125.8 -37811.1 -37787.5 -42271.4 -50901 -61141.9 -70565.8 -74173.8 
1423.42 708.845 -7.73511 -495.284 -621.832 -387.293 153.154 889.145 1533.84 1799.45 1503.43 880.374 239.914 -142.008 -153.813 231.476 938.217 1852.86 2629.13 2923.58 
38167.4 29680.8 19758.4 12971.1 10913.7 14214.5 22011.5 32137.2 41361.7 45574.7 43119.8 35310.6 26904.4 21575.8 21544.2 27114.5 37733.8 50488.4 62096.7 66576.7 
-21446.9 -19135.3 -16458.4 -14646.7 -14118.2 -15042.5 -17174.8 -19959.3 -22503.3 -23678.4 -23011.6 -20873.4 -18595.8 -17166.5 -17186 -18721.5 -21621.3 -25111.3 -28304.9 -29539.3 
73768.1 60971.9 45563.8 34975 31646.6 36731.6 48893.2 64519.8 78780.9 85306.1 81845.1 69890.6 56899.3 48499.3 48342.4 56908.7 73465.5 93129.3 111125 117971 
-23541.4 -23386.3 -23335.4 -23309 -23341.2 -23419.9 -23528.3 -23692.2 -23796.2 -23809.7 -23686.9 -23548.9 -23434 -23371.2 -23352.5 -23389.3 -23441.1 -23563 -23591.1 -23544.8 
