-4.07251e+10 2.05751e+10 5.34889e+10 2.92712e+10 -4.97672e+10 
9.63063e+10 -4.36448e+10 -1.19974e+11 -6.42434e+10 1.13674e+11 
2.56574e+10 -1.10925e+10 -3.28701e+10 -1.67917e+10 3.08072e+10 
