-142.15 -92.1256 -52.2863 -48.8433 -236.358 -183.004 -236.035 -261.377 -22.7228 -146.317 -259.084 -52.0125 142.394 
-105.434 -69.3846 -53.1457 -51.3004 -200.719 -145.548 -191.715 -206.872 -10.1397 -107.052 -199.333 -32.8745 105.5 
-401.338 -259.359 -145.107 -132.724 -658.479 -509.301 -660.641 -730.315 -66.3847 -408.046 -728.261 -145.144 401.912 
546.848 353.792 198.082 179.362 894.814 692.486 898.585 994.016 90.3274 555.359 991.672 198.938 -546.841 
-121.882 -79.1236 -47.3445 -43.8229 -207.702 -156.572 -204.055 -224.491 -17.9352 -123.462 -222.979 -43.086 121.799 
-525.487 -339.68 -187.302 -169.339 -853.605 -663.724 -861.299 -952.629 -88.6911 -535.033 -952.258 -193.031 526.439 
498.507 323.52 185.461 170.127 827.748 637.531 826.37 912.636 79.6098 506.468 908.281 180.305 -497.588 
-102.74 -67.112 -32.3706 -28.3581 -158.183 -127.164 -163.698 -182.4 -19.7795 -105.825 -183.919 -40.1337 103.839 
293.709 190.566 108.881 99.4642 486.945 374.83 485.382 536.357 46.7624 297.236 534.239 104.931 -293.609 
412.261 268.374 162.685 150.243 701.221 533.6 694.059 763.173 60.3833 419.418 755.426 145.992 -412.578 
411.491 266.475 154.403 141.953 685.002 526.283 684.998 755.949 64.3466 418.989 749.977 148.308 -411.797 
