8.11648e+08 4.72659e+08 3.85853e+08 2.3397e+08 -1.67505e+08 
-9.53343e+08 -5.52859e+08 -4.74993e+08 -3.56849e+08 2.47291e+08 
1.01678e+09 5.92412e+08 5.02472e+08 3.63644e+08 -2.54941e+08 
