-2.34259e+07 -3.01046e+07 -2.2388e+07 -4.55448e+07 4.51104e+07 5.59697e+07 -8.22022e+06 7.77925e+07 -4.05446e+07 -2.58081e+07 2.59916e+07 6.41826e+07 -1.02274e+06 
3.66207e+07 6.11927e+07 9.25109e+06 1.12386e+08 -1.84508e+08 -6.06942e+07 1.09086e+07 -2.16474e+08 -3.18729e+07 1.85581e+08 1.87135e+07 -2.19239e+08 2.17963e+07 
-6.52952e+07 -1.13492e+08 -5.02027e+07 -1.80695e+08 2.75729e+08 1.32238e+08 -1.97524e+07 3.31497e+08 -1.315e+07 -2.66375e+08 4.45814e+06 3.16872e+08 -4.29885e+07 
4.19403e+07 6.40484e+07 4.39065e+07 9.40188e+07 -1.14324e+08 -1.00795e+08 1.36815e+07 -1.60218e+08 5.90735e+07 9.039e+07 -3.816e+07 -1.35321e+08 1.58494e+07 
7.74204e+07 1.05781e+08 8.7355e+07 1.38453e+08 -1.69128e+08 -1.63104e+08 2.17569e+07 -2.28731e+08 1.2009e+08 1.28041e+08 -6.00904e+07 -2.04031e+08 2.44959e+07 
3.31756e+07 6.39162e+07 -6.12601e+06 1.27614e+08 -2.32767e+08 -4.78878e+07 7.2368e+06 -2.47891e+08 -7.92222e+07 2.48317e+08 4.10343e+07 -2.54766e+08 3.28527e+07 
1.00973e+07 1.95062e+07 -1.80693e+07 4.70784e+07 -1.16316e+08 8.05358e+06 -2.87637e+06 -9.31342e+07 -7.68447e+07 1.37389e+08 4.34917e+07 -1.13441e+08 1.96485e+07 
4.55567e+07 1.0328e+08 1.36367e+07 1.91103e+08 -3.05046e+08 -1.02247e+08 1.85186e+07 -3.72103e+08 -5.55356e+07 3.13568e+08 2.39722e+07 -3.53716e+08 4.41539e+07 
-5.86536e+07 -1.15744e+08 -3.44455e+07 -1.95067e+08 3.05534e+08 1.2202e+08 -2.0219e+07 3.7293e+08 2.1834e+07 -3.0679e+08 -1.27727e+07 3.56707e+08 -4.55619e+07 
6.81363e+07 9.66934e+07 6.20567e+07 1.48428e+08 -1.81034e+08 -1.53013e+08 2.27643e+07 -2.57992e+08 8.4528e+07 1.41626e+08 -5.32669e+07 -2.28235e+08 1.88682e+07 
-3.33326e+07 -6.56456e+07 -345466 -1.27547e+08 2.17556e+08 5.77257e+07 -1.02351e+07 2.4926e+08 5.80657e+07 -2.269e+08 -2.95136e+07 2.49477e+08 -2.88569e+07 
