-2485.55 2329.1 -393.603 -149.165 1949.84 -1138.16 1289.48 528.808 -1787.14 -1401.99 -376.258 1344.69 -2613.89 
-178.754 167.281 -28.6017 -11.1715 140.371 -80.9695 92.7862 37.4479 -128.587 -100.434 -26.717 95.6583 -187.523 
14.6065 -14.5622 1.3945 1.57361 -12.3609 6.75413 -8.15409 -2.53402 10.5578 8.6064 3.20796 -8.86858 16.1333 
78.3873 -74.2778 13.31 5.17312 -61.0282 35.938 -40.8912 -15.8763 56.1108 43.9067 12.1931 -42.3266 83.6656 
-532.66 497.953 -84.342 -31.3802 417.401 -243.288 276.912 113.191 -381.985 -301.488 -81.2932 287.716 -560.671 
1097.39 -1028.41 174.372 66.5771 -862.209 502.999 -570.692 -232.202 789.793 620.272 165.744 -593.165 1153.92 
1228.68 -1150.06 194.326 73.7309 -965.134 562.825 -637.346 -261.707 882.987 694.302 185.084 -664.286 1291.38 
3744.6 -3509.05 593.345 224.763 -2940.77 1714.55 -1944.85 -794.773 2695.29 2114.3 566.992 -2027.72 3940.61 
-848.778 795.148 -135.464 -51.1439 666.738 -388.555 441.443 181.148 -610.238 -479.596 -127.906 458.629 -893.009 
2703.87 -2534.98 428.191 162.134 -2122.42 1237.59 -1403.98 -575.048 1945.13 1527.93 408.411 -1463.99 2846.78 
-651.413 610.448 -103.804 -38.4748 511.22 -298.556 337.74 138.44 -469.567 -368.478 -97.6607 353.328 -686.695 
