-1 0
-1 -4.47653e-12
-1 -5.19942e-11
-1 -7.1996e-11
-1 -1.37453e-10
-1 -1.11311e-11
-1 1.05327e-09
-1 1.03869e-08
-1 2.40091e-08
-1 3.97503e-08
-1 5.39938e-08
-1 6.753e-08
-1 8.0677e-08
-1 9.90318e-08
-1 1.22637e-07
-1 1.55016e-07
-1 1.95127e-07
-1 2.50263e-07
-1 3.30204e-07
-1 4.33374e-07
-1 5.68281e-07
-1 7.28205e-07
-1 9.18861e-07
-1 1.14936e-06
-1 1.42206e-06
-1 1.72698e-06
-1 2.10659e-06
-1 2.59961e-06
-1 3.20171e-06
-1 3.92531e-06
-1 4.76734e-06
-1 5.69594e-06
-1 6.72744e-06
-1 7.83725e-06
-1 9.14901e-06
-1 1.06506e-05
-1 1.23377e-05
-1 1.43875e-05
-1 1.67871e-05
-1 1.94731e-05
-1 2.24238e-05
-1 2.56569e-05
-1 2.91042e-05
-1 3.28285e-05
-1 3.67733e-05
-1 4.11085e-05
-1 4.57608e-05
-1 5.10239e-05
-1 5.71533e-05
-1 6.40656e-05
-1 7.17095e-05
-1 7.99837e-05
-1 8.89373e-05
-1 9.86926e-05
-1 0.000109139
-1 0.000120568
-1 0.000133005
-1 0.000146849
-1 0.000162076
-1 0.000178593
-1 0.00019621
-1 0.000215015
-1 0.000234999
-1 0.000256192
-1 0.000279134
-1 0.000303497
-1 0.000329313
-1 0.000357101
-1 0.000387295
-1 0.000419242
-1 0.000452841
-1 0.000487863
-1 0.000524538
-1 0.000563754
-1 0.000605024
-1 0.000648965
-1 0.000694708
-1 0.000743822
-1 0.000795698
-1 0.000849446
-1 0.00090488
-1 0.000962327
-1 0.0010216
-1 0.0010831
-1 0.00114729
-1 0.00121421
-1 0.00128298
-1 0.00135533
-1 0.00143061
-1 0.00150917
-1 0.0015897
-1 0.00167258
-1 0.00175719
-1 0.00184327
-1 0.00193151
-1 0.0020215
-1 0.00211348
-1 0.00220813
-1 0.00230618
-1 0.00240648
-1 0.0025093
-1 0.00261401
-1 0.00272079
-1 0.00282973
-1 0.00294083
-1 0.00305396
-1 0.0031697
-1 0.00328953
-1 0.00341331
-1 0.00354012
-1 0.0036692
-1 0.00379991
-1 0.00393133
-1 0.00406346
-1 0.00419713
-1 0.00433238
-1 0.00446998
-1 0.00461207
-1 0.00475774
-1 0.00490665
-1 0.00505804
-1 0.00521145
-1 0.00536645
-1 0.00552421
-1 0.00568433
-1 0.00584782
-1 0.00601349
-1 0.00618276
-1 0.00635608
-1 0.00653204
-1 0.00671055
-1 0.00689067
-1 0.00707303
-1 0.00725681
-1 0.00744204
-1 0.00762904
-1 0.00781814
-1 0.00800987
-1 0.00820367
-1 0.00840108
