113.025 98.8098 99.4577 101.408 100.197 101.035 103.178 104.202 104.082 102.959 100.762 100.019 96.7917 94.9884 92.2509 88.813 88.8901 86.4164 83.7877 82.1748 
-3001.79 -2930.74 -2876.22 -2818.16 -2760.89 -2703.05 -2645.78 -2588.21 -2530.6 -2469.87 -2406.89 -2346.55 -2281.91 -2220.1 -2155.98 -2092.23 -2031.7 -1968.62 -1904.29 -1841.14 
356.324 346.022 340.614 337.937 332.618 326.733 322.482 318.983 313.927 308.798 302.748 298.143 291.114 286.075 279.257 272.142 267.841 260.694 255.015 249.154 
-3975.33 -3876.81 -3802.92 -3729.44 -3655.11 -3578.85 -3504.21 -3430.39 -3353.42 -3273.77 -3191.38 -3112.47 -3026.2 -2944.6 -2858.35 -2775.17 -2693.64 -2611.49 -2526.91 -2444.29 
3396.19 3288.43 3233.96 3177.56 3120.7 3062.82 3008.04 2956.45 2897.4 2834.43 2765.63 2703.01 2627.54 2562.72 2484.57 2415.87 2350.33 2281.12 2208.91 2141.82 
178.789 164.492 161.82 156.155 151.782 147.633 142.52 138.118 134.739 129.346 122.37 117.406 111.221 104.947 97.7306 92.448 88.3424 81.5106 75.5128 70.173 
-2594.98 -2521.92 -2475.42 -2428.19 -2381.77 -2330.56 -2284.98 -2237.66 -2188.41 -2136.66 -2083.45 -2031.29 -1974.04 -1921.94 -1862.6 -1808.29 -1755.27 -1702.39 -1645 -1591.92 
810.863 784.355 773.951 762.927 752.542 739.335 729.654 719.665 708.116 696.152 681.008 668.004 650.356 637.835 620.095 606.114 591.902 577.589 561.755 547.591 
-8082.91 -7858.54 -7715.84 -7569.76 -7422.85 -7269.72 -7128.39 -6983.88 -6833.77 -6673.44 -6505.04 -6348.13 -6168.16 -6006.64 -5825.79 -5656.57 -5494.39 -5326.95 -5151.8 -4985.62 
-3020.72 -2932.24 -2878.21 -2821.65 -2764.96 -2707.9 -2653.28 -2597.71 -2540.85 -2480.22 -2413.98 -2355.02 -2285.05 -2224.18 -2153.62 -2088.95 -2028.2 -1962.63 -1896.33 -1831.91 
-3738.27 -3643.08 -3578.38 -3511.56 -3444.04 -3373.78 -3307.88 -3243.04 -3172.62 -3100.86 -3025.43 -2952.89 -2872.63 -2798.34 -2718.22 -2641.97 -2567.85 -2491.51 -2415.11 -2337.91 
