-330207 509176 -664807 165096 -633874 -94305.9 -767811 
-19784 24243.2 127052 109409 323827 -181270 95778.3 
-50568.7 79074.9 -190888 -28956.3 -293370 84200.5 -194289 
-231012 356646 -618866 21273.2 -784494 107532 -670127 
143101 -217949 -34681.3 -268454 -438644 401141 54447.5 
